rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Montell Jordan,This Is How We Do It,NA,NA,6,NA,6WEEKS AT NO. 1,13WEEKS ON CHART
2,2,Bryan Adams,Have You Ever Really Loved A Woman?,5,6,NA,NA,NA,NA
3,2,Adina Howard,Freak Like Me,2,15,NA,NA,NA,NA
4,4,Method Man Featuring Mary J. Blige,I'll Be There For You/You're All I Need To Get By,12,3,NA,NA,NA,NA
5,4,Dionne Farris,I Know,4,17,NA,NA,NA,NA
6,6,Boyz II Men,Water Runs Dry,7,4,NA,NA,NA,NA
7,2,TLC,Red Light Special,3,12,NA,NA,NA,NA
8,8,Nicki French,Total Eclipse Of The Heart,16,8,NA,NA,NA,NA
9,8,Blessid Union Of Souls,I Believe,8,14,NA,NA,NA,NA
10,9,2Pac,Dear Mama/Old School,9,11,NA,NA,NA,NA
11,3,Real McCoy,Run Away,6,11,NA,NA,NA,NA
12,5,Sheryl Crow,Strong Enough,10,21,NA,NA,NA,NA
13,2,Soul For Real,Candy Rain ,11,20,NA,NA,NA,NA
14,13,Elton John,Believe,13,11,NA,NA,NA,NA
15,15,Total Featuring The Notorious B.I.G.,"Can't You See (From ""New Jersey Drive"")",23,7,NA,NA,NA,NA
16,16, Hootie & The Blowfish,Let Her Cry,22,11,NA,NA,NA,NA
17,10,Dr. Dre,"Keep Their Heads Ringin' (From ""Friday"")",18,10,NA,NA,NA,NA
18,14,Martin Page,In The House Of Stone And Light,14,23,NA,NA,NA,NA
19,19,Raphael Saadiq ,"Ask Of You (From ""Higher Learning"")",21,9,NA,NA,NA,NA
20,16,Jamie Walters,Hold On,19,17,NA,NA,NA,NA
21,1,Madonna,Take A Bow,15,23,NA,NA,NA,NA
22,22,Monica,Don't Take It Personal (Just One Of Dem Days),37,4,NA,NA,NA,NA
23,6,The Notorious B.I.G.,Big Poppa/Warning,17,19,NA,NA,NA,NA
24,10,Hootie & The Blowfish,Hold My Hand,20,33,NA,NA,NA,NA
25,25,Rednex,Cotton Eye Joe,25,11,NA,NA,NA,NA
26,26,Da Brat,Give It 2 You,28,6,NA,NA,NA,NA
27,27,Annie Lennox,"No More ""I Love You's""",29,11,NA,NA,NA,NA
28,4,Brandy,Baby,24,16,NA,NA,NA,NA
29,8,Brownstone,If You Love Me,27,24,NA,NA,NA,NA
30,5,Des'ree,You Gotta Be,30,38,NA,NA,NA,NA
31,26,Firehouse,I Live My Life For You,31,13,NA,NA,NA,NA
32,32,Soul For Real,Every Little Thing I Do,38,3,NA,NA,NA,NA
33,33,Van Halen,Can't Stop Lovin' You,34,9,NA,NA,NA,NA
34,15,Subway (Featuring 702),This Lil' Game We Play,26,16,NA,NA,NA,NA
35,1,TLC,Creep,33,28,NA,NA,NA,NA
36,16,Melissa Etheridge,Like The Way I Do/If I Wanted To,32,14,NA,NA,NA,NA
37,3,Real McCoy,Another Night,35,39,NA,NA,NA,NA
38,34,Stevie B,Dream About You/Funky Melody,36,15,NA,NA,NA,NA
39,39,Blues Traveler,Run-Around,41,9,NA,NA,NA,NA
40,22,Mary J. Blige,I'm Goin' Down,39,7,NA,NA,NA,NA
41,41,Diana King,"Shy Guy (From ""Bad Boys"")",47,8,NA,NA,NA,NA
42,42,Jon B. Featuring Babyface,Someone To Love,48,4,NA,NA,NA,NA
43,43,Adam Ant,Wonderful,45,8,NA,NA,NA,NA
44,39,Rappin' 4-Tay Featuring The Spinners,I'll Be Around,43,9,NA,NA,NA,NA
45,31,The Human League,Tell Me When,40,9,NA,NA,NA,NA
46,1,Boyz II Men,On Bended Knee,42,27,NA,NA,NA,NA
47,44,IV Xample, I'd Rather Be Alone,46,11,NA,NA,NA,NA
48,42,Foreigner,Until The End Of Time,49,10,NA,NA,NA,NA
49,49,Various Artists,"Freedom (From ""Panther"")",53,5,NA,NA,NA,NA
50,50,Fun Factory,Close To You,52,10,NA,NA,NA,NA
51,51,Collective Soul,December,58,2,NA,NA,NA,NA
52,21,Boyz II Men,Thank You,44,13,NA,NA,NA,NA
53,43,BLACKstreet,Joy,51,8,NA,NA,NA,NA
54,54,Kut Klose,I Like,68,6,NA,NA,NA,NA
55,55,H-Town,Emotions,74,5,NA,NA,NA,NA
56,56,Elastica,Connection,57,9,NA,NA,NA,NA
57,27,Gloria Estefan,Everlasting Love,54,17,NA,NA,NA,NA
58,58,Brownstone,Grapevyne,61,4,NA,NA,NA,NA
59,59,Brian McKnight,"Crazy Love (From ""Jason's Lyric"")",69,6,NA,NA,NA,NA
60,60,R.E.M.,Strange Currencies,66,4,NA,NA,NA,NA
61,51,Naughty By Nature, Craziest,63,6,NA,NA,NA,NA
