rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,All-4-One,I Swear,NA,NA,2,NA,2WEEKS AT NO. 1,6WEEKS ON CHART
2,2,Madonna,"I'll Remember (From ""With Honors"")",3,9,NA,NA,NA,NA
3,1,Ace Of Base,The Sign,2,22,NA,NA,NA,NA
4,3,Prince,The Most Beautiful Girl In The World ,4,13,NA,NA,NA,NA
5,4,Enigma,Return To Innocence,7,13,NA,NA,NA,NA
6,6,Big Mountain,"Baby I Love Your Way (From ""Reality Bites"")",6,14,NA,NA,NA,NA
7,7,Toni Braxton,You Mean The World To Me,10,9,NA,NA,NA,NA
8,1,R. Kelly,Bump N' Grind,5,17,NA,NA,NA,NA
9,9,Tevin Campbell,I'm Ready,9,12,NA,NA,NA,NA
10,10,Aaliyah,Back & Forth,15,5,NA,NA,NA,NA
11,11,Warren G & Nate Dogg,"Regulate (From ""Above The Rim"")",13,6,NA,NA,NA,NA
12,12,Ace Of Base,Don't Turn Around,19,4,NA,NA,NA,NA
13,4,Crash Test Dummies,Mmm Mmm Mmm Mmm,8,18,NA,NA,NA,NA
14,3,Mariah Carey,Without You/Never Forget You,11,18,NA,NA,NA,NA
15,1,Celine Dion,The Power Of Love,14,27,NA,NA,NA,NA
16,16,Jon Secada,If You Go,22,4,NA,NA,NA,NA
17,7,Richard Marx,Now And Forever,16,19,NA,NA,NA,NA
18,18,SWV,"Anything (From ""Above The Rim"")",18,8,NA,NA,NA,NA
19,10,Beck,Loser,12,18,NA,NA,NA,NA
20,20,Heavy D & The Boyz ,Got Me Waiting,20,10,NA,NA,NA,NA
21,21,R. Kelly,Your Body's Callin',69,3,NA,NA,NA,NA
22,22,General Public,"I'll Take You There (From ""Threesome"")",24,8,NA,NA,NA,NA
23,3,Salt-N-Pepa Featuring En Vogue,Whatta Man,21,19,NA,NA,NA,NA
24,9,Bruce Springsteen,"Streets Of Philadelphia (From ""Philadelphia"")",17,15,NA,NA,NA,NA
25,19,Bonnie Raitt,Love Sneakin' Up On You,23,12,NA,NA,NA,NA
26,26, Tim McGraw,Don't Take The Girl,61,2,NA,NA,NA,NA
27,27,Joshua Kadison,Beautiful In My Eyes,28,7,NA,NA,NA,NA
28,27,Domino,Sweet Potatoe Pie,27,8,NA,NA,NA,NA
29,26, M.C. Hammer,Pumps And A Bump,26,10,NA,NA,NA,NA
30,NA,Janet Jackson,"Any Time, Any Place/And On And On",NA,NA,NA,NA,NA,NA
31,21,Babyface,And Our Feelings,31,13,NA,NA,NA,NA
32,32,Celine Dion,Misled,34,5,NA,NA,NA,NA
33,33,Lisa Loeb & Nine Stories,"Stay (I Missed You) (From ""Reality Bites"")",56,4,NA,NA,NA,NA
34,3,Toni Braxton,Breathe Again,30,33,NA,NA,NA,NA
35,8,Snoop Doggy Dogg,Gin And Juice,29,18,NA,NA,NA,NA
36,30, Ice Cube,You Know How We Do It,33,16,NA,NA,NA,NA
37,37,Melissa Etheridge,Come To My Window,37,14,NA,NA,NA,NA
38,38,Meat Loaf,Objects In The Rear View Mirror May Appear Closer Than...,45,3,NA,NA,NA,NA
39,5,All-4-One,So Much In Love,25,22,NA,NA,NA,NA
40,23,Masta Ace Incorporated,Born To Roll,32,12,NA,NA,NA,NA
41,9,US3,Cantaloop (Flip Fantasia),35,27,NA,NA,NA,NA
42,42,Erasure,Always,49,5,NA,NA,NA,NA
43,43,Collective Soul,Shine,66,4,NA,NA,NA,NA
44,25,Gin Blossoms,Found Out About You,40,28,NA,NA,NA,NA
45,NA,Mariah Carey ,Anytime You Need A Friend,NA,NA,NA,NA,NA,NA
46,28,12 Gauge,Dunkie Butt (Please Please Please),39,21,NA,NA,NA,NA
47,42,The Cranberries,Dreams,43,9,NA,NA,NA,NA
48,24,Phil Collins,Everyday,44,18,NA,NA,NA,NA
49,10,Janet Jackson,Because Of Love,41,18,NA,NA,NA,NA
50,50,Elton John,"Can You Feel The Love Tonight (From ""The Lion King"")",86,2,NA,NA,NA,NA
51,51,Xscape,Love On My Mind,52,6,NA,NA,NA,NA
52,15,Tim McGraw,Indian Outlaw,38,13,NA,NA,NA,NA
53,53,Arrested Development,Ease My Mind,73,3,NA,NA,NA,NA
54,51,FRENTE!,Bizarre Love Triangle,51,6,NA,NA,NA,NA
55,46,Morrissey,"The More You Ignore Me, The Closer I Get",46,11,NA,NA,NA,NA
56,25,Jodeci,Feenin',36,12,NA,NA,NA,NA
57,57,M People,Moving On Up,58,4,NA,NA,NA,NA
58,48,Keith Sweat,How Do You Like It?,48,10,NA,NA,NA,NA
59,59,Gabrielle,I Wish,59,5,NA,NA,NA,NA
60,60,Sheryl Crow,Leaving Las Vegas,60,6,NA,NA,NA,NA
61,61,Aaron Hall,I Miss You,65,3,NA,NA,NA,NA
62,62,Patra,Worker Man,62,5,NA,NA,NA,NA
63,63,Huey Lewis & The News,(She's) Some Kind Of Wonderful,67,3,NA,NA,NA,NA
64,37,OutKast,Player's Ball,42,14,NA,NA,NA,NA
65,65,The B.C. 52's,"(Meet) The Flintstones (From ""The Flintstones"")",81,2,NA,NA,NA,NA
66,61,H-Town/Al B. Sure!,Part Time Lover/I'm Still In Love With You,63,7,NA,NA,NA,NA
67,42,The Conscious Daughters,Somethin' To Ride To (Fonky Expedition) ,54,11,NA,NA,NA,NA
68,32,Michael Bolton,Completely,55,11,NA,NA,NA,NA
