rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Paula Abdul,Rush Rush,NA,NA,5,NA,5WEEKS AT NO. 1,10WEEKS ON CHART
2,2,EMF,Unbelievable,2,14,NA,NA,NA,NA
3,3,Jesus Jones,"Right Here, Right Now",5,14,NA,NA,NA,NA
4,2,Color Me Badd,"I Wanna Sex You Up (From ""New Jack City"")",3,15,NA,NA,NA,NA
5,4,Luther Vandross,Power Of Love/Love Power,4,12,NA,NA,NA,NA
6,6,Michael W. Smith,Place In This World,7,11,NA,NA,NA,NA
7,7,UB40,Here I Am (Come And Take Me),10,17,NA,NA,NA,NA
8,8,Tara Kemp,Piece Of My Heart,14,10,NA,NA,NA,NA
9,9,Rhythm Syndicate,P.A.S.S.I.O.N.,15,7,NA,NA,NA,NA
10,8,Crystal Waters,Gypsy Woman (She's Homeless),8,11,NA,NA,NA,NA
11,11,David A. Stewart Introducing Candy Dulfer,Lily Was Here,16,9,NA,NA,NA,NA
12,12,D.J. Jazzy Jeff & The Fresh Prince,Summertime,20,5,NA,NA,NA,NA
13,13,Marc Cohn,Walking In Memphis,13,16,NA,NA,NA,NA
14,14,Bryan Adams,(Everything I Do) I Do It For You,31,3,NA,NA,NA,NA
15,1,Extreme,More Than Words,6,17,NA,NA,NA,NA
16,11,Lisa Fischer,How Can I Ease The Pain,11,14,NA,NA,NA,NA
17,17,Wilson Phillips,The Dream Is Still Alive,19,7,NA,NA,NA,NA
18,18,Lenny Kravitz,It Ain't Over 'til It's Over,25,6,NA,NA,NA,NA
19,19,Amy Grant,Every Heartbeat,22,5,NA,NA,NA,NA
20,18,Londonbeat,A Better Love,18,10,NA,NA,NA,NA
21,4,R.E.M.,Losing My Religion,9,15,NA,NA,NA,NA
22,22,Corina,Temptation,26,9,NA,NA,NA,NA
23,17,Surface,Never Gonna Let You Down,17,12,NA,NA,NA,NA
24,24,The Escape Club,I'll Be There,28,8,NA,NA,NA,NA
25,25,Roxette,Fading Like A Flower (Every Time You Leave),30,5,NA,NA,NA,NA
26,23,Steelheart,I'll Never Let You Go,23,18,NA,NA,NA,NA
27,10,Another Bad Creation,Playground,12,12,NA,NA,NA,NA
28,28,Scorpions,Wind Of Change,32,7,NA,NA,NA,NA
29,21,Salt-N-Pepa,Do You Want Me,24,17,NA,NA,NA,NA
30,30,Cher ,Love And Understanding,33,5,NA,NA,NA,NA
31,8,Black Box,Strike It Up,21,15,NA,NA,NA,NA
