rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,UB40,"Can't Help Falling In Love (From ""Sliver"")",NA,NA,NA,2,2LAST WEEK ,11WEEKS ON CHART
2,1,SWV,Weak,1,14,NA,NA,NA,NA
3,3,Tag Team,Whoomp! (There It Is),3,9,NA,NA,NA,NA
4,1,Janet Jackson,That's The Way Love Goes,4,13,NA,NA,NA,NA
5,3,H-Town,Knockin' Da Boots,5,16,NA,NA,NA,NA
6,5,Robin S., Show Me Love,7,17,NA,NA,NA,NA
7,7,Onyx,Slam,12,9,NA,NA,NA,NA
8,8,Expose,I'll Never Get Over You (Getting Over Me),8,18,NA,NA,NA,NA
9,9,The Proclaimers,I'm Gonna Be (500 Miles),9,7,NA,NA,NA,NA
10,5,Rod Stewart,Have I Told You Lately,6,14,NA,NA,NA,NA
11,11,Jodeci,Lately,11,7,NA,NA,NA,NA
12,12,Duice,Dazzey Duks,14,29,NA,NA,NA,NA
13,8,Dr. Dre,Dre Day,10,11,NA,NA,NA,NA
14,14,95 South,"Whoot, There It Is",15,13,NA,NA,NA,NA
15,15,Tina Turner,"I Don't Wanna Fight (From ""What's Love Got To Do With It"")",17,9,NA,NA,NA,NA
16,16,Tony Toni Tone,If I Had No Loot,18,7,NA,NA,NA,NA
17,7, Duran Duran,Come Undone,13,15,NA,NA,NA,NA
18,16,4 Non Blondes,What's Up,16,14,NA,NA,NA,NA
19,19,Soul Asylum,Runaway Train,24,7,NA,NA,NA,NA
20,20,Taylor Dayne,Can't Get Enough Of Your Love,20,8,NA,NA,NA,NA
21,17,Captain Hollywood Project,More And More ,19,13,NA,NA,NA,NA
22,22,Jade,One Woman,33,8,NA,NA,NA,NA
23,23,Sting,Fields Of Gold,28,8,NA,NA,NA,NA
24,24,Shai,Baby I'm Yours,29,8,NA,NA,NA,NA
25,6,P.M. Dawn,Looking Through Patient Eyes,21,19,NA,NA,NA,NA
26,26,Brian McKnight, One Last Cry,30,7,NA,NA,NA,NA
27,25,Kenny G With Peabo Bryson,By The Time This Night Is Over,25,10,NA,NA,NA,NA
28,19,Snow,"Girl, I've Been Hurt",23,11,NA,NA,NA,NA
29,26,Silk ,Girl U For Me/Lose Control,26,6,NA,NA,NA,NA
30,30,Jon Secada,I'm Free,37,5,NA,NA,NA,NA
31,31,Whitney Houston,Run To You,31,5,NA,NA,NA,NA
32,8,Inner Circle,"Bad Boys (Theme From ""Cops"")",22,13,NA,NA,NA,NA
33,33,Cypress Hill,Insane In The Brain,41,3,NA,NA,NA,NA
34,1,Silk,Freak Me,27,23,NA,NA,NA,NA
35,4, Jade,Don't Walk Away,36,32,NA,NA,NA,NA
36,3,Vanessa Williams/Brian McKnight,"Love Is (From ""Beverly Hills, 90210"")",35,27,NA,NA,NA,NA
37,6,SWV,I'm So Into You,34,25,NA,NA,NA,NA
