rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Boyz II Men,I'll Make Love To You,NA,NA,7,NA,7WEEKS AT NO. 1,9WEEKS ON CHART
2,2,Sheryl Crow,All I Wanna Do,3,10,NA,NA,NA,NA
3,2,Luther Vandross & Mariah Carey,Endless Love,2,5,NA,NA,NA,NA
4,4,Babyface,When Can I See You,5,17,NA,NA,NA,NA
5,3,John Mellencamp With Me'Shell Ndegeocello,Wild Night,6,20,NA,NA,NA,NA
6,3,Changing Faces ,Stroke You Up,7,11,NA,NA,NA,NA
7,1,Lisa Loeb & Nine Stories,"Stay (I Missed You) (From ""Reality Bites"")",4,23,NA,NA,NA,NA
8,8,Aaliyah,At Your Best (You Are Love),8,6,NA,NA,NA,NA
9,9,Immature,Never Lie,9,11,NA,NA,NA,NA
10,10,Real McCoy,Another Night,16,7,NA,NA,NA,NA
11,11,Crystal Waters,100% Pure Love,13,20,NA,NA,NA,NA
12,9, Warren G,This D.J.,10,12,NA,NA,NA,NA
13,13,69 Boyz,Tootsee Roll,17,14,NA,NA,NA,NA
14,4,Ace Of Base,Don't Turn Around,11,23,NA,NA,NA,NA
15,4,Elton John ,"Can You Feel The Love Tonight (From ""The Lion King"")",14,21,NA,NA,NA,NA
16,11,Collective Soul,Shine,15,23,NA,NA,NA,NA
17,3,Coolio,Fantastic Voyage,12,19,NA,NA,NA,NA
18,18,Amy Grant,Lucky One,19,9,NA,NA,NA,NA
19,19,The 4 Seasons ,"December 1963 (Oh, What A Night)",24,9,NA,NA,NA,NA
20,18,Candlebox,Far Behind,18,7,NA,NA,NA,NA
21,20,Craig Mack,Flava In Ya Ear,20,9,NA,NA,NA,NA
22,1, All-4-One,I Swear,22,25,NA,NA,NA,NA
23,23,Ice Cube Featuring George Clinton,Bop Gun (One Nation),23,11,NA,NA,NA,NA
24,24,Elton John,"Circle Of Life (From ""The Lion King"")",28,7,NA,NA,NA,NA
25,25,R.E.M. ,"What's The Frequency, Kenneth?",26,3,NA,NA,NA,NA
26,10,Jon Secada,If You Go,21,23,NA,NA,NA,NA
27,25,Melissa Etheridge,Come To My Window,25,33,NA,NA,NA,NA
28,28,Melissa Etheridge,I'm The Only One,35,10,NA,NA,NA,NA
29,29,Pretenders,I'll Stand By You,34,9,NA,NA,NA,NA
30,NA,Madonna,Secret,NA,NA,NA,NA,NA,NA
31,31, Prince,Letitgo,33,8,NA,NA,NA,NA
32,32,The Notorious B.I.G.,Juicy/Unbelievable,32,7,NA,NA,NA,NA
33,21,Seal,Prayer For The Dying,31,18,NA,NA,NA,NA
34,28,Gerald Levert,I'd Give Anything,29,10,NA,NA,NA,NA
35,7,Toni Braxton,You Mean The World To Me,30,28,NA,NA,NA,NA
36,36,Anita Baker,Body & Soul ,36,6,NA,NA,NA,NA
37,37,Brandy,I Wanna Be Down,61,2,NA,NA,NA,NA
38,38,Bone Thugs-N-Harmony,Thuggish Ruggish Bone,51,4,NA,NA,NA,NA
39,39,Bon Jovi,Always,91,2,NA,NA,NA,NA
40,6,Da Brat,Funkdafied,27,19,NA,NA,NA,NA
41,41,Ini Kamoze,"Here Comes The Hotstepper (From ""Ready To Wear"")",59,4,NA,NA,NA,NA
42,40,C+C Music Factory,Do You Wanna Get Funky,42,11,NA,NA,NA,NA
43,43,Salt-N-Pepa,None Of Your Business,45,12,NA,NA,NA,NA
44,42, Nine Inch Nails,Closer,43,18,NA,NA,NA,NA
45,45,Gloria Estefan,"Turn The Beat Around (From ""The Specialist"")",54,3,NA,NA,NA,NA
46,17,Aerosmith,Crazy,38,21,NA,NA,NA,NA
47,41,Wet Wet Wet,Love Is All Around,41,14,NA,NA,NA,NA
48,14,Aaron Hall,I Miss You,44,22,NA,NA,NA,NA
49,5,Aaliyah,Back & Forth,46,24,NA,NA,NA,NA
50,1,Ace Of Base,The Sign,47,41,NA,NA,NA,NA
51,43,Terror Fabulous Featuring Nadine Sutherland,Action,48,12,NA,NA,NA,NA
52,12,Mariah Carey,Anytime You Need A Friend,39,20,NA,NA,NA,NA
53,20,Richard Marx,The Way She Loves Me,37,13,NA,NA,NA,NA
54,40,Heavy D & The Boyz,Nuttin' But Love,50,15,NA,NA,NA,NA
55,2,Janet Jackson,"Any Time, Any Place/And On And On",40,20,NA,NA,NA,NA
56,53,Mazzy Star,Fade Into You,53,6,NA,NA,NA,NA
57,57,Deadeye Dick,"New Age Girl (From ""Dumb And Dumber"")",57,7,NA,NA,NA,NA
58,58,Huey Lewis & The News,But It's Alright,60,7,NA,NA,NA,NA
59,59,Lucas,Lucas With The Lid Off,70,2,NA,NA,NA,NA
60,56,Sophie B. Hawkins,Right Beside You,56,8,NA,NA,NA,NA
61,20,Tevin Campbell, Always In My Heart,58,16,NA,NA,NA,NA
62,62,Rappin' 4-Tay,Playaz Club,66,3,NA,NA,NA,NA
63,29,Steve Perry,You Better Wait,52,13,NA,NA,NA,NA
64,64,Des'ree,You Gotta Be,65,6,NA,NA,NA,NA
65,65,Jon Secada,Whipped,68,4,NA,NA,NA,NA
66,66,20 Fingers Featuring Gillette,Short Dick Man,69,5,NA,NA,NA,NA
67,67,Toni Braxton,I Belong To You/How Many Ways,94,2,NA,NA,NA,NA
68,55,Patra Featuring Yo-Yo,Romantic Call,64,9,NA,NA,NA,NA
69,69,Toad The Wet Sprocket,Something's Always Wrong,76,2,NA,NA,NA,NA
70,26,Ahmad,Back In The Day,55,20,NA,NA,NA,NA
71,71,Ill Al Skratch Featuring Brian McKnight,I'll Take Her ,77,3,NA,NA,NA,NA
72,72,4PM,Sukiyaki,73,4,NA,NA,NA,NA
73,51,The Tokens,The Lion Sleeps Tonight (Wimoweh),63,8,NA,NA,NA,NA
74,49, Fugees,Nappy Heads,72,15,NA,NA,NA,NA
75,NA,B.M.U. (Black Men United),"U Will Know (From ""Jason's Lyric"")",NA,NA,NA,NA,NA,NA
76,76,Weezer,Undone - The Sweater Song,93,2,NA,NA,NA,NA
77,69,Mad Lion,Take It Easy,78,11,NA,NA,NA,NA
78,78,Da Youngsta's,Hip Hop Ride,84,3,NA,NA,NA,NA
79,34,BLACKstreet,Booti Call,62,16,NA,NA,NA,NA
80,80,Jade,5-4-3-2 (Yo! Time Is Up),80,3,NA,NA,NA,NA
81,81,Karyn White,Hungah,81,3,NA,NA,NA,NA
82,71,Usher,Can U Get Wit It,74,6,NA,NA,NA,NA
83,57,The Lady Of Rage,Afro Puffs,67,9,NA,NA,NA,NA
84,58,DJ Miko ,What's Up,71,17,NA,NA,NA,NA
85,NA,Barry White,Practice What You Preach,NA,NA,NA,NA,NA,NA
86,47,Meat Puppets,Backwater,75,18,NA,NA,NA,NA
87,87,Joe Diffie,Third Rock From The Sun,87,5,NA,NA,NA,NA
88,40,The Puppies,Funky Y-2-C,83,15,NA,NA,NA,NA
89,83,Love Spit Love,Am I Wrong,85,5,NA,NA,NA,NA
90,NA,Tanya Blount,Through The Rain,NA,NA,NA,NA,NA,NA
91,76,Whitehead Bros.,Your Love Is A...,92,7,NA,NA,NA,NA
92,70,Queen Latifah,Weekend Love,89,12,NA,NA,NA,NA
93,NA,Sarah McLachlan,Good Enough,NA,NA,NA,NA,NA,NA
94,33,Public Enemy,Give It Up,82,13,NA,NA,NA,NA
95,NA,Hootie & The Blowfish,Hold My Hand,NA,NA,NA,NA,NA,NA
96,61,Patti LaBelle,The Right Kinda Lover,90,15,NA,NA,NA,NA
97,60,Edie Brickell,Good Times,79,8,NA,NA,NA,NA
98,NA,Youssou N'Dour & Neneh Cherry,7 Seconds,NA,NA,NA,NA,NA,NA
99,73,John Michael Montgomery,Be My Baby Tonight,95,10,NA,NA,NA,NA
100,43,Live,Selling The Drama,86,19,NA,NA,NA,NA
