rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Sir Mix-A-Lot,Baby Got Back,NA,NA,NA,2,2LAST WEEK ,13WEEKS ON CHART
2,1,Mariah Carey,I'll Be There,1,6,NA,NA,NA,NA
3,2,Red Hot Chili Peppers,Under The Bridge,3,14,NA,NA,NA,NA
4,1,Kris Kross,Jump,4,14,NA,NA,NA,NA
5,5, Celine Dion,If You Asked Me To,7,11,NA,NA,NA,NA
6,5,Sophie B. Hawkins,Damn I Wish I Was Your Lover,5,12,NA,NA,NA,NA
7,7,Billy Ray Cyrus,Achy Breaky Heart,8,9,NA,NA,NA,NA
8,2,En Vogue,My Lovin' (You're Never Gonna Get It),6,16,NA,NA,NA,NA
9,9,Arrested Development,Tennessee,9,13,NA,NA,NA,NA
10,10,The Cover Girls,Wishing On A Star,11,6,NA,NA,NA,NA
11,10,Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,The Best Things In Life Are Free,10,6,NA,NA,NA,NA
12,12,George Michael,Too Funky,17,4,NA,NA,NA,NA
13,13,Jon Secada,Just Another Day,13,12,NA,NA,NA,NA
14,14,Tom Cochrane,Life Is A Highway,16,8,NA,NA,NA,NA
15,12, Genesis,Hold On My Heart,12,10,NA,NA,NA,NA
16,16,TLC,Baby-Baby-Baby,25,5,NA,NA,NA,NA
17,16,Jodeci,Come & Talk To Me,18,14,NA,NA,NA,NA
18,4,Joe Public,Live And Learn,14,17,NA,NA,NA,NA
19,18,Color Me Badd,Slow Motion,19,9,NA,NA,NA,NA
20,20,The Cure,Friday I'm In Love,28,4,NA,NA,NA,NA
21,21,Kris Kross,Warm It Up,38,5,NA,NA,NA,NA
22,6,Michael Jackson,In The Closet,15,11,NA,NA,NA,NA
23,23,CeCe Peniston,Keep On Walkin',29,7,NA,NA,NA,NA
24,20,Wilson Phillips,You Won't See Me Cry,20,9,NA,NA,NA,NA
25,21,Lionel Richie,Do It To Me,21,10,NA,NA,NA,NA
26,26,Guns N' Roses,November Rain,40,2,NA,NA,NA,NA
27,27,Vanessa Williams,Just For Tonight,27,7,NA,NA,NA,NA
28,6,TLC,Ain't 2 Proud 2 Beg,24,20,NA,NA,NA,NA
29,16,Mr. Big,Just Take My Heart,22,13,NA,NA,NA,NA
30,30,En Vogue,Giving Him Something He Can Feel,36,5,NA,NA,NA,NA
31,20,Amy Grant,I Will Remember You,23,11,NA,NA,NA,NA
32,2,Eric Clapton,Tears In Heaven,26,22,NA,NA,NA,NA
33,33,Richard Marx,Take This Heart,39,4,NA,NA,NA,NA
34,34, Das EFX,They Want EFX,34,9,NA,NA,NA,NA
35,NA,Madonna,This Used To Be My Playground,NA,NA,NA,NA,NA,NA
36,36,The B-52s,Good Stuff,45,3,NA,NA,NA,NA
37,30,Linear,T.L.C.,30,9,NA,NA,NA,NA
38,38,Technotronic Featuring Ya Kid K,Move This,44,4,NA,NA,NA,NA
39,1,Vanessa Williams,Save The Best For Last,31,23,NA,NA,NA,NA
40,9,Ugly Kid Joe,Everything About You,32,14,NA,NA,NA,NA
41,41,Annie Lennox,Why,42,8,NA,NA,NA,NA
42,10,U2,One,33,17,NA,NA,NA,NA
43,2, Queen,Bohemian Rhapsody,35,40,NA,NA,NA,NA
44,44,R. Kelly & Public Announcement,Honey Love,51,7,NA,NA,NA,NA
45,44,Nice & Smooth,Sometimes I Rhyme Slow,47,9,NA,NA,NA,NA
46,13,Bryan Adams, Thought I'd Died And Gone To Heaven,37,17,NA,NA,NA,NA
47,26,Lidell Townsell,Nu Nu,41,19,NA,NA,NA,NA
48,43,The Outfield,Closer To Me,43,8,NA,NA,NA,NA
49,49,The Black Crowes,Remedy,56,4,NA,NA,NA,NA
50,50,Elton John,The One,77,2,NA,NA,NA,NA
51,51,Def Leppard,Make Love Like A Man,67,2,NA,NA,NA,NA
52,52,Shabba Ranks,"Mr. Loverman (From ""Deep Cover"")",60,4,NA,NA,NA,NA
53,53,Tevin Campbell,Strawberry Letter 23,57,5,NA,NA,NA,NA
54,31,Shanice,Silent Prayer,49,11,NA,NA,NA,NA
55,5,Mariah Carey,Make It Happen,50,20,NA,NA,NA,NA
56,53,Brotherhood Creed,Helluva,55,12,NA,NA,NA,NA
57,57,RTZ,All You've Got,65,5,NA,NA,NA,NA
