rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,R. Kelly,Bump N' Grind,NA,NA,3,NA,3 WEEKS AT NO. 1,12WEEKS ON CHART
2,1,Ace Of Base,The Sign,2,17,NA,NA,NA,NA
3,3,Mariah Carey,Without You/Never Forget You,3,13,NA,NA,NA,NA
4,4,Crash Test Dummies,Mmm Mmm Mmm Mmm,4,13,NA,NA,NA,NA
5,5,All-4-One,So Much In Love,6,17,NA,NA,NA,NA
6,6,Prince, The Most Beautiful Girl In The World,8,8,NA,NA,NA,NA
7,1,Celine Dion,The Power Of Love,5,22,NA,NA,NA,NA
8,3,Salt-N-Pepa Featuring En Vogue,Whatta Man,7,14,NA,NA,NA,NA
9,9,Bruce Springsteen,"Streets Of Philadelphia (From ""Philadelphia"")",10,10,NA,NA,NA,NA
10,7,Richard Marx,Now And Forever,9,14,NA,NA,NA,NA
11,11,Beck,Loser,14,13,NA,NA,NA,NA
12,12,Big Mountain,"Baby I Love Your Way (From ""Reality Bites"")",13,9,NA,NA,NA,NA
13,13,Enigma,Return To Innocence,16,8,NA,NA,NA,NA
14,14,Tevin Campbell,I'm Ready,15,7,NA,NA,NA,NA
15,15,Madonna,"I'll Remember (From ""With Honors"")",18,4,NA,NA,NA,NA
16,8,Snoop Doggy Dogg,Gin And Juice,11,13,NA,NA,NA,NA
17,9,US3,Cantaloop (Flip Fantasia),12,22,NA,NA,NA,NA
18,15,Tim McGraw,Indian Outlaw,17,8,NA,NA,NA,NA
19,10,Janet Jackson,Because Of Love,19,13,NA,NA,NA,NA
20,3,Toni Braxton,Breathe Again,20,28,NA,NA,NA,NA
21,21,Babyface,And Our Feelings,24,8,NA,NA,NA,NA
22,14,Tom Petty And The Heartbreakers,Mary Jane's Last Dance,21,18,NA,NA,NA,NA
23,23,Toni Braxton,You Mean The World To Me,37,4,NA,NA,NA,NA
24,24,Bonnie Raitt,Love Sneakin' Up On You,31,7,NA,NA,NA,NA
25,25,Masta Ace Incorporated,Born To Roll,26,7,NA,NA,NA,NA
26,17,Zhane,Groove Thang,23,15,NA,NA,NA,NA
27,25,Jodeci,Feenin',25,7,NA,NA,NA,NA
28,11,"10,000 Maniacs",Because The Night,29,25,NA,NA,NA,NA
29,28,12 Gauge,Dunkie Butt (Please Please Please),28,16,NA,NA,NA,NA
30,30,Ice Cube,You Know How We Do It,30,11,NA,NA,NA,NA
31,2,Ace Of Base,All That She Wants,27,32,NA,NA,NA,NA
32,32,Michael Bolton ,Completely,40,6,NA,NA,NA,NA
33,13,Meat Loaf,Rock And Roll Dreams Come Through,22,13,NA,NA,NA,NA
34,34,Heavy D & The Boyz,Got Me Waiting,42,5,NA,NA,NA,NA
35,24,Phil Collins,Everyday,35,13,NA,NA,NA,NA
36,1,Mariah Carey,Hero,34,27,NA,NA,NA,NA
37,7,Bryan Adams,Please Forgive Me,32,27,NA,NA,NA,NA
38,38,OutKast,Player's Ball,39,9,NA,NA,NA,NA
39,39,SWV ,"Anything (From ""Above The Rim"")",78,3,NA,NA,NA,NA
40,25,Gin Blossoms,Found Out About You,41,23,NA,NA,NA,NA
41,1,Bryan Adams/Rod Stewart/Sting,All For Love,36,22,NA,NA,NA,NA
42,19,Eternal,Stay,33,15,NA,NA,NA,NA
43,24,Aerosmith,Amazing,38,21,NA,NA,NA,NA
44,44,General Public,"I'll Take You There (From ""Threesome"")",54,3,NA,NA,NA,NA
45,45,Juliet Roberts,I Want You,51,6,NA,NA,NA,NA
46,43,Lighter Shade Of Brown,"Hey D.J. (From ""Mi Vida Loca"")",43,10,NA,NA,NA,NA
47,42,The Conscious Daughters,Somethin' To Ride To (Fonky Expedition),45,6,NA,NA,NA,NA
48,48,Melissa Etheridge,Come To My Window,58,9,NA,NA,NA,NA
49,49,M.C. Hammer,Pumps And A Bump,52,5,NA,NA,NA,NA
50,18,Jimmy Cliff,"I Can See Clearly Now (From ""Cool Runnings"")",50,25,NA,NA,NA,NA
51,51,The Cranberries,Dreams,55,4,NA,NA,NA,NA
52,52,Morrissey,"The More You Ignore Me, The Closer I Get",60,6,NA,NA,NA,NA
53,53,The Brand New Heavies,Dream On Dreamer,65,6,NA,NA,NA,NA
54,8,Xscape,Understanding,46,18,NA,NA,NA,NA
55,43,Danzig,Mother,44,11,NA,NA,NA,NA
56,56,Keith Sweat,How Do You Like It?,56,5,NA,NA,NA,NA
57,NA, Warren G & Nate Dogg,"Regulate (From ""Above The Rim"")",NA,NA,NA,NA,NA,NA
58,32,CeCe Peniston, I'm In The Mood,47,17,NA,NA,NA,NA
59,46,M.C. Hammer,It's All Good,53,11,NA,NA,NA,NA
60,60,Wu-Tang Clan,C.R.E.A.M. (Cash Rules Everything Around Me),66,7,NA,NA,NA,NA
61,61, Joshua Kadison,Beautiful In My Eyes,79,2,NA,NA,NA,NA
62,62,Rosco Martinez,Neon Moonlight,67,4,NA,NA,NA,NA
63,54,Queen Latifah,Just Another Day,61,7,NA,NA,NA,NA
64,64,Sudden Change,Comin' On Strong,71,7,NA,NA,NA,NA
65,36,Rod Stewart,Having A Party,64,17,NA,NA,NA,NA
66,58, Dawn Penn,"You Don't Love Me (No, No, No)",63,9,NA,NA,NA,NA
67,47,Shaquille O'Neal,I'm Outstanding,59,9,NA,NA,NA,NA
68,68,Domino,Sweet Potatoe Pie,77,3,NA,NA,NA,NA
69,33,Mint Condition ,U Send Me Swingin',57,14,NA,NA,NA,NA
70,42,John Michael Montgomery,I Swear,62,11,NA,NA,NA,NA
71,67,Gang Starr,Mass Appeal,72,8,NA,NA,NA,NA
72,NA,All-4-One,I Swear,NA,NA,NA,NA,NA,NA
73,73,H-Town/Al B. Sure!, Part Time Lover/I'm Still In Love With You,86,2,NA,NA,NA,NA
74,65,A Tribe Called Quest,Electric Relaxation (Relax Yourself Girl),68,6,NA,NA,NA,NA
75,61,K7,Zunga Zeng,70,13,NA,NA,NA,NA
76,72,Tori Amos,God,74,10,NA,NA,NA,NA
77,77,Billy Joel," Lullabye (Goodnight, My Angel)",80,5,NA,NA,NA,NA
78,75,Neal McCoy,No Doubt About It,75,4,NA,NA,NA,NA
79,79,Simple E,"Play My Funk (From ""Sugar Hill"")",96,2,NA,NA,NA,NA
80,80, Cracker,Low,82,3,NA,NA,NA,NA
81,61,James,Laid,73,12,NA,NA,NA,NA
82,23,Color Me Badd,Choose,69,15,NA,NA,NA,NA
83,69,Guns N' Roses,Since I Don't Have You,76,8,NA,NA,NA,NA
84,84,Candlebox,You,85,6,NA,NA,NA,NA
85,83,Little Texas,My Love,83,9,NA,NA,NA,NA
86,86, Expose,In Walked Love,90,3,NA,NA,NA,NA
87,87,After 7,"Gonna Love You Right (From ""Sugar Hill"")",93,2,NA,NA,NA,NA
88,54,SWV,Always On My Mind,88,16,NA,NA,NA,NA
89,89,I To I,"The Right Time (From ""Four Weddings And A Funeral"")",94,2,NA,NA,NA,NA
90,84,Jocelyn Enriquez,I've Been Thinking About You,84,4,NA,NA,NA,NA
91,39,Heart,Will You Be There (In The Morning),81,18,NA,NA,NA,NA
92,91,The Knack,"My Sharona (From ""Reality Bites"") ",91,2,NA,NA,NA,NA
93,NA,Black Moon,I Got Cha Opin,NA,NA,NA,NA,NA,NA
94,NA,FRENTE!,Bizarre Love Triangle,NA,NA,NA,NA,NA,NA
95,NA,Sheryl Crow,Leaving Las Vegas,NA,NA,NA,NA,NA,NA
96,31,Tony Toni Tone,(Lay Your Head On My) Pillow,87,15,NA,NA,NA,NA
97,97,Nas,It Ain't Hard To Tell,97,2,NA,NA,NA,NA
98,NA,Xscape,Love On My Mind,NA,NA,NA,NA,NA,NA
99,63,Sagat,Funk Dat/Why Is It?,92,17,NA,NA,NA,NA
100,NA, Ovis,Regular Thang,NA,NA,NA,NA,NA,NA
