rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Barenaked Ladies,One Week,NA,NA,NA,2,2LAST WEEK ,3WEEKS ON CHART
2,1,Monica,The First Night,1,10,NA,NA,NA,NA
3,1,Aerosmith,I Don't Want To Miss A Thing,3,7,NA,NA,NA,NA
4,4,Dru Hill Featuring Redman,How Deep Is Your Love,6,2,NA,NA,NA,NA
5,3,Jennifer Paige,Crush,4,16,NA,NA,NA,NA
6,5,Edwin McCain,I'll Be,5,4,NA,NA,NA,NA
7,7,Faith Hill,This Kiss,7,31,NA,NA,NA,NA
8,8, 98 Degrees,Because Of You,19,3,NA,NA,NA,NA
9,9,Monifah,Touch It,17,11,NA,NA,NA,NA
10,6,Inoj,Time After Time,9,9,NA,NA,NA,NA
11,2,Usher,My Way,8,18,NA,NA,NA,NA
12,4,All Saints,Never Ever,16,13,NA,NA,NA,NA
13,13,Divine,Lately,15,6,NA,NA,NA,NA
14,14,TQ,Westside,21,3,NA,NA,NA,NA
15,14,Next,I Still Love You,14,11,NA,NA,NA,NA
16,10,Five,When The Lights Go Out,10,20,NA,NA,NA,NA
17,1,Next,Too Close,13,36,NA,NA,NA,NA
18,1,Brandy & Monica,The Boy Is Mine,11,21,NA,NA,NA,NA
19,6,Tatyana Ali,Daydreamin',12,11,NA,NA,NA,NA
20,12,Gerald Levert ,Thinkin' Bout It,23,7,NA,NA,NA,NA
21,2,Shania Twain,You're Still The One,18,36,NA,NA,NA,NA
22,20,Will Smith,Just The Two Of Us,20,2,NA,NA,NA,NA
23,14, Montell Jordan,I Can Do That,22,10,NA,NA,NA,NA
24,NA,Madonna,The Power Of Good-Bye,NA,NA,NA,NA,NA,NA
25,3,Sarah McLachlan,Adia,25,21,NA,NA,NA,NA
26,8,Mase Featuring Puff Daddy,Lookin' At Me,24,13,NA,NA,NA,NA
27,1,Savage Garden,Truly Madly Deeply,26,46,NA,NA,NA,NA
28,19,Snoop Dogg,Still A G Thang,27,7,NA,NA,NA,NA
29,29,Deborah Cox,Nobody's Supposed To Be Here,35,3,NA,NA,NA,NA
30,27,Pressha,Splackavellie,28,7,NA,NA,NA,NA
31,30,Tamia,So Into You,31,14,NA,NA,NA,NA
32,1,K-Ci & JoJo,All My Life,29,30,NA,NA,NA,NA
33,12,Kelly Price,Friend Of Mine,32,14,NA,NA,NA,NA
34,34,Mya Featuring Silkk The Shocker,Movin' On,34,11,NA,NA,NA,NA
35,5,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",Make It Hot,30,17,NA,NA,NA,NA
36,36,Noreaga,SuperThug (What What),39,6,NA,NA,NA,NA
37,NA,Aaron Hall,All The Places (I Will Kiss You),NA,NA,NA,NA,NA,NA
38,10,Ace Of Base,Cruel Summer,33,14,NA,NA,NA,NA
39,24,Big Punisher Featuring Joe,Still Not A Player,40,19,NA,NA,NA,NA
40,10,Voices Of Theory,Say It,36,29,NA,NA,NA,NA
41,15,Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,Ghetto Supastar (That Is What You Are),37,17,NA,NA,NA,NA
42,36, Tyrese,Nobody Else,41,9,NA,NA,NA,NA
43,28,Beastie Boys,Intergalactic,38,12,NA,NA,NA,NA
44,44,P.M. Dawn,I Had No Right,44,4,NA,NA,NA,NA
45,11,Paula Cole,I Don't Want To Wait,42,51,NA,NA,NA,NA
46,9,Third Eye Blind,How's It Going To Be,46,46,NA,NA,NA,NA
47,1,Janet,Together Again,50,44,NA,NA,NA,NA
48,27,"Master P Featuring Silkk The Shocker, Sons Of Funk And Mo B. Dick",Goodbye To My Homies,43,10,NA,NA,NA,NA
49,5,Madonna,Ray Of Light,52,15,NA,NA,NA,NA
50,8,Marcy Playground,Sex And Candy,49,28,NA,NA,NA,NA
51,42,Fuel,Shimmer,47,6,NA,NA,NA,NA
52,52,Sweetbox,Everything's Gonna Be Alright,53,2,NA,NA,NA,NA
53,51,Too $hort ,Invasion Of The Flat Booty B*****s,51,4,NA,NA,NA,NA
54,4,Puff Daddy Featuring Jimmy Page,Come With Me,48,17,NA,NA,NA,NA
55,55,The Wilkinsons,26 Cents,57,12,NA,NA,NA,NA
56,39,Rod Stewart,Ooh La La,55,16,NA,NA,NA,NA
57,57,En Vogue,No Fool No More,63,2,NA,NA,NA,NA
58,58,"Stars On 54: Ultra Nate, Amber, Jocelyn Enriquez",If You Could Read My Mind,62,8,NA,NA,NA,NA
59,NA,Voices Of Theory,Wherever You Go,NA,NA,NA,NA,NA,NA
60,60,Jay-Z Featuring Amil (Of Major Coinz) & Ja ,Can I Get A...,65,3,NA,NA,NA,NA
61,59,Rockell [Duet With Collage],Can't We Try,61,16,NA,NA,NA,NA
62,56,Debelah Morgan,Yesterday,56,5,NA,NA,NA,NA
63,63,Nastyboy Klick,Lost In Love,68,3,NA,NA,NA,NA
