rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Madonna,Take A Bow,NA,NA,3,NA,3 WEEKS AT NO. 1,13WEEKS ON CHART
2,1,TLC,Creep,2,18,NA,NA,NA,NA
3,3,Soul For Real,Candy Rain,4,10,NA,NA,NA,NA
4,4, Brandy,Baby,5,6,NA,NA,NA,NA
5,5,Des'ree,You Gotta Be,7,28,NA,NA,NA,NA
6,3,Real McCoy,Another Night,6,29,NA,NA,NA,NA
7,1,Boyz II Men,On Bended Knee,3,17,NA,NA,NA,NA
8,8,Brownstone, If You Love Me,8,14,NA,NA,NA,NA
9,9,Sheryl Crow,Strong Enough,9,11,NA,NA,NA,NA
10,10,Hootie & The Blowfish,Hold My Hand,11,23,NA,NA,NA,NA
11,11,The Notorious B.I.G.,Big Poppa/Warning,13,9,NA,NA,NA,NA
12,8,4PM,Sukiyaki,12,26,NA,NA,NA,NA
13,4,Bon Jovi,Always,10,24,NA,NA,NA,NA
14,14,Dionne Farris ,I Know,14,7,NA,NA,NA,NA
15,13,Tom Petty,You Don't Know How It Feels,15,15,NA,NA,NA,NA
16,16,Melissa Etheridge,Like The Way I Do/If I Wanted To,20,4,NA,NA,NA,NA
17,17,Adina Howard ,Freak Like Me,26,5,NA,NA,NA,NA
18,18,TLC,Red Light Special,39,2,NA,NA,NA,NA
19,19,Subway (Featuring 702),This Lil' Game We Play,21,6,NA,NA,NA,NA
20,17,K-Ci Hailey, If You Think You're Lonely Now,17,4,NA,NA,NA,NA
21,7,BLACKstreet,Before I Let You Go,16,21,NA,NA,NA,NA
22,22,Martin Page,In The House Of Stone And Light,22,13,NA,NA,NA,NA
23,11,Corona,The Rhythm Of The Night,19,18,NA,NA,NA,NA
24,8,Melissa Etheridge,I'm The Only One,18,32,NA,NA,NA,NA
25,25,Boyz II Men,Thank You,31,3,NA,NA,NA,NA
26,16,Immature,Constantly ,27,16,NA,NA,NA,NA
27,27,Gloria Estefan,Everlasting Love,29,7,NA,NA,NA,NA
28,22,N2U,I Miss You,28,15,NA,NA,NA,NA
29,20,Jade,Every Day Of The Week,24,16,NA,NA,NA,NA
30,NA,Real McCoy, Run Away,NA,NA,NA,NA,NA,NA
31,NA,2Pac,Dear Mama/Old School,NA,NA,NA,NA,NA,NA
32,18,Vanessa Williams,The Sweetest Days,23,18,NA,NA,NA,NA
33,1,Ini Kamoze,"Here Comes The Hotstepper (From ""Ready To Wear"")",25,26,NA,NA,NA,NA
34,34, Montell Jordan,This Is How We Do It,54,3,NA,NA,NA,NA
35,35,Bonnie Raitt,"You Got It (From ""Boys On The Side"")",35,4,NA,NA,NA,NA
36,36,Jamie Walters,Hold On,40,7,NA,NA,NA,NA
37,6,Brandy ,I Wanna Be Down,30,24,NA,NA,NA,NA
38,37,Amy Grant With Vince Gill,House Of Love,37,16,NA,NA,NA,NA
39,14,20 Fingers Featuring Gillette,Short Dick Man,36,27,NA,NA,NA,NA
40,1,Boyz II Men,I'll Make Love To You,34,31,NA,NA,NA,NA
41,41,2 Unlimited ,Get Ready For This,44,26,NA,NA,NA,NA
42,42,Bone Thugs-N-Harmony Featuring Eazy-E,Foe Tha Love Of $,42,3,NA,NA,NA,NA
43,19,R.E.M. ,Bang And Blame,32,8,NA,NA,NA,NA
44,11,Crystal Waters,100% Pure Love,46,42,NA,NA,NA,NA
45,8,69 Boyz,Tootsee Roll,33,36,NA,NA,NA,NA
46,29,Jon Secada,Mental Picture,41,16,NA,NA,NA,NA
47,8,Janet Jackson ,You Want This/70's Love Groove,38,21,NA,NA,NA,NA
48,2,Sheryl Crow,All I Wanna Do,47,32,NA,NA,NA,NA
49,3,John Mellencamp With Me'Shell Ndegeocello,Wild Night,49,42,NA,NA,NA,NA
50,13,Gloria Estefan,"Turn The Beat Around (From ""The Specialist"")",48,25,NA,NA,NA,NA
51,51,Firehouse, I Live My Life For You,61,3,NA,NA,NA,NA
52,NA,Elton John,Believe,NA,NA,NA,NA,NA,NA
53,43,Craig Mack,Get Down,43,11,NA,NA,NA,NA
54,54,Blessid Union Of Souls,I Believe,60,4,NA,NA,NA,NA
55,55,Stevie B,Dream About You/Funky Melody,57,5,NA,NA,NA,NA
56,38,Andru Donalds,Mishale,51,14,NA,NA,NA,NA
