rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Montell Jordan,This Is How We Do It,NA,NA,4,NA,4WEEKS AT NO. 1,11WEEKS ON CHART
2,2,Adina Howard,Freak Like Me,3,13,NA,NA,NA,NA
3,2,TLC,Red Light Special,2,10,NA,NA,NA,NA
4,4,Dionne Farris,I Know,6,15,NA,NA,NA,NA
5,3,Real McCoy,Run Away,5,9,NA,NA,NA,NA
6,2,Soul For Real,Candy Rain,4,18,NA,NA,NA,NA
7,5,Sheryl Crow ,Strong Enough,8,19,NA,NA,NA,NA
8,8,Blessid Union Of Souls,I Believe,10,12,NA,NA,NA,NA
9,9,2Pac,Dear Mama/Old School,9,9,NA,NA,NA,NA
10,10,Boyz II Men,Water Runs Dry,38,2,NA,NA,NA,NA
11,1,Madonna,Take A Bow,11,21,NA,NA,NA,NA
12,12,Bryan Adams,Have You Ever Really Loved A Woman?,22,4,NA,NA,NA,NA
13,6,The Notorious B.I.G. ,Big Poppa/Warning,7,17,NA,NA,NA,NA
14,14,Elton John,Believe,14,9,NA,NA,NA,NA
15,10,Dr. Dre,"Keep Their Heads Ringin' (From ""Friday"")",12,8,NA,NA,NA,NA
16,16,Martin Page,In The House Of Stone And Light,19,21,NA,NA,NA,NA
17,10,Hootie & The Blowfish,Hold My Hand,15,31,NA,NA,NA,NA
18,4,Brandy,Baby,13,14,NA,NA,NA,NA
19,16,Jamie Walters,Hold On,16,15,NA,NA,NA,NA
20,1,TLC,Creep,17,26,NA,NA,NA,NA
21,5,Des'ree,You Gotta Be,18,36,NA,NA,NA,NA
22,22,Raphael Saadiq,"Ask Of You (From ""Higher Learning"")",24,7,NA,NA,NA,NA
23,15,Subway (Featuring 702), This Lil' Game We Play,20,14,NA,NA,NA,NA
24,24,Hootie & The Blowfish,Let Her Cry,25,9,NA,NA,NA,NA
25,16,Melissa Etheridge,Like The Way I Do/If I Wanted To,27,12,NA,NA,NA,NA
26,26,Firehouse,I Live My Life For You,26,11,NA,NA,NA,NA
27,8,Brownstone,If You Love Me,21,22,NA,NA,NA,NA
28,28,Rednex,Cotton Eye Joe,28,9,NA,NA,NA,NA
29,29,Total Featuring The Notorious B.I.G.,"Can't You See (From ""New Jersey Drive"")",35,5,NA,NA,NA,NA
30,22,Mary J. Blige,I'm Goin' Down,23,5,NA,NA,NA,NA
31,31,Annie Lennox,"No More ""I Love You's""",31,9,NA,NA,NA,NA
32,32,Da Brat,Give It 2 You,32,4,NA,NA,NA,NA
33,33,Nicki French,Total Eclipse Of The Heart,41,6,NA,NA,NA,NA
34,34,Stevie B,Dream About You/Funky Melody,34,13,NA,NA,NA,NA
35,3, Real McCoy,Another Night,29,37,NA,NA,NA,NA
36,36,Van Halen,Can't Stop Lovin' You,37,7,NA,NA,NA,NA
37,21,Boyz II Men,Thank You,30,11,NA,NA,NA,NA
38,1,Boyz II Men ,On Bended Knee,33,25,NA,NA,NA,NA
39,39,Rappin' 4-Tay Featuring The Spinners,I'll Be Around,39,7,NA,NA,NA,NA
40,31,The Human League,Tell Me When,36,7,NA,NA,NA,NA
41,11,Corona,The Rhythm Of The Night,40,26,NA,NA,NA,NA
42,42,Foreigner,Until The End Of Time,51,8,NA,NA,NA,NA
