rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey & Boyz II Men,One Sweet Day,NA,NA,7,NA,7WEEKS AT NO. 1,7WEEKS ON CHART
2,1,Whitney Houston,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",2,8,NA,NA,NA,NA
3,3,LL Cool J,Hey Lover,3,9,NA,NA,NA,NA
4,1,Coolio Featuring L.V.,"Gangsta's Paradise (From ""Dangerous Minds"") ",4,22,NA,NA,NA,NA
5,5,TLC,Diggin' On You,5,9,NA,NA,NA,NA
6,6,Deep Blue Something,Breakfast At Tiffany's,7,22,NA,NA,NA,NA
7,1,Mariah Carey,Fantasy,8,16,NA,NA,NA,NA
8,7,Monica,Before You Walk Out Of My Life/Like This And Like That ,9,13,NA,NA,NA,NA
9,8,Goo Goo Dolls,Name,10,14,NA,NA,NA,NA
10,10,Everything But The Girl,Missing,11,23,NA,NA,NA,NA
11,6,Madonna,You'll See,12,6,NA,NA,NA,NA
12,12,Joan Osborne,One Of Us,13,6,NA,NA,NA,NA
13,3,Janet Jackson,Runaway,16,18,NA,NA,NA,NA
14,4,R. Kelly,You Remind Me Of Something ,15,9,NA,NA,NA,NA
15,6,The Beatles,Free As A Bird,6,3,NA,NA,NA,NA
16,7,Pearl Jam,I Got Id/Long Road,14,4,NA,NA,NA,NA
17,15,Ace Of Base,Beautiful Life,17,10,NA,NA,NA,NA
18,5,Groove Theory,Tell Me,18,21,NA,NA,NA,NA
19,19, Kris Kross,Tonite's Tha Night,19,6,NA,NA,NA,NA
20,20,3T,Anything,20,15,NA,NA,NA,NA
21,21,Faith Evans,Soon As I Get Home,21,6,NA,NA,NA,NA
22,7,Take That,Back For Good,23,23,NA,NA,NA,NA
23,6,Hootie & The Blowfish,Only Wanna Be With You,28,24,NA,NA,NA,NA
24,24,Coolio,Too Hot,24,6,NA,NA,NA,NA
25,25,La Bouche,Be My Lover,26,10,NA,NA,NA,NA
26,6,Sophie B. Hawkins,As I Lay Me Down,25,33,NA,NA,NA,NA
27,27,Hootie & The Blowfish,Time,27,10,NA,NA,NA,NA
28,22,The Smashing Pumpkins,Bullet With Butterfly Wings,22,10,NA,NA,NA,NA
29,1,Seal,Kiss From A Rose,30,30,NA,NA,NA,NA
30,29,Planet Soul,Set U Free,33,13,NA,NA,NA,NA
31,31,Jodeci, Love U 4 Life,31,11,NA,NA,NA,NA
32,32,Brandy,"Sittin' Up In My Room (From ""Waiting To Exhale"")",34,3,NA,NA,NA,NA
33,10,Natalie Merchant,Carnival,35,24,NA,NA,NA,NA
34,10,Del Amitri,Roll To Me,36,28,NA,NA,NA,NA
35,22,Selena,Dreaming Of You,32,12,NA,NA,NA,NA
36,8,Xscape,Who Can I Run To,29,14,NA,NA,NA,NA
37,37,Total,No One Else,37,5,NA,NA,NA,NA
38,38,The Tony Rich Project,Nobody Knows,47,5,NA,NA,NA,NA
39,39,Collective Soul,The World I Know,40,9,NA,NA,NA,NA
40,40, Folk Implosion,"Natural One (From ""Kids"")",42,6,NA,NA,NA,NA
41,41,Natalie Merchant,Wonder,41,6,NA,NA,NA,NA
42,8,Blues Traveler ,Run-Around,43,43,NA,NA,NA,NA
43,39,Blues Traveler,Hook,39,15,NA,NA,NA,NA
44,34,Elton John,Blessed,38,11,NA,NA,NA,NA
45,45,Eazy-E,Just Tah Let U Know,45,4,NA,NA,NA,NA
46,46,Boyz II Men,I Remember,46,7,NA,NA,NA,NA
47,13,Meat Loaf,I'd Lie For You (And That's The Truth),44,13,NA,NA,NA,NA
48,20,Collective Soul,December,49,36,NA,NA,NA,NA
49,1,TLC,Waterfalls,48,32,NA,NA,NA,NA
50,50,Big Mountain,Get Together,50,5,NA,NA,NA,NA
51,51,Tha Dogg Pound Featuring Michel'le,Let's Play House,63,2,NA,NA,NA,NA
52,52,Immature (Featuring Smooth),We Got It,52,6,NA,NA,NA,NA
53,53,D'Angelo,Cruisin',53,11,NA,NA,NA,NA
54,39,Goodie Mob,Cell Therapy,51,14,NA,NA,NA,NA
55,55,L.A.D.,Ridin' Low,59,9,NA,NA,NA,NA
56,17,The Rembrandts,I'll Be There For You/This House Is Not A Home,62,16,NA,NA,NA,NA
57,46,Blahzay Blahzay,Danger,54,15,NA,NA,NA,NA
58,30,Bush,Comedown,60,20,NA,NA,NA,NA
59,1,Michael Jackson,You Are Not Alone,56,20,NA,NA,NA,NA
60,25,Jon B,Pretty Girl,57,20,NA,NA,NA,NA
61,9,Brandy,Brokenhearted,61,19,NA,NA,NA,NA
62,62,Bone Thugs-N-Harmony,East 1999,64,6,NA,NA,NA,NA
63,18,Lisa Loeb & Nine Stories,Do You Sleep?,65,17,NA,NA,NA,NA
64,59,Def Leppard,When Love & Hate Collide ,67,7,NA,NA,NA,NA
65,52,Terry Ellis,Where Ever You Are,58,11,NA,NA,NA,NA
66,43,Shai,Come With Me,68,18,NA,NA,NA,NA
67,66,Monifah,"I Miss You (Come Back Home) (From ""New York Undercover"")",70,12,NA,NA,NA,NA
68,66,Sarah McLachlan,I Will Remember You (Live),66,10,NA,NA,NA,NA
69,65,L.V.,Throw Your Hands Up,72,9,NA,NA,NA,NA
70,NA,Shawn Stockman,"Visions Of A Sunset (From ""Mr. Holland's Opus"")",NA,NA,NA,NA,NA,NA
71,45, Los Del Rio,Macarena (Bayside Boys Mix),69,20,NA,NA,NA,NA
72,54,Silk,Hooked On You,73,11,NA,NA,NA,NA
73,73,No Doubt,Just A Girl,78,5,NA,NA,NA,NA
74,74,Shania Twain,(If You're Not In It For Love) I'm Outta Here!/The Woman In Me,74,11,NA,NA,NA,NA
75,63, The Click,Hurricane,75,10,NA,NA,NA,NA
76,60,Max-A-Million,Sexual Healing,71,11,NA,NA,NA,NA
77,77,Faith Hill,It Matters To Me,77,4,NA,NA,NA,NA
78,37,Raekwon,Incarcerated Scarfaces/Ice Cream,76,14,NA,NA,NA,NA
79,38,Salt-N-Pepa,Ain't Nuthin' But A She Thing,80,13,NA,NA,NA,NA
80,55,The Pharcyde,Runnin',79,13,NA,NA,NA,NA
81,45,Cypress Hill,Throw Your Set In The Air,85,14,NA,NA,NA,NA
82,71,Better Than Ezra,Rosealia,83,8,NA,NA,NA,NA
83,58,The Mighty Dub Katz,Magic Carpet Ride,82,14,NA,NA,NA,NA
84,84,Solo,Where Do U Want Me To Put It,86,2,NA,NA,NA,NA
85,85,Fugees,Fu-Gee-La,87,3,NA,NA,NA,NA
86,82,L.B.C. Crew Feat. Tray D & South Sentrell,"Beware Of My Crew (From ""A Thin Line Between Love And Hate"")",93,5,NA,NA,NA,NA
87,87,Tim McGraw,Can't Be Really Gone,94,2,NA,NA,NA,NA
88,65,The Outhere Brothers,Boom Boom Boom,81,16,NA,NA,NA,NA
89,52,Real McCoy,Automatic Lover (Call For Love),92,13,NA,NA,NA,NA
90,69,Backstreet Boys,We've Got It Goin' On,91,12,NA,NA,NA,NA
91,27,Deborah Cox,Sentimental,90,19,NA,NA,NA,NA
92,72,Edwin McCain,Solitude,89,15,NA,NA,NA,NA
93,56,Method Man,"The Riddler (From ""Batman Forever"")",96,10,NA,NA,NA,NA
94,65,Artie The 1 Man Party ,A Mover La Colita,88,16,NA,NA,NA,NA
95,74,Kool G Rap,Fast Life,84,7,NA,NA,NA,NA
96,73,Frost,East Side Rendezvous,99,11,NA,NA,NA,NA
97,95,P.M. Dawn,Sometimes I Miss You So Much (Dedicated To The Christ Consciousness),95,4,NA,NA,NA,NA
98,98,Quincy Jones Introducing Tamia,You Put A Move On My Heart,98,3,NA,NA,NA,NA
99,NA,Fun Factory,Celebration/Take Your Chance,NA,NA,NA,NA,NA,NA
100,97,Genius/GZA Featuring Inspektah Deck ,Cold World,100,3,NA,NA,NA,NA
