rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Los Del Rio,Macarena (Bayside Boys Mix),NA,NA,12,NA,12WEEKS AT NO. 1,44WEEKS ON CHART
2,2,Donna Lewis,I Love You Always Forever,2,18,NA,NA,NA,NA
3,3,Celine Dion,It's All Coming Back To Me Now,3,10,NA,NA,NA,NA
4,4,BLACKstreet (Featuring Dr. Dre),No Diggity,48,2,NA,NA,NA,NA
5,5,No Mercy,Where Do You Go,5,16,NA,NA,NA,NA
6,2,Keith Sweat,Twisted,4,18,NA,NA,NA,NA
7,5,Eric Clapton,Change The World,6,14,NA,NA,NA,NA
8,3,Quad City DJ's,C'mon N' Ride It (The Train),7,32,NA,NA,NA,NA
9,9,Az Yet,"Last Night (From ""The Nutty Professor"")",10,9,NA,NA,NA,NA
10,1,Toni Braxton,You're Makin' Me High/Let It Flow,9,20,NA,NA,NA,NA
11,11,Aaliyah,If Your Girl Only Knew,12,8,NA,NA,NA,NA
12,3,LL Cool J,Loungin,8,16,NA,NA,NA,NA
13,13,Keith Sweat Featuring Athena Cage,Nobody,24,3,NA,NA,NA,NA
14,14,John Mellencamp,Key West Intermezzo (I Saw You First),14,8,NA,NA,NA,NA
15,15,Merril Bainbridge,Mouth,20,7,NA,NA,NA,NA
16,6,Alanis Morissette,You Learn/You Oughta Know,11,13,NA,NA,NA,NA
17,17,Sheryl Crow,If It Makes You Happy,22,5,NA,NA,NA,NA
18,15,Dishwalla,Counting Blue Cars,16,29,NA,NA,NA,NA
19,1,2Pac Featuring K-Ci And JoJo,How Do U Want It/California Love,13,19,NA,NA,NA,NA
20,5,R. Kelly,I Can't Sleep Baby (If I) ,18,15,NA,NA,NA,NA
21,21,Westside Connection,Bow Down,21,4,NA,NA,NA,NA
22,22,Do Or Die (Featuring Twista),Po Pimp,23,12,NA,NA,NA,NA
23,23,Ginuwine,Pony,28,7,NA,NA,NA,NA
24,13,112 Featuring The Notorious B.I.G.,Only You,15,21,NA,NA,NA,NA
25,3,Tracy Chapman,Give Me One Reason,17,29,NA,NA,NA,NA
26,26,Bryan Adams,Let's Make A Night To Remember,26,8,NA,NA,NA,NA
27,27,Amber,This Is Your Night,27,19,NA,NA,NA,NA
28,11,Jewel,Who Will Save Your Soul,19,21,NA,NA,NA,NA
29,29,Dru Hill,"Tell Me (From ""Eddie"")",37,8,NA,NA,NA,NA
30,25,"Brandy, Tamia, Gladys Knight & Chaka Khan","Missing You (From ""Set It Off"")",25,9,NA,NA,NA,NA
31,31,Ghost Town DJ's,My Boo,31,16,NA,NA,NA,NA
32,22,SWV,Use Your Heart,29,10,NA,NA,NA,NA
33,33,Da Brat, Sittin' On Top Of The World,34,2,NA,NA,NA,NA
34,12,Jann Arden,"Insensitive (From ""Bed Of Roses"")",30,37,NA,NA,NA,NA
35,35,Mint Condition,What Kind Of Man Would I Be,44,7,NA,NA,NA,NA
36,36,Maxwell,Ascension (Don't Ever Wonder) ,36,10,NA,NA,NA,NA
37,32,Warren G Featuring Adina Howard,"What's Love Got To Do With It (From ""Supercop"")",32,5,NA,NA,NA,NA
38,3,New Edition,Hit Me Off,33,8,NA,NA,NA,NA
39,12, OutKast,Elevators (Me & You),35,13,NA,NA,NA,NA
40,40,Melissa Etheridge,Nowhere To Go,40,2,NA,NA,NA,NA
41,1,Mariah Carey,Always Be My Baby,41,29,NA,NA,NA,NA
42,23,Los Del Rio,Macarena,38,16,NA,NA,NA,NA
43,9,Gin Blossoms,Follow You Down/Til I Hear It From You,43,37,NA,NA,NA,NA
44,2,The Tony Rich Project,Nobody Knows,46,45,NA,NA,NA,NA
45,13,La Bouche,Sweet Dreams,39,30,NA,NA,NA,NA
46,46,Amanda Marshall,Birmingham,52,4,NA,NA,NA,NA
47,1,Celine Dion,"Because You Loved Me (From ""Up Close & Personal"")",45,33,NA,NA,NA,NA
48,23,Natalie Merchant,Jealousy,47,19,NA,NA,NA,NA
49,49,Montell Jordan,Falling,62,3,NA,NA,NA,NA
50,4,Alanis Morissette,Ironic,49,32,NA,NA,NA,NA
51,51,Lost Boyz,Music Makes Me High,58,3,NA,NA,NA,NA
52,24,Garbage,Stupid Girl,42,13,NA,NA,NA,NA
53,53,Johnny Gill,Let's Get The Mood Right,53,5,NA,NA,NA,NA
54,41,Gina Thompson,The Things That You Do,50,15,NA,NA,NA,NA
55,NA,The Braids,"Bohemian Rhapsody (From ""High School High"")",NA,NA,NA,NA,NA,NA
56,56,Jocelyn Enriquez ,Do You Miss Me,60,13,NA,NA,NA,NA
57,57,The Isley Brothers Featuring Angela Winbush,Floatin' On Your Love,65,4,NA,NA,NA,NA
58,52,Luther Vandross,Your Secret Love,61,5,NA,NA,NA,NA
59,59,Republica,Ready To Go,59,11,NA,NA,NA,NA
60,50,Shades,Tell Me (I'll Be Around),57,12,NA,NA,NA,NA
61,9,Monica,Why I Love You So Much/Ain't Nobody,55,20,NA,NA,NA,NA
62,20,Maxi Priest Featuring Shaggy,That Girl,51,17,NA,NA,NA,NA
63,63,702,Steelo ,63,6,NA,NA,NA,NA
64,38,Hootie & The Blowfish,Tucker's Town,54,15,NA,NA,NA,NA
65,26,Whitney Houston,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",56,12,NA,NA,NA,NA
66,66,Robert Miles Featuring Maria Nayler,One And One,68,3,NA,NA,NA,NA
67,67,The Wonders,"That Thing You Do! (From ""That Thing You Do!"")",92,2,NA,NA,NA,NA
68,55,Oasis,Don't Look Back In Anger,64,10,NA,NA,NA,NA
69,26,LeAnn Rimes,Blue,83,18,NA,NA,NA,NA
70,53,Nas,If I Ruled The World,66,18,NA,NA,NA,NA
71,40,T-Boz,"Touch Myself (From ""Fled"")",69,11,NA,NA,NA,NA
72,72,Wild Orchid,At Night I Pray,72,4,NA,NA,NA,NA
73,66,A+,All I See,71,12,NA,NA,NA,NA
74,74,D'Angelo,Me And Those Dreamin' Eyes Of Mine,74,3,NA,NA,NA,NA
75,49,R.E.M. ,E-Bow The Letter,67,7,NA,NA,NA,NA
76,72,The 2 Live Crew,Shake A Lil' Somethin'...,76,11,NA,NA,NA,NA
77,70,Gloria Estefan,You'll Be Mine (Party Time),70,7,NA,NA,NA,NA
78,66,dog's eye view,Everything Falls Apart/Small Wonders,75,4,NA,NA,NA,NA
79,36,The Smashing Pumpkins,"Tonight, Tonight",73,17,NA,NA,NA,NA
80,80,Crush, Jellyhead,80,10,NA,NA,NA,NA
81,68,Too Short Feat. Parliament Funkadelic,Gettin' It,79,9,NA,NA,NA,NA
82,82,Deana Carter ,Strawberry Wine,89,3,NA,NA,NA,NA
83,28,Montell Jordan Featuring Slick Rick,"I Like (From ""The Nutty Professor"")",78,17,NA,NA,NA,NA
84,53,Mista,Blackberry Molasses,81,17,NA,NA,NA,NA
85,85,Qkumba Zoo,The Child (Inside),94,2,NA,NA,NA,NA
86,86,Katalina, DJ Girl,86,6,NA,NA,NA,NA
87,41,The Tony Rich Project,Like A Woman,77,13,NA,NA,NA,NA
88,NA,The Original,I Luv U Baby,NA,NA,NA,NA,NA,NA
89,85,JAY-Z,Can't Knock The Hustle,93,6,NA,NA,NA,NA
90,89,Le Click,Tonight Is The Night,NA,7,NA,NA,NA,NA
91,NA,For Real,Like I Do,NA,NA,NA,NA,NA,NA
92,60,RZA Feat. Method Man & Cappadonna,"Wu-Wear: The Garment Renaissance (From ""High School High"")",84,10,NA,NA,NA,NA
93,61,Beck,Where It's At,82,17,NA,NA,NA,NA
94,72,Mindy McCready,Guys Do It All The Time,85,8,NA,NA,NA,NA
95,95,Tina Turner,Missing You,95,3,NA,NA,NA,NA
96,NA,Southsyde B.O.I.Z.,"Get Ready, Here It Comes (It's The Choo-Choo)",NA,NA,NA,NA,NA,NA
97,NA,Angelina,I Don't Need Your Love,NA,NA,NA,NA,NA,NA
98,88,Ricky Martin,Maria,88,14,NA,NA,NA,NA
99,10,Metallica,Until It Sleeps,96,20,NA,NA,NA,NA
100,69,Tom Petty And The Heartbreakers,"Walls (From ""She's The One"")",87,4,NA,NA,NA,NA
