rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Michael Jackson,Black Or White,NA,NA,4,NA,4WEEKS AT NO. 1,6WEEKS ON CHART
2,2,Boyz II Men,It's So Hard To Say Goodbye To Yesterday,2,15,NA,NA,NA,NA
3,3,Color Me Badd,All 4 Love,3,8,NA,NA,NA,NA
4,1,P.M. Dawn,Set Adrift On Memory Bliss,4,11,NA,NA,NA,NA
5,1,Michael Bolton,When A Man Loves A Woman,5,12,NA,NA,NA,NA
6,6,Mariah Carey,Can't Let Go,6,7,NA,NA,NA,NA
7,6, Paula Abdul,Blowing Kisses In The Wind,7,11,NA,NA,NA,NA
8,8,CeCe Peniston,Finally,8,14,NA,NA,NA,NA
9,9,M.C. Hammer,2 Legit 2 Quit,9,8,NA,NA,NA,NA
10,10,Marky Mark & The Funky Bunch,Wildside,10,8,NA,NA,NA,NA
11,7,Amy Grant,That's What Love Is For,11,14,NA,NA,NA,NA
12,12,Richard Marx,Keep Coming Back,12,9,NA,NA,NA,NA
13,13,Genesis,No Son Of Mine ,13,9,NA,NA,NA,NA
14,1,Prince And The N.P.G.,Cream,14,14,NA,NA,NA,NA
15,6,Naughty By Nature,O.P.P.,15,17,NA,NA,NA,NA
16,13,Salt-N-Pepa,Let's Talk About Sex,16,19,NA,NA,NA,NA
17,17,Nirvana,Smells Like Teen Spirit,17,4,NA,NA,NA,NA
18,10,Guns N' Roses,Don't Cry,18,15,NA,NA,NA,NA
19,19,George Michael/Elton John,Don't Let The Sun Go Down On Me,19,4,NA,NA,NA,NA
20,20,M.C. Hammer,Addams Groove,20,4,NA,NA,NA,NA
21,2,Bryan Adams, Can't Stop This Thing We Started,21,16,NA,NA,NA,NA
22,22,Gloria Estefan,Live For Loving You,22,12,NA,NA,NA,NA
23,6,Roberta Flack With Maxi Priest,Set The Night To Music,23,15,NA,NA,NA,NA
24,24,Rod Stewart,Broken Arrow,24,11,NA,NA,NA,NA
25,25,Shanice,I Love Your Smile,25,6,NA,NA,NA,NA
26,26, U2,Mysterious Ways,26,6,NA,NA,NA,NA
27,2,Natural Selection, Do Anything,27,21,NA,NA,NA,NA
28,25,Jodeci,Forever My Lady,28,10,NA,NA,NA,NA
29,1,Karyn White,Romantic,29,20,NA,NA,NA,NA
30,30,Prince And The N.P.G.,Diamonds And Pearls,30,4,NA,NA,NA,NA
31,31,Lisa Stansfield,Change,31,9,NA,NA,NA,NA
32,32,Tevin Campbell ,Tell Me What You Want Me To Do,32,8,NA,NA,NA,NA
33,12,Nia Peeples, Street Of Dreams,33,12,NA,NA,NA,NA
34,34,Roxette,Spending My Time,34,10,NA,NA,NA,NA
35,35,Karyn White,The Way I Feel About You,35,5,NA,NA,NA,NA
36,36,Stacy Earl,Love Me All Up,36,7,NA,NA,NA,NA
37,1,Mariah Carey,Emotions,37,18,NA,NA,NA,NA
38,30,Angelica,Angel Baby,38,11,NA,NA,NA,NA
39,30,Geto Boys,Mind Playing Tricks On Me,39,13,NA,NA,NA,NA
40,40,Cher,Save Up All Your Tears,40,11,NA,NA,NA,NA
41,41,Keith Sweat,Keep It Comin',41,5,NA,NA,NA,NA
42,42,Tracie Spencer,Tender Kisses,42,11,NA,NA,NA,NA
43,18,Vanessa Williams,Running Back To You,43,21,NA,NA,NA,NA
44,44,Motley Crue,Home Sweet Home,44,8,NA,NA,NA,NA
45,45,The Storm,I've Got A Lot To Learn About Love,45,10,NA,NA,NA,NA
46,9, Curtis Stigers,I Wonder Why,46,17,NA,NA,NA,NA
47,16,Metallica,Enter Sandman,47,19,NA,NA,NA,NA
48,27,Van Halen,Top Of The World,48,12,NA,NA,NA,NA
49,37,Shabba Ranks (Featuring Maxi Priest),Housecall,49,10,NA,NA,NA,NA
50,50,Heavy D & The Boyz,Is It Good To You,50,6,NA,NA,NA,NA
51,51,Kym Sims,Too Blind To See It,51,7,NA,NA,NA,NA
52,20,D.J. Jazzy Jeff & The Fresh Prince,Ring My Bell,52,12,NA,NA,NA,NA
53,53, Metallica,The Unforgiven,53,4,NA,NA,NA,NA
54,45,Lita Ford,Shot Of Poison,54,9,NA,NA,NA,NA
55,55,The Party,In My Dreams,55,7,NA,NA,NA,NA
56,56,Bonnie Raitt,I Can't Make You Love Me,56,6,NA,NA,NA,NA
57,57,Scorpions,Send Me An Angel,57,8,NA,NA,NA,NA
58,50,Public Enemy,Can't Truss It,58,11,NA,NA,NA,NA
59,59,Natural Selection,Hearts Don't Think (They Feel),59,4,NA,NA,NA,NA
60,60,Firehouse,All She Wrote,60,7,NA,NA,NA,NA
61,61,Icy Blu,I Wanna Be Your Girl,61,9,NA,NA,NA,NA
62,61,Kid 'N Play,Ain't Gonna Hurt Nobody,62,7,NA,NA,NA,NA
63,63,Lighter Shade Of Brown,On A Sunday Afternoon,63,5,NA,NA,NA,NA
64,61,Digital Underground,Kiss You Back,64,7,NA,NA,NA,NA
65,50,C+C Music Factory Presents Zelma Davis,Just A Touch Of Love,65,8,NA,NA,NA,NA
66,41,The Farm,Groovy Train,66,14,NA,NA,NA,NA
67,67,Right Said Fred ,I'm Too Sexy,67,2,NA,NA,NA,NA
68,49,Lisette Melendez,A Day In My Life (Without You),68,14,NA,NA,NA,NA
69,67,M.C. Breed & D.F.C.,Ain't No Future In Yo' Fronting,69,16,NA,NA,NA,NA
70,70,Vanessa Williams,The Comfort Zone,70,4,NA,NA,NA,NA
71,71,Jody Watley,I Want You,71,5,NA,NA,NA,NA
72,58,The 2 Live Crew,Pop That Coochie,72,9,NA,NA,NA,NA
73,73,Ozzy Osbourne,No More Tears,73,5,NA,NA,NA,NA
74,51,Corina,Whispers ,74,14,NA,NA,NA,NA
75,75,Atlantic Starr,Love Crazy,75,6,NA,NA,NA,NA
76,76,Laissez Faire,In Paradise,76,4,NA,NA,NA,NA
77,77,Voyce,Within My Heart,77,5,NA,NA,NA,NA
78,78,Boyz II Men,Uhh Ahh,78,3,NA,NA,NA,NA
79,14,John Mellencamp,Get A Leg Up,79,13,NA,NA,NA,NA
80,80,Tone-Loc,All Through The Night,80,3,NA,NA,NA,NA
81,65,Kenny Loggins,Conviction Of The Heart,81,10,NA,NA,NA,NA
82,82,Mr. Big,To Be With You,82,2,NA,NA,NA,NA
83,32,Big Audio,Rush,83,15,NA,NA,NA,NA
84,4,Jesus Jones,Real Real Real,84,19,NA,NA,NA,NA
85,85,Eddie Money,I'll Get By,85,2,NA,NA,NA,NA
86,86,Bette Midler,Every Road Leads Back To You,86,2,NA,NA,NA,NA
87,87,Bryan Adams,There Will Never Be Another Tonight,87,2,NA,NA,NA,NA
88,88,Prince And The N.P.G.,Insatiable,88,3,NA,NA,NA,NA
89,89,The Shamen,Move Any Mountain,89,3,NA,NA,NA,NA
90,90,Damian Dame,Right Down To It,90,3,NA,NA,NA,NA
91,61,U2,The Fly,91,8,NA,NA,NA,NA
92,57,The KLF,What Time Is Love?,92,10,NA,NA,NA,NA
93,93,Red Hot Chili Peppers,Give It Away,93,2,NA,NA,NA,NA
94,23,Simply Red,Something Got Me Started,94,14,NA,NA,NA,NA
95,95, Guns N' Roses,Live And Let Die,95,2,NA,NA,NA,NA
96,90,Cathy Dennis,Everybody Move,96,3,NA,NA,NA,NA
97,90,UB40,Groovin',97,6,NA,NA,NA,NA
98,88,Hi-Five,Just Another Girlfriend,98,6,NA,NA,NA,NA
99,18,EMF,Lies,99,14,NA,NA,NA,NA
100,46,Blue Train,All I Need Is You,100,13,NA,NA,NA,NA
