rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Puff Daddy & Faith Evans Featuring 112,I'll Be Missing You,NA,NA,8,NA,8 WEEKS AT NO. 1,8WEEKS ON CHART
2,2,Meredith Brooks,Bitch,2,15,NA,NA,NA,NA
3,3,Backstreet Boys,Quit Playing Games (With My Heart),3,6,NA,NA,NA,NA
4,NA,The Notorious B.I.G. Featuring Puff Daddy & Mase ,Mo Money Mo Problems,NA,NA,NA,NA,NA,NA
5,5,Third Eye Blind,Semi-Charmed Life ,6,5,NA,NA,NA,NA
6,2,Mark Morrison,Return Of The Mack,4,23,NA,NA,NA,NA
7,7,Robyn,Do You Know (What It Takes),8,10,NA,NA,NA,NA
8,7,Shawn Colvin,Sunny Came Home,7,4,NA,NA,NA,NA
9,9,R. Kelly,Gotham City,10,3,NA,NA,NA,NA
10,4,Bone Thugs-N-Harmony,"Look Into My Eyes (From ""Batman & Robin"")",9,7,NA,NA,NA,NA
11,1,Hanson,MMMBop,5,14,NA,NA,NA,NA
12,12,LeAnn Rimes,How Do I Live,18,7,NA,NA,NA,NA
13,3,Spice Girls,Say You'll Be There,15,11,NA,NA,NA,NA
14,8,Changing Faces,G.H.E.T.T.O.U.T.,11,13,NA,NA,NA,NA
15,7,Tim McGraw With Faith Hill,It's Your Love,21,12,NA,NA,NA,NA
16,16,Coolio Featuring 40 Thevz,"C U When U Get There (From ""Nothing To Lose"")",19,5,NA,NA,NA,NA
17,5,The Verve Pipe,The Freshmen,14,24,NA,NA,NA,NA
18,16,En Vogue,Whatever,16,3,NA,NA,NA,NA
19,2,Jewel,Foolish Games/You Were Meant For Me,20,36,NA,NA,NA,NA
20,20, Sister Hazel,All For You,22,4,NA,NA,NA,NA
21,12,Scarface Featuring 2Pac & Johnny P,Smile,12,7,NA,NA,NA,NA
22,8,Az Yet Featuring Peter Cetera,Hard To Say I'm Sorry,17,24,NA,NA,NA,NA
23,23,Trisha Yearwood,"How Do I Live (From ""Con Air"")",23,7,NA,NA,NA,NA
24,6,Rome,I Belong To You (Every Time I See Your Face),13,21,NA,NA,NA,NA
25,4,Monica,"For You I Will (From ""Space Jam"")",24,21,NA,NA,NA,NA
26,24,Michael Bolton,"Go The Distance (From ""Hercules"")",26,9,NA,NA,NA,NA
27,27,"Lil' Kim Feat. Da Brat, Left Eye, Missy Elliott & Angie Mar",Not Tonight,28,4,NA,NA,NA,NA
28,28,SWV (Featuring Puff Daddy),Someone,31,2,NA,NA,NA,NA
29,16, Duncan Sheik,Barely Breathing,25,36,NA,NA,NA,NA
30,30,Mary J. Blige,I Can Love You,32,2,NA,NA,NA,NA
31,4,Savage Garden,I Want You,27,23,NA,NA,NA,NA
32,13,112,Cupid ,29,23,NA,NA,NA,NA
33,32,Various Artists,ESPN Presents The Jock Jam,34,13,NA,NA,NA,NA
34,8,Paula Cole,Where Have All The Cowboys Gone?,30,17,NA,NA,NA,NA
35,28,Bee Gees,Alone,35,9,NA,NA,NA,NA
36,15,Freak Nasty,Da' Dip,33,31,NA,NA,NA,NA
37,22,Raybon Bros.,Butterfly Kisses,37,8,NA,NA,NA,NA
38,38,"10,000 Maniacs",More Than This,44,4,NA,NA,NA,NA
39,26,K-Ci & JoJo,You Bring Me Up,36,8,NA,NA,NA,NA
40,40,98 Degrees,Invisible Man,47,4,NA,NA,NA,NA
