rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Lauryn Hill,Doo Wop (That Thing),NA,NA,2,NA,2 WEEKS AT NO. 1,2WEEKS ON CHART
2,2,Divine,Lately,2,11,NA,NA,NA,NA
3,3,98 Degrees,Because Of You,5,8,NA,NA,NA,NA
4,1,Monica,The First Night,3,15,NA,NA,NA,NA
5,5,Deborah Cox,Nobody's Supposed To Be Here,8,8,NA,NA,NA,NA
6,1,Barenaked Ladies,One Week,4,8,NA,NA,NA,NA
7,3,Dru Hill Featuring Redman,How Deep Is Your Love,6,7,NA,NA,NA,NA
8,3,Jennifer Paige,Crush,7,21,NA,NA,NA,NA
9,7,Faith Hill,This Kiss,9,36,NA,NA,NA,NA
10,5,Edwin McCain,I'll Be,10,9,NA,NA,NA,NA
11,1,Aerosmith,I Don't Want To Miss A Thing,11,12,NA,NA,NA,NA
12,12,TQ,Westside,15,8,NA,NA,NA,NA
13,13,Madonna,The Power Of Good-Bye,14,6,NA,NA,NA,NA
14,9,Monifah,Touch It,12,16,NA,NA,NA,NA
15,15, Faith Evans,Love Like This,21,2,NA,NA,NA,NA
16,12,Keith Sweat Featuring Snoop Dogg,Come And Get With Me,13,5,NA,NA,NA,NA
17,NA,Britney Spears,...Baby One More Time,NA,NA,NA,NA,NA,NA
18,18,Total Featuring Missy Elliott,Trippin',22,3,NA,NA,NA,NA
19,19,112 Featuring Mase, Love Me,19,5,NA,NA,NA,NA
20,1,Next,Too Close,16,41,NA,NA,NA,NA
21,9,Xscape,My Little Secret,18,5,NA,NA,NA,NA
22,4,All Saints,Never Ever,17,18,NA,NA,NA,NA
23,14,Next,I Still Love You,20,16,NA,NA,NA,NA
24,2,Shania Twain,You're Still The One,23,41,NA,NA,NA,NA
25,1,Savage Garden,Truly Madly Deeply,25,51,NA,NA,NA,NA
26,26,Aaron Hall,All The Places (I Will Kiss You),31,6,NA,NA,NA,NA
27,3,Sarah McLachlan,Adia,33,26,NA,NA,NA,NA
28,10,Five,When The Lights Go Out,24,25,NA,NA,NA,NA
29,29,Ice Cube Featuring Mr. Short Khop,Pushin' Weight,32,4,NA,NA,NA,NA
30,1,Brandy & Monica,The Boy Is Mine,26,26,NA,NA,NA,NA
31,2,Usher,My Way,29,23,NA,NA,NA,NA
32,20,Will Smith,Just The Two Of Us,27,7,NA,NA,NA,NA
33,NA,Mo Thugs Family Featuring Bone Thugs-N-Harmony,Ghetto Cowboy,NA,NA,NA,NA,NA,NA
34,34,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Can I Get A...,36,8,NA,NA,NA,NA
35,6,Inoj,Time After Time,28,14,NA,NA,NA,NA
36,6,Tatyana Ali, Daydreamin',30,16,NA,NA,NA,NA
37,37,JAY-Z,Hard Knock Life (Ghetto Anthem),40,3,NA,NA,NA,NA
38,5,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",Make It Hot,34,22,NA,NA,NA,NA
39,30,Tamia,So Into You,35,19,NA,NA,NA,NA
40,14,Montell Jordan,I Can Do That,41,15,NA,NA,NA,NA
41,27,Pressha,Splackavellie,42,12,NA,NA,NA,NA
42,36,Noreaga,SuperThug (What What),37,11,NA,NA,NA,NA
43,34,Mya Featuring Silkk The Shocker,Movin' On,38,16,NA,NA,NA,NA
44,19,Snoop Dogg,Still A G Thang,46,12,NA,NA,NA,NA
45,1,K-Ci & JoJo,All My Life,39,35,NA,NA,NA,NA
46,43,Mia X Featuring Charlie Wilson ,Whatcha Wanna Do?,43,4,NA,NA,NA,NA
47,47,Sweetbox,Everything's Gonna Be Alright,53,7,NA,NA,NA,NA
48,9,Third Eye Blind,How's It Going To Be,48,51,NA,NA,NA,NA
49,36,Voices Of Theory,Wherever You Go,44,6,NA,NA,NA,NA
50,11,Paula Cole,I Don't Want To Wait,47,56,NA,NA,NA,NA
51,8,Mase Featuring Puff Daddy,Lookin' At Me,45,18,NA,NA,NA,NA
52,52,Willie Max Featuring Raphael Saadiq,Can't Get Enough,56,3,NA,NA,NA,NA
53,53,Nastyboy Klick,Lost In Love,57,8,NA,NA,NA,NA
54,54,Mack 10 Featuring Gerald Levert,Money's Just A Touch Away,54,3,NA,NA,NA,NA
55,12,Kelly Price,Friend Of Mine,51,19,NA,NA,NA,NA
56,56," Stars On 54: Ultra Nate, Amber, Jocelyn Enriquez",If You Could Read My Mind,66,13,NA,NA,NA,NA
57,12,Gerald Levert,Thinkin' Bout It,52,12,NA,NA,NA,NA
58,58,R.E.M.,Daysleeper,62,2,NA,NA,NA,NA
59,28,Beastie Boys,Intergalactic ,55,17,NA,NA,NA,NA
60,42,Fuel,Shimmer,58,11,NA,NA,NA,NA
61,54,Brand Nubian,Don't Let It Go To Your Head,61,5,NA,NA,NA,NA
62,44,P.M. Dawn,I Had No Right,60,9,NA,NA,NA,NA
63,54,The Smashing Pumpkins,Perfect,59,5,NA,NA,NA,NA
64,64,BRAVO All Stars,Let The Music Heal Your Soul,72,3,NA,NA,NA,NA
65,65,Five,It's The Things You Do,77,2,NA,NA,NA,NA
66,27,"Master P Featuring Silkk The Shocker, Sons Of Funk And Mo B. Dick",Goodbye To My Homies ,67,15,NA,NA,NA,NA
67,51,Too $hort,Invasion Of The Flat Booty B*****s,68,9,NA,NA,NA,NA
68,36,Tyrese,Nobody Else,65,14,NA,NA,NA,NA
69,10,Ace Of Base,Cruel Summer,71,19,NA,NA,NA,NA
70,62,Stardust,Music Sounds Better With You ,69,7,NA,NA,NA,NA
71,5,Madonna,Ray Of Light,63,20,NA,NA,NA,NA
72,72,A+,Enjoy Yourself,75,2,NA,NA,NA,NA
73,64,WC Featuring Jon B.,Better Days,64,6,NA,NA,NA,NA
74,70,DMX Featuring Faith Evans,How's It Goin' Down,70,9,NA,NA,NA,NA
75,55,The Wilkinsons,26 Cents,74,17,NA,NA,NA,NA
76,51,Fleetwood Mac,Landslide,76,19,NA,NA,NA,NA
77,77,L.F.O. (Lyte Funky Ones) (Featuring Kayo) ,If I Can't Have You,87,3,NA,NA,NA,NA
78,NA,Gloria Estefan,Don't Let This Moment End,NA,NA,NA,NA,NA,NA
79,70,Cypress Hill,Dr. Greenthumb,79,10,NA,NA,NA,NA
80,59,Solo,Touch Me,85,11,NA,NA,NA,NA
81,81,Cleopatra ,Life Ain't Easy,81,4,NA,NA,NA,NA
82,74,Aaron Tippin,For You I Will,82,7,NA,NA,NA,NA
83,76,Ace Of Base,Whenever You're Near Me,83,4,NA,NA,NA,NA
84,84,Andrea Martin,Let Me Return The Favor,84,4,NA,NA,NA,NA
85,56,Debelah Morgan,Yesterday,80,10,NA,NA,NA,NA
86,61,Depeche Mode,Only When I Lose Myself,86,8,NA,NA,NA,NA
87,83,Cynthia,If I Had The Chance,89,6,NA,NA,NA,NA
88,57,En Vogue,No Fool No More,92,7,NA,NA,NA,NA
89,86,Travis Tritt,If I Lost You,95,6,NA,NA,NA,NA
90,79,Bounty Killer Featuring Mobb Deep & Rappin' Noyd,Deadly Zone,91,7,NA,NA,NA,NA
91,78, Fatboy Slim,The Rockafeller Skank,88,14,NA,NA,NA,NA
92,81,Dixie Chicks,Wide Open Spaces,96,12,NA,NA,NA,NA
93,NA,Nicole Renee,Strawberry,NA,NA,NA,NA,NA,NA
94,72,Funkmaster Flex Presents Khadejia Featuring Product,Here We Go,94,14,NA,NA,NA,NA
95,NA,Collin Raye,Someone You Used To Know,NA,NA,NA,NA,NA,NA
96,NA,Elvis Crespo,Suavemente,NA,NA,NA,NA,NA,NA
97,80,Heltah Skeltah Featuring Starang Wondah Of O.G.C. & Doc Holiday,I Ain't Havin' That,93,7,NA,NA,NA,NA
98,72, J'Son,I Should Cheat On You,97,12,NA,NA,NA,NA
99,23,Jagged Edge, Gotta Be,99,15,NA,NA,NA,NA
100,93,Mag 7,The Street Mix,100,4,NA,NA,NA,NA
