rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Lisa Loeb & Nine Stories,"Stay (I Missed You) (From ""Reality Bites"")",NA,NA,NA,2,2LAST WEEK ,14WEEKS ON CHART
2,1,All-4-One,I Swear,1,16,NA,NA,NA,NA
3,3,Coolio,Fantastic Voyage,3,10,NA,NA,NA,NA
4,4,Elton John,"Can You Feel The Love Tonight (From ""The Lion King"") ",5,12,NA,NA,NA,NA
5,2,Janet Jackson,"Any Time, Any Place/And On And On",4,11,NA,NA,NA,NA
6,4,Ace Of Base,Don't Turn Around,7,14,NA,NA,NA,NA
7,2,Warren G & Nate Dogg,"Regulate (From ""Above The Rim"")",6,16,NA,NA,NA,NA
8,8,John Mellencamp With Me'Shell Ndegeocello,Wild Night,10,11,NA,NA,NA,NA
9,8,Da Brat,Funkdafied,8,10,NA,NA,NA,NA
10,5,Aaliyah,Back & Forth,9,15,NA,NA,NA,NA
11,10,Jon Secada,If You Go,11,14,NA,NA,NA,NA
12,12,Collective Soul,Shine,12,14,NA,NA,NA,NA
13,7,Toni Braxton,You Mean The World To Me,13,19,NA,NA,NA,NA
14,12, Mariah Carey,Anytime You Need A Friend,14,11,NA,NA,NA,NA
15,15,Aaron Hall,I Miss You,16,13,NA,NA,NA,NA
16,2,Madonna,"I'll Remember (From ""With Honors"")",15,19,NA,NA,NA,NA
17,17,Babyface,When Can I See You,19,8,NA,NA,NA,NA
18,17,Aerosmith,Crazy,17,12,NA,NA,NA,NA
19,13,R. Kelly,Your Body's Callin',18,13,NA,NA,NA,NA
20,20,Erasure,Always,21,15,NA,NA,NA,NA
21,21,Seal,Prayer For The Dying,24,9,NA,NA,NA,NA
22,22,Warren G,This D.J.,23,3,NA,NA,NA,NA
23,23,Tevin Campbell ,Always In My Heart,25,7,NA,NA,NA,NA
24,1,Ace Of Base,The Sign,22,32,NA,NA,NA,NA
25,6,Big Mountain,"Baby I Love Your Way (From ""Reality Bites"")",20,24,NA,NA,NA,NA
26,26,Ahmad,Back In The Day,28,11,NA,NA,NA,NA
27,27,Richard Marx,The Way She Loves Me,33,4,NA,NA,NA,NA
28,27,Melissa Etheridge,Come To My Window,27,24,NA,NA,NA,NA
29,29, Steve Perry,You Better Wait,37,4,NA,NA,NA,NA
30,30,Changing Faces,Stroke You Up,47,2,NA,NA,NA,NA
31,3,Prince,The Most Beautiful Girl In The World,26,23,NA,NA,NA,NA
32,32,Crystal Waters,100% Pure Love,36,11,NA,NA,NA,NA
33,26,Aretha Franklin,Willing To Forgive,29,13,NA,NA,NA,NA
34,34,Public Enemy,Give It Up,34,4,NA,NA,NA,NA
35,19,Joshua Kadison,Beautiful In My Eyes,31,17,NA,NA,NA,NA
36,17,Tim McGraw,Don't Take The Girl,32,12,NA,NA,NA,NA
37,4,Enigma,Return To Innocence,30,23,NA,NA,NA,NA
38,34,Shai,"The Place Where You Belong (From ""Beverly Hills Cop III"")",35,10,NA,NA,NA,NA
39,33,Toad The Wet Sprocket,Fall Down,38,10,NA,NA,NA,NA
40,40,69 Boyz,Tootsee Roll,51,5,NA,NA,NA,NA
41,41,BLACKstreet,Booti Call,44,7,NA,NA,NA,NA
42,42,Spin Doctors,You Let Your Heart Go Too Fast,49,4,NA,NA,NA,NA
43,43,The Puppies,Funky Y-2-C,43,6,NA,NA,NA,NA
