rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Boyz II Men,"End Of The Road (From ""Boomerang"")",NA,NA,10,NA,10WEEKS AT NO. 1,14WEEKS ON CHART
2,2,Patty Smyth With Don Henley,Sometimes Love Just Ain't Enough,2,10,NA,NA,NA,NA
3,3,House Of Pain,Jump Around,3,17,NA,NA,NA,NA
4,3,Bobby Brown,Humpin' Around,4,11,NA,NA,NA,NA
5,5,Hi-Five,She's Playing Hard To Get,6,12,NA,NA,NA,NA
6,6,K.W.S., Please Don't Go,7,18,NA,NA,NA,NA
7,7,P.M. Dawn,"I'd Die Without You (From ""Boomerang"")",10,6,NA,NA,NA,NA
8,8,Firehouse,When I Look Into Your Eyes,9,10,NA,NA,NA,NA
9,2,TLC,Baby-Baby-Baby,5,20,NA,NA,NA,NA
10,8,Arrested Development,People Everyday,8,10,NA,NA,NA,NA
11,11,The Heights,How Do You Talk To An Angel,31,3,NA,NA,NA,NA
12,12,En Vogue,Free Your Mind,15,6,NA,NA,NA,NA
13,NA,Madonna,Erotica,NA,NA,NA,NA,NA,NA
14,14,Def Leppard,Have You Ever Needed Someone So Bad,14,9,NA,NA,NA,NA
15,15,Color Me Badd,"Forever Love (From ""Mo' Money"")",21,4,NA,NA,NA,NA
16,16,Snap!,Rhythm Is A Dancer,17,10,NA,NA,NA,NA
17,17,Mary J. Blige,Real Love,23,8,NA,NA,NA,NA
18,11,Bryan Adams,Do I Have To Say The Words?,12,12,NA,NA,NA,NA
19,5,Jon Secada ,Just Another Day,13,27,NA,NA,NA,NA
20,20,TLC,What About Your Friends,24,7,NA,NA,NA,NA
21,21,Charles & Eddie,Would I Lie To You?,22,9,NA,NA,NA,NA
22,3,Guns N' Roses,November Rain,11,17,NA,NA,NA,NA
23,15,Toad The Wet Sprocket,All I Want,20,17,NA,NA,NA,NA
24,16,Jade,"I Wanna Love You (From ""Class Act"")",19,15,NA,NA,NA,NA
25,9,Elton John,The One,18,17,NA,NA,NA,NA
26,4,Shakespear's Sister,Stay,16,16,NA,NA,NA,NA
27,26,N2Deep,Back To The Hotel,27,15,NA,NA,NA,NA
28,28,Annie Lennox,Walking On Broken Glass,30,7,NA,NA,NA,NA
29,28,INXS,Not Enough Time,28,9,NA,NA,NA,NA
30,30,Del Amitri,Always The Last To Know,33,10,NA,NA,NA,NA
31,6,Technotronic Featuring Ya Kid K,Move This,25,19,NA,NA,NA,NA
32,32,Cathy Dennis,You Lied To Me,36,7,NA,NA,NA,NA
33,6,En Vogue,Giving Him Something He Can Feel,26,20,NA,NA,NA,NA
34,6,Tom Cochrane,Life Is A Highway,29,23,NA,NA,NA,NA
35,4,Billy Ray Cyrus,Achy Breaky Heart,40,24,NA,NA,NA,NA
36,36,Saigon Kick,Love Is On The Way,44,7,NA,NA,NA,NA
37,37, Eric Clapton,Layla,58,3,NA,NA,NA,NA
38,29,Celine Dion,Nothing Broken But My Heart,34,12,NA,NA,NA,NA
39,38,k.d. lang,Constant Craving,38,12,NA,NA,NA,NA
40,40,Trey Lorenz ,Someone To Hold,49,3,NA,NA,NA,NA
41,1,Sir Mix-A-Lot,Baby Got Back,32,28,NA,NA,NA,NA
42,35,The Soup Dragons,Divine Thing,35,11,NA,NA,NA,NA
43,43,R. Kelly & Public Announcement,Slow Dance (Hey Mr. DJ),45,9,NA,NA,NA,NA
44,44,Jon Secada,Do You Believe In Us,57,4,NA,NA,NA,NA
45,45,Michael W. Smith,I Will Be Here For You,48,5,NA,NA,NA,NA
46,23,Genesis,Jesus He Knows Me,39,12,NA,NA,NA,NA
47,47,Swing Out Sister,Am I The Same Girl,50,6,NA,NA,NA,NA
48,48,Bad Company,How About That,51,6,NA,NA,NA,NA
49,49,Marky Mark & The Funky Bunch,You Gotta Believe,53,4,NA,NA,NA,NA
50,35,Peter Cetera,Restless Heart,47,15,NA,NA,NA,NA
51,NA,Bobby Brown,Good Enough,NA,NA,NA,NA,NA,NA
52,52,Prince And The New Power Generation,My Name Is Prince,70,2,NA,NA,NA,NA
53,53,David Sanborn,Bang Bang,56,8,NA,NA,NA,NA
54,NA,Shai ,If I Ever Fall In Love,NA,NA,NA,NA,NA,NA
55,55, Wreckx-N-Effect,Rump Shaker,79,3,NA,NA,NA,NA
56,56,Al B. Sure!,Right Now,63,8,NA,NA,NA,NA
57,1,Madonna,This Used To Be My Playground,42,16,NA,NA,NA,NA
58,20,Richard Marx,Take This Heart,52,19,NA,NA,NA,NA
59,42,EPMD,Crossover,55,13,NA,NA,NA,NA
60,60,Vanessa Williams,Work To Do,62,4,NA,NA,NA,NA
61,45,After 7 ,Kickin' It,54,10,NA,NA,NA,NA
62,53,The Movement,Jump!,65,11,NA,NA,NA,NA
63,60,AB Logic,The Hitman,66,12,NA,NA,NA,NA
64,59,George LaMond ,Where Does That Leave Love,59,11,NA,NA,NA,NA
65,50,Brooks & Dunn,Boot Scootin' Boogie,69,13,NA,NA,NA,NA
66,29,Mary J. Blige,"You Remind Me (From ""Strictly Business"")",67,18,NA,NA,NA,NA
67,13,Kris Kross,Warm It Up,64,20,NA,NA,NA,NA
68,68,Kris Kross,I Missed The Bus,81,3,NA,NA,NA,NA
69,18,The Cure,Friday I'm In Love,68,19,NA,NA,NA,NA
70,37,Rozalla,Everybody's Free (To Feel Good),61,17,NA,NA,NA,NA
71,71,Troop,Sweet November,74,4,NA,NA,NA,NA
72,72,Ephraim Lewis,Drowning In Your Eyes,80,6,NA,NA,NA,NA
73,29,Babyface (Featuring Toni Braxton),"Give U My Heart (From ""Boomerang"")",60,13,NA,NA,NA,NA
74,74,Billy Ray Cyrus,Could've Been Me,88,2,NA,NA,NA,NA
75,73,Rhythm Syndicate,"I Wanna Make Love To You (From ""Innocent Blood"")",73,6,NA,NA,NA,NA
76,76,Smart E's,Sesame's Treet,86,2,NA,NA,NA,NA
77,67,Lil Suzy,Take Me In Your Arms,72,16,NA,NA,NA,NA
78,78,Peter Gabriel,Digging In The Dirt,78,3,NA,NA,NA,NA
79,79,Sofia Shinas,The Message,87,3,NA,NA,NA,NA
80,76, 2 Unlimited,Get Ready For This,76,5,NA,NA,NA,NA
81,81,Damn Yankees,Where You Goin' Now,97,2,NA,NA,NA,NA
82,49,2 Unlimited,Twilight Zone,84,19,NA,NA,NA,NA
83,NA,Mad Cobra,Flex,NA,NA,NA,NA,NA,NA
84,NA,Tevin Campbell,Alone With You,NA,NA,NA,NA,NA,NA
85,10,George Michael,Too Funky,75,19,NA,NA,NA,NA
86,NA,MC Serch,Here It Comes,NA,NA,NA,NA,NA,NA
87,71,Jude Cole,Start The Car,71,6,NA,NA,NA,NA
88,NA,Roxette,How Do You Do!,NA,NA,NA,NA,NA,NA
89,NA,Michael Bolton,To Love Somebody,NA,NA,NA,NA,NA,NA
90,90,Nona Gaye,I'm Overjoyed,91,2,NA,NA,NA,NA
91,75,The Cover Girls,Thank You,83,8,NA,NA,NA,NA
92,72,Voices,"Yeah, Yeah, Yeah!",85,7,NA,NA,NA,NA
93,NA,Spin Doctors,Little Miss Can't Be Wrong,NA,NA,NA,NA,NA,NA
94,NA,Megadeth ,Symphony Of Destruction,NA,NA,NA,NA,NA,NA
95,NA,Grand Puba,360 Degrees (What Goes Around),NA,NA,NA,NA,NA,NA
96,32,U2,Even Better Than The Real Thing ,89,15,NA,NA,NA,NA
97,94,CeCe Peniston,Inside That I Cried,94,2,NA,NA,NA,NA
98,NA,Joe Public,Do You Everynite,NA,NA,NA,NA,NA,NA
99,30,Wilson Phillips,Give It Up,82,11,NA,NA,NA,NA
100,40,Shabba Ranks,"Mr. Loverman (From ""Deep Cover"")",92,19,NA,NA,NA,NA
