rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Destiny's Child,Say My Name,NA,NA,NA,14,14LAST WEEK ,13WEEKS ON CHART
2,1,Lonestar,Amazed,1,33,NA,NA,NA,NA
3,2,Santana Featuring The Product G&B,Maria Maria,2,6,NA,NA,NA,NA
4,3,Faith Hill,Breathe,3,20,NA,NA,NA,NA
5,5,'N Sync,Bye Bye Bye,6,8,NA,NA,NA,NA
6,6,Backstreet Boys,Show Me The Meaning Of Being Lonely,7,12,NA,NA,NA,NA
7,6,Celine Dion,That's The Way It Is,8,19,NA,NA,NA,NA
8,1,Savage Garden,I Knew I Loved You,4,22,NA,NA,NA,NA
9,4,Montell Jordan ,Get It On Tonite,5,22,NA,NA,NA,NA
10,1,Santana Featuring Rob Thomas,Smooth,10,34,NA,NA,NA,NA
11,6,Blink-182,All The Small Things,9,16,NA,NA,NA,NA
12,12,P!nk,There You Go,15,3,NA,NA,NA,NA
13,1,Christina Aguilera,What A Girl Wants,11,17,NA,NA,NA,NA
14,14,Sonique,It Feels So Good,16,9,NA,NA,NA,NA
15,5,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",Hot Boyz,12,17,NA,NA,NA,NA
16,16,Sisqo,Thong Song,20,8,NA,NA,NA,NA
17,5,Blaque,Bring It All To Me,18,22,NA,NA,NA,NA
18,2,Brian McKnight,Back At One,19,30,NA,NA,NA,NA
19,19,Third Eye Blind,Never Let You Go,21,9,NA,NA,NA,NA
20,3,Marc Anthony,I Need To Know,23,28,NA,NA,NA,NA
21,1,Mariah Carey Featuring Joe & 98 Degrees ,Thank God I Found You,13,15,NA,NA,NA,NA
22,22,Vertical Horizon,Everything You Want,26,9,NA,NA,NA,NA
23,12,Filter,Take A Picture,22,17,NA,NA,NA,NA
24,14,Britney Spears,From The Bottom Of My Broken Heart,17,8,NA,NA,NA,NA
25,25,Joe,I Wanna Know,27,12,NA,NA,NA,NA
26,26,Dr. Dre Featuring Eminem,Forgot About Dre,31,9,NA,NA,NA,NA
27,11,Smash Mouth,Then The Morning Comes,25,21,NA,NA,NA,NA
28,28,Whitney Houston,I Learned From The Best,40,5,NA,NA,NA,NA
29,29,Sammie,I Like It,30,8,NA,NA,NA,NA
30,30,Macy Gray,I Try ,36,5,NA,NA,NA,NA
31,25,D'Angelo,Untitled (How Does It Feel),28,9,NA,NA,NA,NA
32,6,Eiffel 65,Blue (Da Ba Dee),24,15,NA,NA,NA,NA
33,29,Madonna,American Pie,29,5,NA,NA,NA,NA
34,34,Hoku,Another Dumb Blonde,34,5,NA,NA,NA,NA
35,35,Kid Rock,Only God Knows Why,39,5,NA,NA,NA,NA
36,36, Toby Keith,How Do You Like Me Now?!,41,8,NA,NA,NA,NA
37,29,Sugar Ray,Falls Apart,32,10,NA,NA,NA,NA
38,35,Aaliyah,I Don't Wanna,35,8,NA,NA,NA,NA
39,29,Tim McGraw,My Best Friend,38,17,NA,NA,NA,NA
40,NA,Dixie Chicks,Goodbye Earl,NA,NA,NA,NA,NA,NA
41,41,George Strait,The Best Day,44,8,NA,NA,NA,NA
42,20,Train,Meet Virginia,37,24,NA,NA,NA,NA
43,43,Marc Anthony,You Sang To Me,50,4,NA,NA,NA,NA
44,15,Jagged Edge,He Can't Love U,33,15,NA,NA,NA,NA
45,39,Lonestar,Smile,43,14,NA,NA,NA,NA
46,36,Mark Wills,Back At One ,42,10,NA,NA,NA,NA
47,34,J-Shin Featuring LaTocha Scott,One Night Stand,45,13,NA,NA,NA,NA
48,48,Tracy Lawrence,Lessons Learned,48,8,NA,NA,NA,NA
49,49,Red Hot Chili Peppers,Otherside,51,6,NA,NA,NA,NA
50,34,Eve Featuring Faith Evans,Love Is Blind,46,11,NA,NA,NA,NA
51,27,Dixie Chicks,Cowboy Take Me Away,47,17,NA,NA,NA,NA
