rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Whitney Houston,I Will Always Love You,NA,NA,11,NA,11 WEEKS AT NO. 1,13WEEKS ON CHART
2,2,Shai,If I Ever Fall In Love,2,17,NA,NA,NA,NA
3,3,Peabo Bryson & Regina Belle,A Whole New World (Aladdin's Theme),6,8,NA,NA,NA,NA
4,3,Boyz II Men,"In The Still Of The Nite (From ""The Jacksons"")",3,11,NA,NA,NA,NA
5,4,Shanice,"Saving Forever For You (From ""Beverly Hills, 90210"")",4,16,NA,NA,NA,NA
6,2,Wreckx-N-Effect,Rump Shaker,5,19,NA,NA,NA,NA
7,7,Duran Duran,Ordinary World,21,5,NA,NA,NA,NA
8,8,Prince And The New Power Generation,7,10,11,NA,NA,NA,NA
9,7,Madonna,Deeper And Deeper,7,10,NA,NA,NA,NA
10,10,Arrested Development,Mr. Wendal,13,8,NA,NA,NA,NA
11,5,Snap!,Rhythm Is A Dancer,9,26,NA,NA,NA,NA
12,11,Restless Heart ,When She Cries,11,13,NA,NA,NA,NA
13,7,Bobby Brown,Good Enough,8,17,NA,NA,NA,NA
14,14,Whitney Houston,"I'm Every Woman (From ""The Bodyguard"")",22,5,NA,NA,NA,NA
15,15,Portrait ,Here We Go Again!,17,13,NA,NA,NA,NA
16,3,P.M. Dawn,"I'd Die Without You (From ""Boomerang"")",12,22,NA,NA,NA,NA
17,15,En Vogue,"Give It Up, Turn It Loose",15,10,NA,NA,NA,NA
18,18,Toad The Wet Sprocket,Walk On The Ocean,18,13,NA,NA,NA,NA
19,14,Go West,Faithful,14,14,NA,NA,NA,NA
20,20,Digable Planets,Rebirth Of Slick (Cool Like Dat),30,4,NA,NA,NA,NA
21,21,Jade,Don't Walk Away,27,8,NA,NA,NA,NA
22,7,Mary J. Blige,Real Love,16,24,NA,NA,NA,NA
23,23,Paperboy,Ditty,23,8,NA,NA,NA,NA
24,13,Jon Secada,Do You Believe In Us,19,20,NA,NA,NA,NA
25,25,Bobby Brown,Get Away,31,4,NA,NA,NA,NA
26,7,TLC,What About Your Friends,20,23,NA,NA,NA,NA
27,27,Lo-Key?,I Got A Thang 4 Ya!,29,13,NA,NA,NA,NA
28,28,Naughty By Nature,Hip Hop Hooray,84,2,NA,NA,NA,NA
29,29,Snow,Informer,43,5,NA,NA,NA,NA
30,26, Dan Baird,I Love You Period,26,10,NA,NA,NA,NA
31,28,Sade,No Ordinary Love,28,14,NA,NA,NA,NA
32,32,Peter Gabriel,Steam,32,8,NA,NA,NA,NA
33,11,Michael Bolton,To Love Somebody,24,17,NA,NA,NA,NA
34,1,Boyz II Men,"End Of The Road (From ""Boomerang"")",33,30,NA,NA,NA,NA
35,35,Positive K,I Got A Man,49,8,NA,NA,NA,NA
36,36,Celine Dion,Love Can Move Mountains,36,12,NA,NA,NA,NA
37,34,Def Leppard,Stand Up (Kick Love Into Motion),34,9,NA,NA,NA,NA
38,21,Genesis,Never A Time,25,14,NA,NA,NA,NA
39,14,Annie Lennox,Walking On Broken Glass,35,23,NA,NA,NA,NA
40,40,Bon Jovi,Bed Of Roses,55,3,NA,NA,NA,NA
41,41,Patty Smyth,No Mistakes,41,7,NA,NA,NA,NA
42,42,Father M.C.,Everything's Gonna Be Alright,47,10,NA,NA,NA,NA
43,43,Shai,Comforter,54,3,NA,NA,NA,NA
44,13,Charles & Eddie,Would I Lie To You?,38,25,NA,NA,NA,NA
45,45,Boy Krazy,That's What Love Can Do,59,3,NA,NA,NA,NA
46,46,Dr. Dre,"Nuthin' But A ""G"" Thang",95,2,NA,NA,NA,NA
47,38,Hi-Five,Quality Time,40,10,NA,NA,NA,NA
48,48, Kenny G,Forever In Love,50,8,NA,NA,NA,NA
49,17,Spin Doctors,Little Miss Can't Be Wrong,37,17,NA,NA,NA,NA
50,23,Elton John,The Last Song,42,15,NA,NA,NA,NA
51,33,Toni Braxton,"Love Shoulda Brought You Home (From ""Boomerang"")",45,13,NA,NA,NA,NA
52,34,The S.O.U.L. S.Y.S.T.E.M.,It's Gonna Be A Lovely Day,39,11,NA,NA,NA,NA
53,53,Jeremy Jordan,"The Right Kind Of Love (From ""Beverly Hills, 90210"")",56,9,NA,NA,NA,NA
54,21, Bell Biv DeVoe,Gangsta,44,13,NA,NA,NA,NA
55,12,Eric Clapton,Layla,53,19,NA,NA,NA,NA
56,52,Michael Jackson,Heal The World,52,9,NA,NA,NA,NA
57,57,Chaka Demus & Pliers,Murder She Wrote,60,6,NA,NA,NA,NA
58,58,Sound Factory,Understand This Groove,62,7,NA,NA,NA,NA
59,59,Duice,Dazzey Duks,67,5,NA,NA,NA,NA
60,60,Poison ,Stand,65,2,NA,NA,NA,NA
61,13,Mad Cobra,Flex,51,17,NA,NA,NA,NA
62,62,Cathy Dennis,Irresistible,70,7,NA,NA,NA,NA
63,63,Bizarre Inc,I'm Gonna Get You,77,3,NA,NA,NA,NA
64,64,Spin Doctors,Two Princes,85,2,NA,NA,NA,NA
