rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,TLC,No Scrubs,NA,NA,4,NA,4WEEKS AT NO. 1,11WEEKS ON CHART
2,2,Sixpence None The Richer,Kiss Me,5,13,NA,NA,NA,NA
3,1,Cher,Believe,2,20,NA,NA,NA,NA
4,3,Sugar Ray,Every Morning,3,17,NA,NA,NA,NA
5,3,Busta Rhymes Featuring Janet,What's It Gonna Be?!,4,8,NA,NA,NA,NA
6,2,Whitney Houston Feat. Faith Evans & Kelly Price,Heartbreak Hotel,6,19,NA,NA,NA,NA
7,1,Monica,Angel Of Mine,8,22,NA,NA,NA,NA
8,8, Ricky Martin,Livin' La Vida Loca,32,3,NA,NA,NA,NA
9,8,Goo Goo Dolls,Slide,10,22,NA,NA,NA,NA
10,10,Tim McGraw,Please Remember Me,17,5,NA,NA,NA,NA
11,4,Mariah Carey,I Still Believe,7,13,NA,NA,NA,NA
12,12,Tyrese,Sweet Lady,18,15,NA,NA,NA,NA
13,13,Silk,If You (Lovin' Me),13,8,NA,NA,NA,NA
14,14,Everlast,What It's Like,23,20,NA,NA,NA,NA
15,15,Lenny Kravitz,Fly Away,21,22,NA,NA,NA,NA
16,16,Jordan Knight,Give It To You,16,5,NA,NA,NA,NA
17,17,112 Featuring Lil'z,Anywhere,27,7,NA,NA,NA,NA
18,18,JT Money Featuring Sole,Who Dat,22,2,NA,NA,NA,NA
19,4,Sarah McLachlan,Angel,19,22,NA,NA,NA,NA
20,9, B*Witched,C'est La Vie,9,11,NA,NA,NA,NA
21,1,Britney Spears,...Baby One More Time,20,24,NA,NA,NA,NA
22,5,Backstreet Boys,All I Have To Give,12,14,NA,NA,NA,NA
23,9, Faith Evans Featuring Puff Daddy,All Night Long,15,13,NA,NA,NA,NA
24,24,matchbox 20,Back 2 Good,30,19,NA,NA,NA,NA
25,25,98 Degrees,The Hardest Thing,36,6,NA,NA,NA,NA
26,10,Joey McIntyre,Stay The Same,11,10,NA,NA,NA,NA
27,10,Jesse Powell,You,34,11,NA,NA,NA,NA
28,26,Vengaboys,We Like To Party!,26,12,NA,NA,NA,NA
29,12,Shanice,When I Close My Eyes,14,6,NA,NA,NA,NA
30,21,Lauryn Hill,Ex-Factor,31,17,NA,NA,NA,NA
31,5,Eagle-Eye Cherry,Save Tonight,38,22,NA,NA,NA,NA
32,27,Kenny Chesney,How Forever Feels,37,13,NA,NA,NA,NA
33,21,Dru Hill,These Are The Times,24,20,NA,NA,NA,NA
34,34,Backstreet Boys,I Want It That Way,72,2,NA,NA,NA,NA
35,35,Shania Twain,That Don't Impress Me Much,47,13,NA,NA,NA,NA
36,36,Mark Wills,Wish You Were Here,45,9,NA,NA,NA,NA
37,19,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Can I Get A...,44,31,NA,NA,NA,NA
38,38,Lee Ann Womack,I'll Think Of A Reason Later,40,10,NA,NA,NA,NA
39,39,Chad Brock,Ordinary Life,41,11,NA,NA,NA,NA
40,1,Brandy,Have You Ever?,39,22,NA,NA,NA,NA
41,18,Silkk The Shocker Featuring Mystikal,It Ain't My Fault 1 & 2,25,9,NA,NA,NA,NA
42,28,Mya,My First Night With You,28,7,NA,NA,NA,NA
43,29,Divine,One More Try,29,5,NA,NA,NA,NA
