rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Santana Featuring Rob Thomas,Smooth,NA,NA,9,NA,9 WEEKS AT NO. 1,21WEEKS ON CHART
2,2,Brian McKnight,Back At One,2,17,NA,NA,NA,NA
3,3,Jessica Simpson,I Wanna Love You Forever,3,10,NA,NA,NA,NA
4,4, Savage Garden,I Knew I Loved You,6,9,NA,NA,NA,NA
5,5,Whitney Houston,My Love Is Your Love,5,16,NA,NA,NA,NA
6,3,Marc Anthony,I Need To Know,4,15,NA,NA,NA,NA
7,7,Donell Jones,U Know What's Up,7,13,NA,NA,NA,NA
8,8, Jennifer Lopez,Waiting For Tonight,9,10,NA,NA,NA,NA
9,9,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",Hot Boyz,13,4,NA,NA,NA,NA
10,10,Kevon Edmonds,24/7,17,7,NA,NA,NA,NA
11,11,Blaque,Bring It All To Me,14,9,NA,NA,NA,NA
12,9,Len,Steal My Sunshine,11,19,NA,NA,NA,NA
13,3,Lou Bega,Mambo No. 5 (A Little Bit Of...),8,17,NA,NA,NA,NA
14,10,LFO,Girl On TV,10,5,NA,NA,NA,NA
15,1,TLC,Unpretty,12,26,NA,NA,NA,NA
16,16,Smash Mouth,Then The Morning Comes,19,8,NA,NA,NA,NA
17,4,702,Where My Girls At?,15,34,NA,NA,NA,NA
18,18,Christina Aguilera,What A Girl Wants,28,4,NA,NA,NA,NA
19,2,Puff Daddy Featuring R. Kelly,Satisfy You,16,13,NA,NA,NA,NA
20,13,Ideal,Get Gone,18,18,NA,NA,NA,NA
21,21,Sole Featuring JT Money & Kandi,"4, 5, 6",27,8,NA,NA,NA,NA
22,22,Train,Meet Virginia,24,11,NA,NA,NA,NA
23,7,Sugar Ray,Someday,20,25,NA,NA,NA,NA
24,19,Juvenile Featuring Mannie Fresh & Lil' Wayne,Back That Thang Up,22,24,NA,NA,NA,NA
25,25,Foo Fighters,Learn To Fly,30,10,NA,NA,NA,NA
26,26,LeAnn Rimes,Big Deal,29,10,NA,NA,NA,NA
27,27,Marc Nelson,15 Minutes,36,12,NA,NA,NA,NA
28,28,Faith Hill,Breathe,35,7,NA,NA,NA,NA
29,29,Eiffel 65,Blue (Da Ba Dee),67,2,NA,NA,NA,NA
30,30,Brad Paisley,He Didn't Have To Be,33,9,NA,NA,NA,NA
31,31,Clint Black,When I Said I Do,31,10,NA,NA,NA,NA
32,32,Jagged Edge,He Can't Love U,54,2,NA,NA,NA,NA
33,16,Goo Goo Dolls,Black Balloon,42,24,NA,NA,NA,NA
34,34,Celine Dion,That's The Way It Is,44,6,NA,NA,NA,NA
35,35,Counting Crows,Hanginaround,37,7,NA,NA,NA,NA
36,10,Britney Spears, (You Drive Me) Crazy,23,14,NA,NA,NA,NA
37,37,Ol' Dirty Bastard Featuring Kelis,Got Your Money,40,9,NA,NA,NA,NA
38,38,Montell Jordan,Get It On Tonite,43,9,NA,NA,NA,NA
39,39, Ricky Martin,Shake Your Bon-Bon,39,5,NA,NA,NA,NA
40,31,IMx,Stay The Night,34,11,NA,NA,NA,NA
41,1,Mariah Carey Featuring Jay-Z,Heartbreaker,21,16,NA,NA,NA,NA
42,30,Mint Condition,If You Love Me,41,7,NA,NA,NA,NA
43,25,Will Smith Featuring K-Ci,Will 2K,25,8,NA,NA,NA,NA
44,14,Tal Bachman,She's So High,47,27,NA,NA,NA,NA
45,1,Christina Aguilera,Genie In A Bottle,32,25,NA,NA,NA,NA
46,NA,Guy,Dancin',NA,NA,NA,NA,NA,NA
47,9,Red Hot Chili Peppers,Scar Tissue,26,29,NA,NA,NA,NA
48,48,Sisqo Featuring Make It Hot,Got To Get It,58,5,NA,NA,NA,NA
49,24,Martina McBride,I Love You,38,17,NA,NA,NA,NA
50,50,Ice Cube Featuring Mack 10 & Ms. Toi,You Can Do It,66,3,NA,NA,NA,NA
51,51,Reba,What Do You Say,56,8,NA,NA,NA,NA
52,52, Filter,Take A Picture,64,4,NA,NA,NA,NA
53,45,John Michael Montgomery,Home To You,45,12,NA,NA,NA,NA
54,46,M2M,Don't Say You Love Me,46,5,NA,NA,NA,NA
55,55,Yankee Grey,All Things Considered,55,14,NA,NA,NA,NA
56,13,98 Degrees,I Do (Cherish You),48,20,NA,NA,NA,NA
57,57,Alan Jackson,Pop A Top,63,6,NA,NA,NA,NA
58,36,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",Bling Bling,51,14,NA,NA,NA,NA
59,26,Eve,Gotta Man,52,14,NA,NA,NA,NA
60,52,Creed,Higher,57,15,NA,NA,NA,NA
61,61,Dixie Chicks,Cowboy Take Me Away,70,4,NA,NA,NA,NA
62,62,Robbie Williams,Angels,69,5,NA,NA,NA,NA
63,8,Deborah Cox With R.L.,We Can't Be Friends,49,15,NA,NA,NA,NA
64,64,Tim McGraw,My Best Friend,71,4,NA,NA,NA,NA
65,25,Backstreet Boys,Larger Than Life,53,14,NA,NA,NA,NA
66,28,Tim McGraw,Something Like That,60,19,NA,NA,NA,NA
67,67,Kelis,Caught Out There,68,3,NA,NA,NA,NA
68,68,Mariah Carey Featuring Joe & 98 Degrees,Thank God I Found You,82,2,NA,NA,NA,NA
69,69,Blink-182,All The Small Things,76,3,NA,NA,NA,NA
70,58,Shania Twain,Come On Over,61,9,NA,NA,NA,NA
71,33,Destiny's Child,Bug A Boo,65,13,NA,NA,NA,NA
72,23,Warren G Featuring Mack 10,I Want It All,62,14,NA,NA,NA,NA
73,73,Mary J. Blige,Deep Inside,75,6,NA,NA,NA,NA
74,2,Ricky Martin,She's All I Ever Had,73,20,NA,NA,NA,NA
75,67,Bush,The Chemicals Between Us,72,12,NA,NA,NA,NA
76,76,Amber,Sexual (Li Da Di),79,19,NA,NA,NA,NA
77,77,D'Angelo Featuring Method Man And Redman,Left & Right,93,2,NA,NA,NA,NA
78,71,Chico DeBarge,Give You What You Want (Fa Sure),78,9,NA,NA,NA,NA
79,79,Enrique Iglesias,Rhythm Divine,84,3,NA,NA,NA,NA
80,32,Sixpence None The Richer,There She Goes,59,15,NA,NA,NA,NA
81,81,Kenny Chesney,She Thinks My Tractor's Sexy,81,5,NA,NA,NA,NA
82,82,The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim,Notorious B.I.G.,90,2,NA,NA,NA,NA
83,77,Fatboy Slim,The Rockafeller Skank,77,22,NA,NA,NA,NA
84,84,Ginuwine,None Of Ur Friends Business,94,2,NA,NA,NA,NA
85,85, Limp Bizkit Featuring Method Man,N 2 Gether Now,88,3,NA,NA,NA,NA
86,2,'N Sync & Gloria Estefan,Music Of My Heart,80,16,NA,NA,NA,NA
87,63,Prince,The Greatest Romance Ever Sold,74,9,NA,NA,NA,NA
88,83,Ty Herndon,Steam,85,10,NA,NA,NA,NA
89,NA,Lonestar,Smile,NA,NA,NA,NA,NA,NA
90,90,Limp Bizkit,Re-arranged,91,3,NA,NA,NA,NA
91,69,Rage Against The Machine,Guerrilla Radio,87,8,NA,NA,NA,NA
92,89, Lil' Wayne Featuring Juvenile & B.G.,Tha Block Is Hot,89,3,NA,NA,NA,NA
93,78,Live,The Dolphin's Cry,92,10,NA,NA,NA,NA
94,94,Clay Walker,"Live, Laugh, Love",95,3,NA,NA,NA,NA
95,45,George Strait,What Do You Say To That,83,16,NA,NA,NA,NA
96,12,R. Kelly,If I Could Turn Back The Hands Of Time,86,17,NA,NA,NA,NA
97,NA,Christina Aguilera,The Christmas Song (Chestnuts Roasting On An Open Fire),NA,NA,NA,NA,NA,NA
98,93,Dr. Dre Featuring Snoop Dogg,Still D.R.E.,NA,3,NA,NA,NA,NA
99,98,Beth Hart,L.A. Song,98,4,NA,NA,NA,NA
100,92,Nas,NAStradamus,96,4,NA,NA,NA,NA
