rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
88,85,Los Del Mar ,Macarena,87,6,NA,NA,NA,NA
89,64,Luke,"Scarred (From ""Eddie"")",74,14,NA,NA,NA,NA
90,90,Ricky Martin,Maria,90,2,NA,NA,NA,NA
91,36,Immature,Please Don't Go,75,13,NA,NA,NA,NA
92,52,Angelina,Release Me,81,19,NA,NA,NA,NA
93,86,Gravity Kills,"Guilty (From ""Seven"")",89,16,NA,NA,NA,NA
94,94,Kenny Lattimore,Never Too Busy,94,2,NA,NA,NA,NA
95,NA,Jocelyn Enriquez ,Do You Miss Me,NA,NA,NA,NA,NA,NA
96,66,Jordan Hill,For The Love Of You,84,8,NA,NA,NA,NA
97,62,Lenny Kravitz,Can't Get You Off My Mind,95,19,NA,NA,NA,NA
98,NA,Sadat X,Hang 'Em High,NA,NA,NA,NA,NA,NA
99,NA,Nathan Morris,"Wishes (From ""Kazaam"")",NA,NA,NA,NA,NA,NA
100,67,Faith Evans,Ain't Nobody/Kissing You,88,16,NA,NA,NA,NA
