rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey,Hero,NA,NA,NA,3,3LAST WEEK,10WEEKS ON CHART
2,1,Janet Jackson,Again,1,10,NA,NA,NA,NA
3,2,Ace Of Base,All That She Wants,2,15,NA,NA,NA,NA
4,1,Meat Loaf ,I'd Do Anything For Love (But I Won't Do That),4,15,NA,NA,NA,NA
5,5,Bryan Adams/Rod Stewart/Sting,All For Love,7,5,NA,NA,NA,NA
6,4,DRS,Gangsta Lean,6,11,NA,NA,NA,NA
7,4,Salt-N-Pepa,Shoop,5,12,NA,NA,NA,NA
8,8,Toni Braxton,Breathe Again,8,11,NA,NA,NA,NA
9,9,Snoop Dogg,What's My Name?,15,4,NA,NA,NA,NA
10,10,Michael Bolton,Said I Loved You...But I Lied,10,8,NA,NA,NA,NA
11,7,Bryan Adams,Please Forgive Me,9,10,NA,NA,NA,NA
12,10,Tevin Campbell,Can We Talk,12,11,NA,NA,NA,NA
13,2,Tag Team,Whoomp! (There It Is),14,31,NA,NA,NA,NA
14,2,Xscape,Just Kickin' It,11,15,NA,NA,NA,NA
15,13,2Pac,Keep Ya Head Up,13,9,NA,NA,NA,NA
16,16,The Cranberries,Linger,18,10,NA,NA,NA,NA
17,6,Zhane,Hey Mr. D.J.,16,18,NA,NA,NA,NA
18,18,"10,000 Maniacs",Because The Night,23,8,NA,NA,NA,NA
19,19,Domino,Getto Jam,36,5,NA,NA,NA,NA
20,20,Culture Beat,Mr. Vain,20,8,NA,NA,NA,NA
21,21,Babyface, Never Keeping Secrets,21,10,NA,NA,NA,NA
22,11,Haddaway,What Is Love,17,18,NA,NA,NA,NA
23,23, Jodeci,Cry For You,25,5,NA,NA,NA,NA
24,24,Jimmy Cliff,"I Can See Clearly Now (From ""Cool Runnings"")",26,8,NA,NA,NA,NA
25,18,K7,Come Baby Come,22,17,NA,NA,NA,NA
26,1,Mariah Carey,Dreamlover,19,21,NA,NA,NA,NA
27,20,R. Kelly,Sex Me (Parts I & II),24,9,NA,NA,NA,NA
28,28,Celine Dion,The Power Of Love,47,5,NA,NA,NA,NA
29,29,Billy Joel,All About Soul,29,8,NA,NA,NA,NA
30,30,Hi-Five,"Never Should've Let You Go (From ""Sister Act 2"")",31,11,NA,NA,NA,NA
31,23,Color Me Badd,Time And Chance,27,9,NA,NA,NA,NA
32,32,Gabrielle,Dreams,39,12,NA,NA,NA,NA
33,33,Joshua Kadison,Jessie,42,12,NA,NA,NA,NA
34,34,Queen Latifah,U.N.I.T.Y.,34,5,NA,NA,NA,NA
35,12,Aerosmith,Cryin',43,22,NA,NA,NA,NA
36,10,Tony Toni Tone,Anniversary,30,14,NA,NA,NA,NA
37,25,Phil Collins,Both Sides Of The Story,28,9,NA,NA,NA,NA
38,3,Billy Joel,The River Of Dreams,32,22,NA,NA,NA,NA
39,35,Shaquille O'Neal,(I Know I Got) Skillz,35,10,NA,NA,NA,NA
40,16,Inner Circle,Sweat (A La La La La Long),33,21,NA,NA,NA,NA
41,20,Blind Melon,No Rain,38,19,NA,NA,NA,NA
42,NA,Xscape,Understanding,NA,NA,NA,NA,NA,NA
43,4,Janet Jackson,If,40,23,NA,NA,NA,NA
44,44,Zapp & Roger,Slow And Easy,44,9,NA,NA,NA,NA
45,45,Aerosmith ,Amazing,54,4,NA,NA,NA,NA
46,46,Gin Blossoms,Found Out About You,48,6,NA,NA,NA,NA
47,27,Mr. Big,Wild World,37,12,NA,NA,NA,NA
48,7,Toni Braxton,Another Sad Love Song,41,26,NA,NA,NA,NA
49,45,Eazy-E,Real Muthaphuckkin G's,52,7,NA,NA,NA,NA
50,12,Def Leppard,"Two Steps Behind (From ""Last Action Hero"")",45,16,NA,NA,NA,NA
51,46,UB40,Higher Ground,46,12,NA,NA,NA,NA
52,19,Rod Stewart,Reason To Believe,51,20,NA,NA,NA,NA
53,53,Boyz II Men,Let It Snow,65,3,NA,NA,NA,NA
54,54,US3,Cantaloop (Flip Fantasia),59,5,NA,NA,NA,NA
55,55,A Tribe Called Quest,Award Tour,56,8,NA,NA,NA,NA
56,56,Elton John & Kiki Dee,True Love,62,5,NA,NA,NA,NA
57,33,Intro,Come Inside ,53,17,NA,NA,NA,NA
58,58,Lisette Melendez,Goody Goody,66,3,NA,NA,NA,NA
59,59,Def Leppard,Miss You In A Heartbeat,67,3,NA,NA,NA,NA
60,57,Collage,I'll Be Loving You,57,5,NA,NA,NA,NA
61,22,Red Hot Chili Peppers,"Soul To Squeeze (From ""Coneheads"")",60,18,NA,NA,NA,NA
62,28,Rick Astley,Hopelessly,61,17,NA,NA,NA,NA
63,43,Das EFX,Freakit,58,7,NA,NA,NA,NA
64,29,R.E.M.,Everybody Hurts,63,16,NA,NA,NA,NA
65,65,Little Texas,God Blessed Texas,72,7,NA,NA,NA,NA
66,66,U2,"Stay (Faraway, So Close!) ",75,2,NA,NA,NA,NA
67,67,The Lemonheads,Into Your Arms,71,7,NA,NA,NA,NA
68,55,Expose,As Long As I Can Dream,64,11,NA,NA,NA,NA
69,69,The Breeders,Cannonball ,78,4,NA,NA,NA,NA
70,70,Shai,Yours,84,3,NA,NA,NA,NA
71,71,The Goodmen,Give It Up,76,5,NA,NA,NA,NA
72,72,Kenny G,Sentimental,81,3,NA,NA,NA,NA
73,56,Mista Grimm,"Indo Smoke (From ""Poetic Justice"")",68,14,NA,NA,NA,NA
74,54, Ice Cube,Really Doe,55,3,NA,NA,NA,NA
75,69,Wu-Tang Clan,Method Man,74,12,NA,NA,NA,NA
76,69,Jade,Looking For Mr. Do Right,69,8,NA,NA,NA,NA
77,50,Taylor Dayne,Send Me A Lover,73,13,NA,NA,NA,NA
78,34,Dr. Dre ,Let Me Ride,77,14,NA,NA,NA,NA
79,36,Lisa Keith,Better Than You,70,19,NA,NA,NA,NA
80,80,Dwight Yoakam,Fast As You,87,3,NA,NA,NA,NA
81,72,Souls Of Mischief,93 'til Infinity,80,7,NA,NA,NA,NA
82,79,Jazzy Jeff & The Fresh Prince,I'm Looking For The One (To Be With Me),79,4,NA,NA,NA,NA
83,NA,Haddaway,Life (Everybody Needs Somebody To Love),NA,NA,NA,NA,NA,NA
84,84,Chantay Savage,Betcha'll Never Find,89,2,NA,NA,NA,NA
85,85,Trisha Yearwood,The Song Remembers When,90,5,NA,NA,NA,NA
86,NA,Tom Petty And The Heartbreakers,Mary Jane's Last Dance,NA,NA,NA,NA,NA,NA
87,NA,Heart,Will You Be There (In The Morning),NA,NA,NA,NA,NA,NA
88,NA,Kate Bush,Rubberband Girl,NA,NA,NA,NA,NA,NA
89,NA,Rozalla,"I Love Music (From ""Carlito's Way"")",NA,NA,NA,NA,NA,NA
90,53,Robin S.,Love For Love,86,19,NA,NA,NA,NA
91,NA,Joe Diffie,John Deere Green,NA,NA,NA,NA,NA,NA
92,84,Kris Kross,I'm Real,88,6,NA,NA,NA,NA
93,72,Reality,Yolanda,85,9,NA,NA,NA,NA
94,74,RAab,Foreplay,82,11,NA,NA,NA,NA
95,38, Bell Biv DeVoe,Something In Your Eyes,83,19,NA,NA,NA,NA
96,80,Nightcrawlers,Push The Feeling On,99,13,NA,NA,NA,NA
97,73,Clay Walker,What's It To You,95,12,NA,NA,NA,NA
98,93,Lords Of The Underground,Here Come The Lords,93,2,NA,NA,NA,NA
99,98,Inner Circle,Rock With You,98,2,NA,NA,NA,NA
100,90,MC Ren,Same Ol' Shit,94,4,NA,NA,NA,NA
