rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Enrique Iglesias,Bailamos,NA,NA,NA,2,2LAST WEEK ,9WEEKS ON CHART
2,1,Christina Aguilera,Genie In A Bottle,1,10,NA,NA,NA,NA
3,3,LFO,Summer Girls,3,8,NA,NA,NA,NA
4,4, TLC,Unpretty,23,11,NA,NA,NA,NA
5,4,Smash Mouth,All Star,5,16,NA,NA,NA,NA
6,1,Destiny's Child,"Bills, Bills, Bills",4,12,NA,NA,NA,NA
7,4,702,Where My Girls At?,6,19,NA,NA,NA,NA
8,8,Santana Featuring Rob Thomas,Smooth,11,6,NA,NA,NA,NA
9,1,Jennifer Lopez,If You Had My Love,7,17,NA,NA,NA,NA
10,10,Sugar Ray,Someday,12,10,NA,NA,NA,NA
11,2,Pearl Jam,Last Kiss,10,15,NA,NA,NA,NA
12,6,Backstreet Boys,I Want It That Way,9,20,NA,NA,NA,NA
13,2,K-Ci & JoJo,Tell Me It's Real,8,15,NA,NA,NA,NA
14,14,Tal Bachman,She's So High,14,12,NA,NA,NA,NA
15,15,Red Hot Chili Peppers,Scar Tissue,15,14,NA,NA,NA,NA
16,10,Naughty By Nature Featuring Zhane,Jamboree,13,10,NA,NA,NA,NA
17,17,Faith Evans,Never Gonna Let You Go,57,9,NA,NA,NA,NA
18,16,Ginuwine,So Anxious,16,8,NA,NA,NA,NA
19,18,Tracie Spencer,It's All About You (Not About Me),20,4,NA,NA,NA,NA
20,20,Fastball,Out Of My Head,21,10,NA,NA,NA,NA
21,21,98 Degrees,I Do (Cherish You),28,5,NA,NA,NA,NA
22,18,Vitamin C Featuring Lady Saw,Smile,18,8,NA,NA,NA,NA
23,23,Ricky Martin,She's All I Ever Had,33,5,NA,NA,NA,NA
24,21,Eric Benet Featuring Tamia,Spend My Life With You,22,10,NA,NA,NA,NA
25,4,Whitney Houston,It's Not Right But It's Okay,17,18,NA,NA,NA,NA
26,14,Sarah McLachlan,I Will Remember You (Live),19,36,NA,NA,NA,NA
27,27,Goo Goo Dolls,Black Balloon,29,9,NA,NA,NA,NA
28,28,JAY-Z,Jigga My N****,62,11,NA,NA,NA,NA
29,25,Citizen King,Better Days (And The Bottom Drops Out),25,15,NA,NA,NA,NA
30,4,Maxwell,Fortunate,24,22,NA,NA,NA,NA
31,31,EVE & Nokio,What Ya Want,31,10,NA,NA,NA,NA
32,24,Lonestar, Amazed,27,14,NA,NA,NA,NA
33,33,Blessid Union Of Souls,Hey Leonardo (She Likes Me For Me),35,13,NA,NA,NA,NA
34,28,Jo Dee Messina,Lesson In Leavin',30,14,NA,NA,NA,NA
35,35,Lou Bega,Mambo No. 5 (A Little Bit Of...),63,2,NA,NA,NA,NA
36,15,Case,Happily Ever After,26,14,NA,NA,NA,NA
37,37,Juvenile Featuring Mannie Fresh & Lil' Wayne,Back That Thang Up,42,9,NA,NA,NA,NA
38,36,Chely Wright,Single White Female,36,17,NA,NA,NA,NA
39,39,Kenny Chesney,You Had Me From Hello,39,9,NA,NA,NA,NA
40,2,Sixpence None The Richer,Kiss Me,34,31,NA,NA,NA,NA
41,41,Len ,Steal My Sunshine,50,4,NA,NA,NA,NA
42,37,Edwin McCain,I Could Not Ask For More,37,11,NA,NA,NA,NA
43,29,Alabama Featuring 'N Sync,God Must Have Spent A Little More Time On You,32,15,NA,NA,NA,NA
44,44,Mary J. Blige,All That I Can Say,51,7,NA,NA,NA,NA
45,5,98 Degrees,The Hardest Thing,38,24,NA,NA,NA,NA
46,46,Faith Hill,The Secret Of Life,47,11,NA,NA,NA,NA
47,21,Phil Collins,You'll Be In My Heart,41,10,NA,NA,NA,NA
48,48,Tim McGraw,Something Like That,56,4,NA,NA,NA,NA
49,49,Alan Jackson,Little Man,52,9,NA,NA,NA,NA
50,15,112 Featuring Lil'z,Anywhere,48,25,NA,NA,NA,NA
