rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Kris Kross,Jump,NA,NA,8,NA,8WEEKS AT NO. 1,11WEEKS ON CHART
2,2,Mariah Carey,I'll Be There,4,3,NA,NA,NA,NA
3,2,Red Hot Chili Peppers,Under The Bridge,2,11,NA,NA,NA,NA
4,4,Sir Mix-A-Lot,Baby Got Back,5,10,NA,NA,NA,NA
5,2,En Vogue,My Lovin' (You're Never Gonna Get It),3,13,NA,NA,NA,NA
6,6,Sophie B. Hawkins,Damn I Wish I Was Your Lover,7,9,NA,NA,NA,NA
7,4,Joe Public,Live And Learn,6,14,NA,NA,NA,NA
8,8,Celine Dion,If You Asked Me To,9,8,NA,NA,NA,NA
9,6,Michael Jackson,In The Closet,8,8,NA,NA,NA,NA
10,10,Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,The Best Things In Life Are Free,19,3,NA,NA,NA,NA
11,11,Arrested Development,Tennessee,11,10,NA,NA,NA,NA
12,12,Billy Ray Cyrus,Achy Breaky Heart,12,6,NA,NA,NA,NA
13,13,Genesis,Hold On My Heart,14,7,NA,NA,NA,NA
14,6,TLC,Ain't 2 Proud 2 Beg,10,17,NA,NA,NA,NA
15,2,Eric Clapton,Tears In Heaven,15,19,NA,NA,NA,NA
16,16, Mr. Big,Just Take My Heart,21,10,NA,NA,NA,NA
17,17,The Cover Girls,Wishing On A Star,31,3,NA,NA,NA,NA
18,18,Color Me Badd,Slow Motion,25,6,NA,NA,NA,NA
19,19,Jon Secada,Just Another Day,24,9,NA,NA,NA,NA
20,1,Vanessa Williams,Save The Best For Last,13,20,NA,NA,NA,NA
21,21,Wilson Phillips ,You Won't See Me Cry,23,6,NA,NA,NA,NA
22,2,Queen,Bohemian Rhapsody,16,37,NA,NA,NA,NA
23,10,U2,One,18,14,NA,NA,NA,NA
24,13,Bryan Adams,Thought I'd Died And Gone To Heaven,20,14,NA,NA,NA,NA
25,25,Amy Grant,I Will Remember You,26,8,NA,NA,NA,NA
26,26,Jodeci,Come & Talk To Me,27,11,NA,NA,NA,NA
27,9, Ugly Kid Joe,Everything About You,17,11,NA,NA,NA,NA
28,28,Lionel Richie,Do It To Me,29,7,NA,NA,NA,NA
29,29,Tom Cochrane,Life Is A Highway,34,5,NA,NA,NA,NA
30,15,Def Leppard,Let's Get Rocked ,22,10,NA,NA,NA,NA
31,31,Linear,T.L.C.,35,6,NA,NA,NA,NA
32,32,Howard Jones,Lift Me Up,33,10,NA,NA,NA,NA
33,9,Richard Marx,Hazard,28,18,NA,NA,NA,NA
34,34,Bonnie Raitt,Not The Only One,37,9,NA,NA,NA,NA
35,26,Lidell Townsell,Nu Nu,32,16,NA,NA,NA,NA
36,5,Mariah Carey,Make It Happen ,30,17,NA,NA,NA,NA
37,37,Vanessa Williams,Just For Tonight,49,4,NA,NA,NA,NA
38,31,Shanice,Silent Prayer,38,8,NA,NA,NA,NA
39,39,Das EFX ,They Want EFX,40,6,NA,NA,NA,NA
40,14,Kathy Troccoli,Everything Changes,41,17,NA,NA,NA,NA
41,NA,George Michael,Too Funky,NA,NA,NA,NA,NA,NA
42,3,Atlantic Starr,Masterpiece,39,20,NA,NA,NA,NA
43,43,CeCe Peniston,Keep On Walkin',57,4,NA,NA,NA,NA
44,44,TKA,Maria,53,11,NA,NA,NA,NA
45,19,Paula Abdul,Will You Marry Me?,36,11,NA,NA,NA,NA
46,46,The Outfield,Closer To Me,55,5,NA,NA,NA,NA
47,6,Mint Condition,Breakin' My Heart (Pretty Brown Eyes),42,24,NA,NA,NA,NA
48,44, Keith Sweat,Why Me Baby?,44,10,NA,NA,NA,NA
49,49,Mitch Malloy,Anything At All,51,7,NA,NA,NA,NA
50,50,Colourhaus,Innocent Child,50,7,NA,NA,NA,NA
51,49, Boyz II Men,Please Don't Go,54,11,NA,NA,NA,NA
52,52,Nice & Smooth,Sometimes I Rhyme Slow,66,6,NA,NA,NA,NA
53,53,Annie Lennox,Why,64,5,NA,NA,NA,NA
54,7,Genesis,I Can't Dance,46,20,NA,NA,NA,NA
55,55,Eddie Money,Fall In Love Again,65,5,NA,NA,NA,NA
56,42,The Cure,High,43,11,NA,NA,NA,NA
57,57,Brotherhood Creed,Helluva,59,9,NA,NA,NA,NA
58,19,Jody Watley,I'm The One You Need,45,15,NA,NA,NA,NA
59,52,Redhead Kingpin & The F.B.I.,3-2-1 Pump,63,12,NA,NA,NA,NA
60,60,TLC,Baby-Baby-Baby,86,2,NA,NA,NA,NA
61,38, Cause And Effect,You Think You Know Her,60,16,NA,NA,NA,NA
62,32,Nirvana,Come As You Are,56,13,NA,NA,NA,NA
63,63,R. Kelly & Public Announcement,Honey Love,72,4,NA,NA,NA,NA
64,35,"""Weird Al"" Yankovic",Smells Like Nirvana,61,8,NA,NA,NA,NA
65,65,Good 2 Go,Never Satisfied,68,6,NA,NA,NA,NA
66,48,Tracie Spencer,Love Me,58,12,NA,NA,NA,NA
67,23,Prince And The N.P.G.,Money Don't Matter 2 Night ,47,12,NA,NA,NA,NA
68,NA,The Cure,Friday I'm In Love,NA,NA,NA,NA,NA,NA
69,NA,Richard Marx,Take This Heart,NA,NA,NA,NA,NA,NA
70,NA,The Black Crowes,Remedy,NA,NA,NA,NA,NA,NA
71,71,L.A. Style,James Brown Is Dead,80,9,NA,NA,NA,NA
72,48, Rod Stewart,Your Song,48,8,NA,NA,NA,NA
73,29,Chris Walker,Take Time,62,14,NA,NA,NA,NA
74,70,Laura Enea,This Is The Last Time,70,12,NA,NA,NA,NA
75,75,Tevin Campbell,Strawberry Letter 23,91,2,NA,NA,NA,NA
76,53,Naughty By Nature, Everything's Gonna Be Alright,76,19,NA,NA,NA,NA
77,77,The College Boyz,Victim Of The Ghetto,81,4,NA,NA,NA,NA
78,61,MC Luscious,Boom! I Got Your Boyfriend,79,19,NA,NA,NA,NA
79,20,CeCe Peniston ,We Got A Love Thang,67,20,NA,NA,NA,NA
80,16,Bruce Springsteen,Human Touch/Better Days,69,13,NA,NA,NA,NA
81,64,2nd II None,If You Want It,78,11,NA,NA,NA,NA
82,NA, Shabba Ranks,"Mr. Loverman (From ""Deep Cover"")",NA,NA,NA,NA,NA,NA
83,56,Lisa Stansfield,All Woman,77,15,NA,NA,NA,NA
84,57,Black Sheep,The Choice Is Yours,73,16,NA,NA,NA,NA
