rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Santana Featuring The Product G&B,Maria Maria,NA,NA,8,NA,8WEEKS AT NO. 1,16WEEKS ON CHART
2,2,Faith Hill,Breathe,2,30,NA,NA,NA,NA
3,3,Sisqo,Thong Song,3,18,NA,NA,NA,NA
4,2,Toni Braxton,He Wasn't Man Enough,4,11,NA,NA,NA,NA
5,5,Marc Anthony,You Sang To Me,13,14,NA,NA,NA,NA
6,5,Macy Gray,I Try,5,15,NA,NA,NA,NA
7,6,Vertical Horizon,Everything You Want,6,19,NA,NA,NA,NA
8,8,Enrique Iglesias,Be With You,8,9,NA,NA,NA,NA
9,9,Aaliyah,Try Again,10,11,NA,NA,NA,NA
10,1,Destiny's Child,Say My Name,7,23,NA,NA,NA,NA
11,11,Joe,I Wanna Know,11,22,NA,NA,NA,NA
12,4,'N Sync,Bye Bye Bye,9,18,NA,NA,NA,NA
13,13,Britney Spears,Oops!...I Did It Again,15,6,NA,NA,NA,NA
14,14,Red Hot Chili Peppers,Otherside,18,16,NA,NA,NA,NA
15,1,Lonestar,Amazed,12,43,NA,NA,NA,NA
16,16,Eminem,The Real Slim Shady,20,4,NA,NA,NA,NA
17,8,Sonique,It Feels So Good,14,19,NA,NA,NA,NA
18,16,Creed,Higher,16,30,NA,NA,NA,NA
19,7,P!nk,There You Go,17,13,NA,NA,NA,NA
20,19,Christina Aguilera,I Turn To You,19,7,NA,NA,NA,NA
21,20,Carl Thomas,I Wish,22,10,NA,NA,NA,NA
22,22,matchbox twenty,Bent,24,5,NA,NA,NA,NA
23,1,Santana Featuring Rob Thomas,Smooth,21,44,NA,NA,NA,NA
24,24,Savage Garden,Crash And Burn,26,8,NA,NA,NA,NA
25,25,Jay-Z Featuring UGK,Big Pimpin',28,6,NA,NA,NA,NA
26,23,Avant,Separated,23,5,NA,NA,NA,NA
27,14,Third Eye Blind,Never Let You Go,25,19,NA,NA,NA,NA
28,27,DMX,Party Up (Up In Here),27,14,NA,NA,NA,NA
29,29,Alice Deejay,Better Off Alone,34,8,NA,NA,NA,NA
30,28,Mary Mary,Shackles (Praise You),33,10,NA,NA,NA,NA
31,31,Goo Goo Dolls,Broadway,35,6,NA,NA,NA,NA
32,19,Kid Rock,Only God Knows Why,29,15,NA,NA,NA,NA
33,33,Chad Brock,Yes!,39,8,NA,NA,NA,NA
34,6,Backstreet Boys ,Show Me The Meaning Of Being Lonely,32,22,NA,NA,NA,NA
35,35,Faith Hill,The Way You Love Me,36,12,NA,NA,NA,NA
36,17,504 Boyz,Wobble Wobble,31,7,NA,NA,NA,NA
37,37,Westlife,Swear It Again,44,9,NA,NA,NA,NA
38,38,BBMak,Back Here,52,5,NA,NA,NA,NA
39,39,'N Sync,It's Gonna Be Me,51,4,NA,NA,NA,NA
40,40,Vitamin C,Graduation (Friends Forever),40,7,NA,NA,NA,NA
41,41, Donell Jones,Where I Wanna Be,41,6,NA,NA,NA,NA
42,4,Montell Jordan,Get It On Tonite,30,32,NA,NA,NA,NA
43,43,Andy Griggs,She's More,47,12,NA,NA,NA,NA
44,44,Clay Walker,The Chain Of Love,48,7,NA,NA,NA,NA
