rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Boyz II Men,I'll Make Love To You,NA,NA,NA,2,2LAST WEEK,3WEEKS ON CHART
2,1,Lisa Loeb & Nine Stories,"Stay (I Missed You) (From ""Reality Bites"")",1,17,NA,NA,NA,NA
3,3,Coolio,Fantastic Voyage,3,13,NA,NA,NA,NA
4,4,John Mellencamp With Me'Shell Ndegeocello,Wild Night,4,14,NA,NA,NA,NA
5,1,All-4-One,I Swear,5,19,NA,NA,NA,NA
6,4,Elton John," Can You Feel The Love Tonight (From ""The Lion King"")",6,15,NA,NA,NA,NA
7,4,Ace Of Base,Don't Turn Around,8,17,NA,NA,NA,NA
8,6,Da Brat,Funkdafied,7,13,NA,NA,NA,NA
9,9,Babyface,When Can I See You,10,11,NA,NA,NA,NA
10,10,Changing Faces,Stroke You Up,18,5,NA,NA,NA,NA
11,11,Warren G,This D.J.,11,6,NA,NA,NA,NA
12,11,Collective Soul,Shine,13,17,NA,NA,NA,NA
13,2, Janet Jackson,"Any Time, Any Place/And On And On",9,14,NA,NA,NA,NA
14,10,Jon Secada,If You Go,14,17,NA,NA,NA,NA
15,5,Aaliyah,Back & Forth,12,18,NA,NA,NA,NA
16,14,Aaron Hall,I Miss You,15,16,NA,NA,NA,NA
17,7,Toni Braxton ,You Mean The World To Me,19,22,NA,NA,NA,NA
18,12,Mariah Carey,Anytime You Need A Friend,17,14,NA,NA,NA,NA
19,2,Warren G & Nate Dogg,"Regulate (From ""Above The Rim"")",16,19,NA,NA,NA,NA
20,20,Richard Marx,The Way She Loves Me,25,7,NA,NA,NA,NA
21,17, Aerosmith,Crazy,21,15,NA,NA,NA,NA
22,21,Seal,Prayer For The Dying,24,12,NA,NA,NA,NA
23,2,Madonna,"I'll Remember (From ""With Honors"")",22,22,NA,NA,NA,NA
24,20,Tevin Campbell,Always In My Heart,20,10,NA,NA,NA,NA
25,25,Crystal Waters,100% Pure Love,28,14,NA,NA,NA,NA
