rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey & Boyz II Men,One Sweet Day,NA,NA,10,NA,10WEEKS AT NO. 1,10WEEKS ON CHART
2,1,Whitney Houston,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")",2,11,NA,NA,NA,NA
3,3,Everything But The Girl,Missing,3,26,NA,NA,NA,NA
4,4,Joan Osborne ,One Of Us,6,9,NA,NA,NA,NA
5,3,LL Cool J,Hey Lover,4,12,NA,NA,NA,NA
6,5,Goo Goo Dolls,Name,5,17,NA,NA,NA,NA
7,5,Deep Blue Something,Breakfast At Tiffany's,7,25,NA,NA,NA,NA
8,8, La Bouche,Be My Lover,10,13,NA,NA,NA,NA
9,7,Monica,Before You Walk Out Of My Life/Like This And Like That,9,16,NA,NA,NA,NA
10,10,The Tony Rich Project,Nobody Knows,12,8,NA,NA,NA,NA
11,6,Madonna,You'll See,8,9,NA,NA,NA,NA
12,12,Kris Kross ,Tonite's Tha Night,17,9,NA,NA,NA,NA
13,5,TLC,Diggin' On You,11,12,NA,NA,NA,NA
14,14,Brandy,"Sittin' Up In My Room (From ""Waiting To Exhale"")",20,6,NA,NA,NA,NA
15,14, Hootie & The Blowfish,Time,14,13,NA,NA,NA,NA
16,16,3T,Anything,18,18,NA,NA,NA,NA
17,1,Coolio Featuring L.V.,"Gangsta's Paradise (From ""Dangerous Minds"")",15,25,NA,NA,NA,NA
18,18,Oasis ,Wonderwall,21,2,NA,NA,NA,NA
19,1,Mariah Carey,Fantasy,13,19,NA,NA,NA,NA
20,5,Groove Theory,Tell Me,16,24,NA,NA,NA,NA
21,21,Mary J. Blige,"Not Gon' Cry (From ""Waiting To Exhale"")",59,2,NA,NA,NA,NA
22,22,Collective Soul,The World I Know,23,12,NA,NA,NA,NA
23,6,Sophie B. Hawkins,As I Lay Me Down,19,36,NA,NA,NA,NA
24,24,Natalie Merchant,Wonder,29,9,NA,NA,NA,NA
25,25,Blues Traveler,Hook,31,18,NA,NA,NA,NA
26,7,Take That,Back For Good,24,26,NA,NA,NA,NA
27,26,Planet Soul,Set U Free,26,16,NA,NA,NA,NA
28,21,Faith Evans,Soon As I Get Home,38,9,NA,NA,NA,NA
29,29,Folk Implosion,"Natural One (From ""Kids"")",33,9,NA,NA,NA,NA
30,6,Hootie & The Blowfish,Only Wanna Be With You,28,27,NA,NA,NA,NA
31,31,Bush,Glycerine,39,2,NA,NA,NA,NA
32,7,Pearl Jam,I Got Id/Long Road,27,7,NA,NA,NA,NA
33,3,Janet Jackson,Runaway,22,21,NA,NA,NA,NA
34,10,Del Amitri,Roll To Me,25,31,NA,NA,NA,NA
35,10,Natalie Merchant,Carnival,32,27,NA,NA,NA,NA
36,36, Total,No One Else,37,8,NA,NA,NA,NA
37,15,Ace Of Base,Beautiful Life,30,13,NA,NA,NA,NA
38,1,Seal,Kiss From A Rose,34,33,NA,NA,NA,NA
39,8,Blues Traveler,Run-Around,36,46,NA,NA,NA,NA
40,34,Elton John,Blessed,42,14,NA,NA,NA,NA
41,22,The Smashing Pumpkins,Bullet With Butterfly Wings,40,13,NA,NA,NA,NA
42,22,Selena ,Dreaming Of You,41,15,NA,NA,NA,NA
43,4,R. Kelly,You Remind Me Of Something,35,12,NA,NA,NA,NA
44,44,Fugees,Fu-Gee-La,50,6,NA,NA,NA,NA
45,45,Tha Dogg Pound Featuring Michel'le,Let's Play House,45,5,NA,NA,NA,NA
46,46,Seven Mary Three,Cumbersome,48,3,NA,NA,NA,NA
47,44,Big Mountain,Get Together,44,8,NA,NA,NA,NA
48,31,Jodeci,Love U 4 Life,46,14,NA,NA,NA,NA
49,47, L.A.D.,Ridin' Low,47,12,NA,NA,NA,NA
50,20,Collective Soul,December,43,39,NA,NA,NA,NA
51,51,Immature (Featuring Smooth),We Got It,51,9,NA,NA,NA,NA
52,52,Lina Santiago,Feels So Good (Show Me Your Love),64,2,NA,NA,NA,NA
53,53,Shawn Stockman,"Visions Of A Sunset (From ""Mr. Holland's Opus"")",54,4,NA,NA,NA,NA
54,24,Coolio,Too Hot,53,9,NA,NA,NA,NA
55,8,Xscape,Who Can I Run To,52,17,NA,NA,NA,NA
56,56,Monifah,"I Miss You (Come Back Home) (From ""New York Undercover"")",56,15,NA,NA,NA,NA
57,57,No Doubt,Just A Girl,58,8,NA,NA,NA,NA
58,17,The Rembrandts,I'll Be There For You/This House Is Not A Home,55,19,NA,NA,NA,NA
59,39,Goodie Mob,Cell Therapy,61,17,NA,NA,NA,NA
60,60,Tori Amos,Caught A Lite Sneeze,60,3,NA,NA,NA,NA
61,46,Blahzay Blahzay,Danger,65,18,NA,NA,NA,NA
62,62,N-Trance,Stayin' Alive,74,3,NA,NA,NA,NA
63,6,The Beatles,Free As A Bird,57,6,NA,NA,NA,NA
64,45,Eazy-E,Just Tah Let U Know,62,7,NA,NA,NA,NA
65,63,L.V.,Throw Your Hands Up,63,12,NA,NA,NA,NA
66,66,Solo,Where Do U Want Me To Put It,73,5,NA,NA,NA,NA
67,52,Terry Ellis,Where Ever You Are,70,14,NA,NA,NA,NA
68,58,Def Leppard,When Love & Hate Collide,67,10,NA,NA,NA,NA
69,NA,Yvette Michele,Everyday & Everynight,NA,NA,NA,NA,NA,NA
70,53,D'Angelo,Cruisin',71,14,NA,NA,NA,NA
71,60,Max-A-Million,Sexual Healing,72,14,NA,NA,NA,NA
72,13,Meat Loaf,I'd Lie For You (And That's The Truth),68,16,NA,NA,NA,NA
73,65,Sarah McLachlan,I Will Remember You (Live),69,13,NA,NA,NA,NA
74,NA,Deborah Cox,Who Do U Love,NA,NA,NA,NA,NA,NA
75,75,Faith Hill,It Matters To Me,80,7,NA,NA,NA,NA
76,65,The Outhere Brothers,Boom Boom Boom,84,19,NA,NA,NA,NA
77,77,Devone,Energy,91,3,NA,NA,NA,NA
78,54,Silk,Hooked On You,75,14,NA,NA,NA,NA
79,18,Lisa Loeb & Nine Stories,Do You Sleep?,76,20,NA,NA,NA,NA
80,NA,Heltah Skeltah And O.G.C. As The Fab 5,Leflaur Leflah Eshkushka,NA,NA,NA,NA,NA,NA
81,81,Denine With Collage's Adam Marano,All Cried Out,85,3,NA,NA,NA,NA
82,82,Ruffneck Featuring Yavahn,Everybody Be Somebody,89,2,NA,NA,NA,NA
83,74,Kool G Rap,Fast Life,87,10,NA,NA,NA,NA
84,69,Backstreet Boys,We've Got It Goin' On,82,15,NA,NA,NA,NA
85,58,The Mighty Dub Katz,Magic Carpet Ride,81,17,NA,NA,NA,NA
86,46,Boyz II Men,I Remember ,77,10,NA,NA,NA,NA
87,74,Shania Twain,(If You're Not In It For Love) I'm Outta Here!/The Woman In Me,88,14,NA,NA,NA,NA
88,37,Raekwon,Incarcerated Scarfaces/Ice Cream,78,17,NA,NA,NA,NA
89,72,Edwin McCain,Solitude,79,18,NA,NA,NA,NA
90,62,Bone Thugs-N-Harmony,East 1999,93,9,NA,NA,NA,NA
91,52,Real McCoy,Automatic Lover (Call For Love),86,16,NA,NA,NA,NA
92,92,Fun Factory,Celebration/Take Your Chance,95,4,NA,NA,NA,NA
93,45,Cypress Hill,Throw Your Set In The Air,96,17,NA,NA,NA,NA
94,71,Better Than Ezra,Rosealia,83,11,NA,NA,NA,NA
95,63,The Click,Hurricane,90,13,NA,NA,NA,NA
96,76, L.B.C. Crew Feat. Tray D & South Sentrell,"Beware Of My Crew (From ""A Thin Line Between Love And Hate"")",92,8,NA,NA,NA,NA
97,NA,Pearl Jam,Daughter/Yellow Ledbetter,NA,NA,NA,NA,NA,NA
98,65,Artie The 1 Man Party,A Mover La Colita,94,19,NA,NA,NA,NA
99,87,Tim McGraw,Can't Be Really Gone,97,5,NA,NA,NA,NA
100,73,Frost,East Side Rendezvous,100,14,NA,NA,NA,NA
