rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Vanessa Williams,Save The Best For Last,NA,NA,NA,4,4LAST WEEK ,8WEEKS ON CHART
2,1,Mr. Big,To Be With You,1,14,NA,NA,NA,NA
3,3,Eric Clapton,Tears In Heaven,5,7,NA,NA,NA,NA
4,3,Michael Jackson,Remember The Time,3,9,NA,NA,NA,NA
5,1,Right Said Fred,I'm Too Sexy,2,14,NA,NA,NA,NA
6,6,Atlantic Starr,Masterpiece,7,8,NA,NA,NA,NA
7,2,Shanice,I Love Your Smile,6,18,NA,NA,NA,NA
8,8,Amy Grant,Good For Me,10,10,NA,NA,NA,NA
9,9,Genesis,I Can't Dance,11,8,NA,NA,NA,NA
10,10,Mint Condition,Breakin' My Heart (Pretty Brown Eyes),14,12,NA,NA,NA,NA
11,11,The KLF Featuring Tammy Wynette,Justified And Ancient,13,8,NA,NA,NA,NA
12,12,Michael Bolton,Missing You Now,12,9,NA,NA,NA,NA
13,13,Mariah Carey,Make It Happen,20,5,NA,NA,NA,NA
14,6,Tevin Campbell,Tell Me What You Want Me To Do,8,20,NA,NA,NA,NA
15,15,Celine Dion And Peabo Bryson,Beauty And The Beast,15,10,NA,NA,NA,NA
16,16,NKOTB,If You Go Away,16,5,NA,NA,NA,NA
17,3,Prince And The N.P.G.,Diamonds And Pearls,9,16,NA,NA,NA,NA
18,16,Boyz II Men,Uhh Ahh,17,15,NA,NA,NA,NA
19,19,Color Me Badd,Thinkin' Back,22,8,NA,NA,NA,NA
20,6,Nirvana,Smells Like Teen Spirit,19,16,NA,NA,NA,NA
21,21,M.C. Brains,Oochie Coochie,27,10,NA,NA,NA,NA
22,22,Paul Young,What Becomes Of The Brokenhearted,24,8,NA,NA,NA,NA
23,1,Color Me Badd,All 4 Love,21,20,NA,NA,NA,NA
24,1,George Michael/Elton John,Don't Let The Sun Go Down On Me ,18,16,NA,NA,NA,NA
25,25,Richard Marx,Hazard,33,6,NA,NA,NA,NA
26,26,RTZ,Until Your Love Comes Back Around,26,10,NA,NA,NA,NA
27,27,CeCe Peniston,We Got A Love Thang,30,8,NA,NA,NA,NA
28,28,Kathy Troccoli,Everything Changes,34,5,NA,NA,NA,NA
29,NA,Bruce Springsteen,Human Touch/Better Days,NA,NA,NA,NA,NA,NA
30,21,Eddie Money,I'll Get By,23,14,NA,NA,NA,NA
31,31,Stacy Earl (Featuring The Wild Pair),Romeo & Juliet,36,5,NA,NA,NA,NA
32,5,CeCe Peniston,Finally,25,26,NA,NA,NA,NA
33,33,TLC,Ain't 2 Proud 2 Beg,48,5,NA,NA,NA,NA
34,9, U2,Mysterious Ways,31,18,NA,NA,NA,NA
35,18,Bonnie Raitt,I Can't Make You Love Me,32,18,NA,NA,NA,NA
36,36,John Mellencamp,Again Tonight,39,8,NA,NA,NA,NA
37,37, Gerald Levert (Duet With Eddie Levert),Baby Hold On To Me,43,6,NA,NA,NA,NA
38,38,The Smithereens,Too Much Passion,40,7,NA,NA,NA,NA
39,39,Jody Watley,I'm The One You Need,57,3,NA,NA,NA,NA
40,40,Ozzy Osbourne,"Mama, I'm Coming Home",42,6,NA,NA,NA,NA
41,41,U2,One,76,2,NA,NA,NA,NA
42,41,Jodeci,Stay,45,12,NA,NA,NA,NA
43,43,Roxette,Church Of Your Heart,47,4,NA,NA,NA,NA
44,44, Simply Red,Stars,44,9,NA,NA,NA,NA
45,12,Karyn White,The Way I Feel About You,29,17,NA,NA,NA,NA
46,5,M.C. Hammer,2 Legit 2 Quit,37,20,NA,NA,NA,NA
47,2,Mariah Carey,Can't Let Go,35,19,NA,NA,NA,NA
48,16,Paula Abdul,Vibeology,28,10,NA,NA,NA,NA
49,32,Heavy D & The Boyz,Is It Good To You,50,18,NA,NA,NA,NA
50,50,Joe Public,Live And Learn,63,2,NA,NA,NA,NA
51,28,P.M. Dawn,Paper Doll,38,10,NA,NA,NA,NA
52,52,The Williams Brothers,Can't Cry Hard Enough,52,7,NA,NA,NA,NA
53,53,Lidell Townsell,Nu Nu,77,4,NA,NA,NA,NA
54,44,Clivilles & Cole,A Deeper Love/Pride In The Name Of Love,49,11,NA,NA,NA,NA
55,51,Salt-N-Pepa,You Showed Me,51,8,NA,NA,NA,NA
56,56,Giggles,What Goes Around Comes Around,56,9,NA,NA,NA,NA
57,40,Digital Underground ,Kiss You Back,53,19,NA,NA,NA,NA
58,58,Van Halen,Right Now ,58,7,NA,NA,NA,NA
59,17,Keith Sweat,Keep It Comin',41,17,NA,NA,NA,NA
60,60,Naughty By Nature,Everything's Gonna Be Alright,60,7,NA,NA,NA,NA
61,61,Bryan Adams,Thought I'd Died And Gone To Heaven ,73,2,NA,NA,NA,NA
62,62,M.C. Hammer,Do Not Pass Me By,69,2,NA,NA,NA,NA
63,39,Lighter Shade Of Brown,On A Sunday Afternoon,55,17,NA,NA,NA,NA
64,38,Kym Sims,Too Blind To See It,54,19,NA,NA,NA,NA
65,65,Chris Walker,Take Time,71,2,NA,NA,NA,NA
66,38, The Shamen,Move Any Mountain,46,15,NA,NA,NA,NA
67,67,Black Sheep,The Choice Is Yours,67,4,NA,NA,NA,NA
68,68,MC Luscious,Boom! I Got Your Boyfriend,68,7,NA,NA,NA,NA
69,69,Lisa Stansfield,All Woman,78,3,NA,NA,NA,NA
70,58,Chris Cuevas,You Are The One,62,8,NA,NA,NA,NA
71,1,Michael Jackson,Black Or White,61,18,NA,NA,NA,NA
72,7,M.C. Hammer,Addams Groove,65,16,NA,NA,NA,NA
73,72,Big Audio,The Globe,72,6,NA,NA,NA,NA
74,74,Aaron Hall,Don't Be Afraid,90,2,NA,NA,NA,NA
75,61,Marky Mark & The Funky Bunch,I Need Money,64,6,NA,NA,NA,NA
76,NA, Nirvana,Come As You Are,NA,NA,NA,NA,NA,NA
77,NA,En Vogue, My Lovin' (You're Never Gonna Get It),NA,NA,NA,NA,NA,NA
78,33,Guns N' Roses,Live And Let Die,66,14,NA,NA,NA,NA
79,79,Shawn Christopher,Don't Lose The Magic,81,4,NA,NA,NA,NA
80,80,Enya,Caribbean Blue,82,4,NA,NA,NA,NA
81,9,Queen,Bohemian Rhapsody,NA,25,NA,NA,NA,NA
82,35,Metallica,The Unforgiven,79,16,NA,NA,NA,NA
83,83,MC Lyte,Poor Georgie,83,3,NA,NA,NA,NA
84,64,Laissez Faire,In Paradise,75,16,NA,NA,NA,NA
85,76,Nia Peeples,Kissing The Wind,80,5,NA,NA,NA,NA
86,86,L.A. Guns,It's Over Now,96,2,NA,NA,NA,NA
87,NA,Luke,I Wanna Rock,NA,NA,NA,NA,NA,NA
88,88,Cause And Effect,You Think You Know Her,91,4,NA,NA,NA,NA
89,31,Bryan Adams,There Will Never Be Another Tonight,74,14,NA,NA,NA,NA
90,77,Cypress Hill,How I Could Just Kill A Man/The Phuncky Feel One,87,6,NA,NA,NA,NA
91,91,R. Kelly & Public Announcement,She's Got That Vibe,93,2,NA,NA,NA,NA
92,81,Tony Terry,Everlasting Love,86,9,NA,NA,NA,NA
93,26, Stacy Earl,Love Me All Up,85,19,NA,NA,NA,NA
94,NA,Arthur Baker Featuring Nikeeta,IOU,NA,NA,NA,NA,NA,NA
95,NA,2 Hyped Brothers & A Dog,Doo Doo Brown,NA,NA,NA,NA,NA,NA
96,NA,Geoffrey Williams,It's Not A Love Thing,NA,NA,NA,NA,NA,NA
97,51,Kid 'N Play,Ain't Gonna Hurt Nobody,88,19,NA,NA,NA,NA
98,NA,Warrant,We Will Rock You,NA,NA,NA,NA,NA,NA
99,10,Marky Mark & The Funky Bunch,Wildside,84,20,NA,NA,NA,NA
100,79,Clubland,Hold On (Tighter To Love),89,12,NA,NA,NA,NA
