rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Puff Daddy & Faith Evans Featuring 112,I'll Be Missing You,NA,NA,9,NA,9 WEEKS AT NO. 1,9WEEKS ON CHART
2,2,The Notorious B.I.G. Featuring Puff Daddy & Mase,Mo Money Mo Problems,4,2,NA,NA,NA,NA
3,3,Backstreet Boys,Quit Playing Games (With My Heart),3,7,NA,NA,NA,NA
4,4,Third Eye Blind,Semi-Charmed Life,5,6,NA,NA,NA,NA
5,2,Meredith Brooks,Bitch,2,16,NA,NA,NA,NA
6,6,"Lil' Kim Feat. Da Brat, Left Eye, Missy Elliott & Angie Mar",Not Tonight,27,5,NA,NA,NA,NA
7,7,Robyn,Do You Know (What It Takes),7,11,NA,NA,NA,NA
8,7,Shawn Colvin,Sunny Came Home,8,5,NA,NA,NA,NA
9,9,LeAnn Rimes,How Do I Live,12,8,NA,NA,NA,NA
10,NA,Dru Hill,Never Make A Promise,NA,NA,NA,NA,NA,NA
11,2,Mark Morrison,Return Of The Mack,6,24,NA,NA,NA,NA
12,9, R. Kelly,Gotham City,9,4,NA,NA,NA,NA
13,13,Coolio Featuring 40 Thevz,"C U When U Get There (From ""Nothing To Lose"")",16,6,NA,NA,NA,NA
14,4,Bone Thugs-N-Harmony,"Look Into My Eyes (From ""Batman & Robin"")",10,8,NA,NA,NA,NA
15,7,Tim McGraw With Faith Hill,It's Your Love,15,13,NA,NA,NA,NA
16,8,Changing Faces,G.H.E.T.T.O.U.T.,14,14,NA,NA,NA,NA
17,3,Spice Girls,Say You'll Be There,13,12,NA,NA,NA,NA
18,18,Sister Hazel,All For You,20,5,NA,NA,NA,NA
19,1,Hanson,MMMBop,11,15,NA,NA,NA,NA
20,2,Jewel,Foolish Games/You Were Meant For Me,19,37,NA,NA,NA,NA
21,5,The Verve Pipe,The Freshmen,17,25,NA,NA,NA,NA
22,22,SWV (Featuring Puff Daddy),Someone,28,3,NA,NA,NA,NA
23,16,En Vogue,Whatever,18,4,NA,NA,NA,NA
24,8,Az Yet Featuring Peter Cetera,Hard To Say I'm Sorry,22,25,NA,NA,NA,NA
25,4,Monica ,"For You I Will (From ""Space Jam"")",25,22,NA,NA,NA,NA
26,12,Scarface Featuring 2Pac & Johnny P,Smile,21,8,NA,NA,NA,NA
27,6,Rome,I Belong To You (Every Time I See Your Face),24,22,NA,NA,NA,NA
28,28,Mary J. Blige,I Can Love You,30,3,NA,NA,NA,NA
29,16, Duncan Sheik,Barely Breathing,29,37,NA,NA,NA,NA
30,30,98 Degrees,Invisible Man,40,5,NA,NA,NA,NA
31,31,Various Artists,ESPN Presents The Jock Jam,33,14,NA,NA,NA,NA
32,32,Magoo And Timbaland,Up Jumps Da Boogie,43,4,NA,NA,NA,NA
33,24,Michael Bolton,"Go The Distance (From ""Hercules"")",26,10,NA,NA,NA,NA
34,13,112,Cupid,32,24,NA,NA,NA,NA
35,35,"10,000 Maniacs",More Than This,38,5,NA,NA,NA,NA
36,23,Trisha Yearwood,"How Do I Live (From ""Con Air"")",23,8,NA,NA,NA,NA
37,4,Savage Garden,I Want You,31,24,NA,NA,NA,NA
38,38,Rampage Featuring Billy Lawrence,Take It To The Streets,41,4,NA,NA,NA,NA
39,22,Raybon Bros.,Butterfly Kisses,37,9,NA,NA,NA,NA
40,40,Mr. President,Coco Jamboo,45,2,NA,NA,NA,NA
41,28,Bee Gees,Alone,35,10,NA,NA,NA,NA
42,26,K-Ci & JoJo,You Bring Me Up,39,9,NA,NA,NA,NA
43,8,Paula Cole,Where Have All The Cowboys Gone?,34,18,NA,NA,NA,NA
44,44,Savage Garden,To The Moon And Back,44,3,NA,NA,NA,NA
45,15,Freak Nasty,Da' Dip,36,32,NA,NA,NA,NA
