rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Bryan Adams/Rod Stewart/Sting,All For Love,NA,NA,2,NA,2WEEKS AT NO. 1,10WEEKS ON CHART
2,1,Mariah Carey,Hero,2,15,NA,NA,NA,NA
3,3,Toni Braxton,Breathe Again,3,16,NA,NA,NA,NA
4,4,Celine Dion,The Power Of Love,10,10,NA,NA,NA,NA
5,1,Janet Jackson,Again,4,15,NA,NA,NA,NA
6,6,Michael Bolton,Said I Loved You...But I Lied,6,13,NA,NA,NA,NA
7,2,Ace Of Base,All That She Wants,5,20,NA,NA,NA,NA
8,7,Bryan Adams,Please Forgive Me,7,15,NA,NA,NA,NA
9,4,Salt-N-Pepa,Shoop ,8,17,NA,NA,NA,NA
10,9,Tevin Campbell,Can We Talk,9,16,NA,NA,NA,NA
11,11,Domino,Getto Jam,13,10,NA,NA,NA,NA
12,12,The Cranberries,Linger,12,15,NA,NA,NA,NA
13,13,Xscape,Understanding,19,6,NA,NA,NA,NA
14,14,"10,000 Maniacs",Because The Night,14,13,NA,NA,NA,NA
15,15,Babyface,Never Keeping Secrets,18,15,NA,NA,NA,NA
16,16,Ace Of Base,The Sign,29,5,NA,NA,NA,NA
17,17,Culture Beat,Mr. Vain,17,13,NA,NA,NA,NA
18,18,Jimmy Cliff,"I Can See Clearly Now (From ""Cool Runnings"")",20,13,NA,NA,NA,NA
19,4,DRS,Gangsta Lean,11,16,NA,NA,NA,NA
20,18,Jodeci,Cry For You,23,10,NA,NA,NA,NA
21,2,Tag Team,Whoomp! (There It Is),16,36,NA,NA,NA,NA
22,22,Salt-N-Pepa Featuring En Vogue,Whatta Man,69,2,NA,NA,NA,NA
23,23,Queen Latifah,U.N.I.T.Y.,25,10,NA,NA,NA,NA
24,12,2Pac,Keep Ya Head Up,21,14,NA,NA,NA,NA
25,8,Snoop Dogg,What's My Name?,15,9,NA,NA,NA,NA
26,26,Joshua Kadison,Jessie,27,17,NA,NA,NA,NA
27,26,Gabrielle,Dreams,26,17,NA,NA,NA,NA
28,24,Aerosmith,Amazing,24,9,NA,NA,NA,NA
29,NA,Janet Jackson,Because Of Love,NA,NA,NA,NA,NA,NA
30,30,Gin Blossoms,Found Out About You,31,11,NA,NA,NA,NA
31,31,All-4-One,So Much In Love,37,5,NA,NA,NA,NA
32,32,Color Me Badd,Choose,33,3,NA,NA,NA,NA
33,33,US3,Cantaloop (Flip Fantasia),38,10,NA,NA,NA,NA
34,1,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),22,20,NA,NA,NA,NA
35,11,Haddaway,What Is Love,30,23,NA,NA,NA,NA
36,36,Zhane,Groove Thang,56,3,NA,NA,NA,NA
37,1,Mariah Carey,Dreamlover,32,26,NA,NA,NA,NA
38,38,Richard Marx,Now And Forever,57,2,NA,NA,NA,NA
39,39,Def Leppard,Miss You In A Heartbeat,39,8,NA,NA,NA,NA
40,6,Zhane,Hey Mr. D.J.,36,23,NA,NA,NA,NA
41,2,Xscape,Just Kickin' It,28,20,NA,NA,NA,NA
42,42, Haddaway,Life (Everybody Needs Somebody To Love),42,6,NA,NA,NA,NA
43,43,Tony Toni Tone,(Lay Your Head On My) Pillow,68,3,NA,NA,NA,NA
44,44,Heart,Will You Be There (In The Morning),51,6,NA,NA,NA,NA
