rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Spice Girls,Wannabe,NA,NA,4,NA,4 WEEKS AT NO. 1,8WEEKS ON CHART
2,2,Puff Daddy (Featuring Mase),Can't Nobody Hold Me Down,2,8,NA,NA,NA,NA
3,1,Toni Braxton,Un-Break My Heart,3,21,NA,NA,NA,NA
4,4,Jewel,Foolish Games/You Were Meant For Me,4,16,NA,NA,NA,NA
5,5,Dru Hill,In My Bed,6,10,NA,NA,NA,NA
6,2,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",5,14,NA,NA,NA,NA
7,7,Babyface,Every Time I Close My Eyes,8,7,NA,NA,NA,NA
8,2,En Vogue,Don't Let Go (Love),7,19,NA,NA,NA,NA
9,NA,Monica,"For You I Will (From ""Space Jam"")",NA,NA,NA,NA,NA,NA
10,8,Madonna,"Don't Cry For Me Argentina (From ""Evita"")",9,4,NA,NA,NA,NA
11,3, Keith Sweat Featuring Athena Cage,Nobody,10,24,NA,NA,NA,NA
12,12,702,Get It Together,12,5,NA,NA,NA,NA
13,12,Gina G,Ooh Aah... Just A Little Bit,14,16,NA,NA,NA,NA
14,14,Az Yet Featuring Peter Cetera,Hard To Say I'm Sorry,16,4,NA,NA,NA,NA
15,4,Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",11,12,NA,NA,NA,NA
16,16,Savage Garden,I Want You,23,3,NA,NA,NA,NA
17,11,MC Lyte,Cold Rock A Party,13,16,NA,NA,NA,NA
18,18, Duncan Sheik,Barely Breathing,18,16,NA,NA,NA,NA
19,19,Freak Nasty,Da' Dip,19,11,NA,NA,NA,NA
20,20,Hev-D,Big Daddy,21,2,NA,NA,NA,NA
21,21,No Mercy,Please Don't Go,24,6,NA,NA,NA,NA
22,NA,Whitney Houston,"Step By Step (From ""The Preacher's Wife"")",NA,NA,NA,NA,NA,NA
23,1,BLACKstreet (Featuring Dr. Dre),No Diggity,17,23,NA,NA,NA,NA
24,12, Erykah Badu,On & On,15,8,NA,NA,NA,NA
25,25,Montell Jordan,What's On Tonight,26,5,NA,NA,NA,NA
26,26,Mark Morrison,Return Of The Mack,30,3,NA,NA,NA,NA
27,7,New Edition,I'm Still In Love With You,22,19,NA,NA,NA,NA
28,25,The Blackout Allstars,I Like It,25,15,NA,NA,NA,NA
29,5,No Mercy,Where Do You Go,28,37,NA,NA,NA,NA
30,5,Eric Clapton,Change The World,39,35,NA,NA,NA,NA
31,22,The Cranberries,When You're Gone/Free To Decide,27,17,NA,NA,NA,NA
32,32,The Prodigy,Firestarter,32,9,NA,NA,NA,NA
33,10, U2,Discotheque,20,4,NA,NA,NA,NA
34,34,Ray J,"Let It Go (From ""Set It Off"")",55,2,NA,NA,NA,NA
35,NA,Allure Featuring NAS,Head Over Heels,NA,NA,NA,NA,NA,NA
36,12,Journey,When You Love A Woman,33,21,NA,NA,NA,NA
