rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Kris Kross,Jump,NA,NA,4,NA,4WEEKS AT NO. 1,7WEEKS ON CHART
2,2,En Vogue,My Lovin' (You're Never Gonna Get It),5,9,NA,NA,NA,NA
3,2,Queen,Bohemian Rhapsody,2,33,NA,NA,NA,NA
4,1,Vanessa Williams,Save The Best For Last,3,16,NA,NA,NA,NA
5,5,Joe Public,Live And Learn,6,10,NA,NA,NA,NA
6,6,Red Hot Chili Peppers,Under The Bridge,8,7,NA,NA,NA,NA
7,2,Eric Clapton,Tears In Heaven,4,15,NA,NA,NA,NA
8,6,TLC,Ain't 2 Proud 2 Beg,7,13,NA,NA,NA,NA
9,9,Ugly Kid Joe,Everything About You,9,7,NA,NA,NA,NA
10,10,U2,One,12,10,NA,NA,NA,NA
11,5,Mariah Carey,Make It Happen,10,13,NA,NA,NA,NA
12,12,Michael Jackson,In The Closet,14,4,NA,NA,NA,NA
13,13,Bryan Adams,Thought I'd Died And Gone To Heaven,13,10,NA,NA,NA,NA
14,9,Richard Marx,Hazard,11,14,NA,NA,NA,NA
15,15,Def Leppard,Let's Get Rocked,15,6,NA,NA,NA,NA
16,16,Sophie B. Hawkins,Damn I Wish I Was Your Lover,25,5,NA,NA,NA,NA
17,17,Sir Mix-A-Lot,Baby Got Back,24,6,NA,NA,NA,NA
18,3,Atlantic Starr,Masterpiece,16,16,NA,NA,NA,NA
19,19,Jody Watley ,I'm The One You Need,21,11,NA,NA,NA,NA
20,19,Paula Abdul,Will You Marry Me?,19,7,NA,NA,NA,NA
21,14,Kathy Troccoli,Everything Changes,17,13,NA,NA,NA,NA
22,22,Celine Dion,If You Asked Me To,38,4,NA,NA,NA,NA
23,23,Prince And The N.P.G.,Money Don't Matter 2 Night,26,8,NA,NA,NA,NA
24,6, Mint Condition,Breakin' My Heart (Pretty Brown Eyes),22,20,NA,NA,NA,NA
25,9,Celine Dion And Peabo Bryson,Beauty And The Beast,18,18,NA,NA,NA,NA
26,26,Arrested Development,Tennessee,36,6,NA,NA,NA,NA
27,27,Mr. Big ,Just Take My Heart,33,6,NA,NA,NA,NA
28,28,Lidell Townsell,Nu Nu,28,12,NA,NA,NA,NA
29,29,Chris Walker,Take Time,29,10,NA,NA,NA,NA
