rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Ini Kamoze,"Here Comes The Hotstepper (From ""Ready To Wear"")",NA,NA,2,NA,2 WEEKS AT NO. 1,15WEEKS ON CHART
2,1,Boyz II Men,On Bended Knee,2,6,NA,NA,NA,NA
3,3,Real McCoy,Another Night,3,18,NA,NA,NA,NA
4,4,Bon Jovi,Always,4,13,NA,NA,NA,NA
5,5,TLC,Creep,5,7,NA,NA,NA,NA
6,1,Boyz II Men,I'll Make Love To You,6,20,NA,NA,NA,NA
7,7,Brandy,I Wanna Be Down,9,13,NA,NA,NA,NA
8,8,Janet Jackson ,You Want This/70's Love Groove,10,10,NA,NA,NA,NA
9,3,Madonna,Secret,7,12,NA,NA,NA,NA
10,10,BLACKstreet,Before I Let You Go,12,10,NA,NA,NA,NA
11,11,Melissa Etheridge,I'm The Only One,11,21,NA,NA,NA,NA
12,2,Sheryl Crow ,All I Wanna Do,8,21,NA,NA,NA,NA
13,12,69 Boyz,Tootsee Roll,14,25,NA,NA,NA,NA
14,14,4PM,Sukiyaki,15,15,NA,NA,NA,NA
15,13, Gloria Estefan,"Turn The Beat Around (From ""The Specialist"")",13,14,NA,NA,NA,NA
16,16,Des'ree,You Gotta Be,20,17,NA,NA,NA,NA
17,17,20 Fingers Featuring Gillette,Short Dick Man,21,16,NA,NA,NA,NA
18,18,Madonna, Take A Bow,45,2,NA,NA,NA,NA
19,11,Crystal Waters,100% Pure Love,16,31,NA,NA,NA,NA
20,18,Barry White,Practice What You Preach,19,12,NA,NA,NA,NA
21,16, Pretenders,I'll Stand By You,18,20,NA,NA,NA,NA
22,5,Immature,Never Lie,17,22,NA,NA,NA,NA
23,23,Vanessa Williams,The Sweetest Days,25,7,NA,NA,NA,NA
24,14,The 4 Seasons,"December 1963 (Oh, What A Night)",22,20,NA,NA,NA,NA
25,21,R.E.M.,"What's The Frequency, Kenneth?",24,14,NA,NA,NA,NA
26,26,Corona,The Rhythm Of The Night,35,7,NA,NA,NA,NA
27,20,Ace Of Base,Living In Danger,23,10,NA,NA,NA,NA
28,28,Jade,Every Day Of The Week,30,5,NA,NA,NA,NA
29,3,John Mellencamp With Me'Shell Ndegeocello,Wild Night,29,31,NA,NA,NA,NA
30,30, Toni Braxton,I Belong To You/How Many Ways,31,13,NA,NA,NA,NA
31,31,Hootie & The Blowfish,Hold My Hand,34,12,NA,NA,NA,NA
32,9,Craig Mack ,Flava In Ya Ear,27,20,NA,NA,NA,NA
33,4,Babyface,When Can I See You,26,28,NA,NA,NA,NA
34,34,Tom Petty,You Don't Know How It Feels,37,4,NA,NA,NA,NA
35,31,Deadeye Dick,"New Age Girl (From ""Dumb And Dumber"")",33,18,NA,NA,NA,NA
36,28, Zhane,"Shame (From ""A Low Down Dirty Shame"")",28,5,NA,NA,NA,NA
37,29,Mary J. Blige,Be Happy,32,8,NA,NA,NA,NA
38,22,Bone Thugs-N-Harmony,Thuggish Ruggish Bone,36,15,NA,NA,NA,NA
39,39,Immature,Constantly,52,5,NA,NA,NA,NA
40,36,Rappin' 4-Tay,Playaz Club,39,14,NA,NA,NA,NA
41,38,Sting,When We Dance,38,9,NA,NA,NA,NA
42,25,Melissa Etheridge,Come To My Window,42,44,NA,NA,NA,NA
43,43,Scarface,I Never Seen A Man Cry (aka I Seen A Man Die),57,6,NA,NA,NA,NA
44,37,Da Brat,Fa All Y'all,40,11,NA,NA,NA,NA
45,45,Method Man,Bring The Pain,54,7,NA,NA,NA,NA
46,18,Candlebox,Far Behind,43,18,NA,NA,NA,NA
47,28,B.M.U. (Black Men United),"U Will Know (From ""Jason's Lyric"")",44,12,NA,NA,NA,NA
48,18,Elton John,"Circle Of Life (From ""The Lion King"")",46,18,NA,NA,NA,NA
49,49,Aerosmith ,Blind Man,55,7,NA,NA,NA,NA
50,50,Keith Murray,The Most Beautifullest Thing In This World,51,10,NA,NA,NA,NA
51,41,John Mellencamp,Dance Naked,41,9,NA,NA,NA,NA
52,52,Warren G,Do You See,66,4,NA,NA,NA,NA
53,53,Jon Secada,Mental Picture,63,5,NA,NA,NA,NA
54,54,Changing Faces,Foolin' Around,62,6,NA,NA,NA,NA
55,55,N2U,I Miss You,64,4,NA,NA,NA,NA
56,29,Lucas,Lucas With The Lid Off,47,13,NA,NA,NA,NA
57,41,Toad The Wet Sprocket ,Something's Always Wrong,53,13,NA,NA,NA,NA
58,58,Brownstone,If You Love Me,71,3,NA,NA,NA,NA
59,59,Urge Overkill,"Girl, You'll Be A Woman Soon (From ""Pulp Fiction"")",59,6,NA,NA,NA,NA
60,18,Amy Grant,Lucky One,61,20,NA,NA,NA,NA
61,27,The Notorious B.I.G.,Juicy/Unbelievable,56,18,NA,NA,NA,NA
62,62,Hole,Doll Parts,65,3,NA,NA,NA,NA
