rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey Featuring Jay-Z,Heartbreaker,NA,NA,2,NA,2WEEKS AT NO. 1,7WEEKS ON CHART
2,2,'N Sync & Gloria Estefan,Music Of My Heart,41,7,NA,NA,NA,NA
3,2,Santana Featuring Rob Thomas,Smooth,2,12,NA,NA,NA,NA
4,1,TLC,Unpretty,3,17,NA,NA,NA,NA
5,4,Lou Bega,Mambo No. 5 (A Little Bit Of...),4,8,NA,NA,NA,NA
6,2,Ricky Martin,She's All I Ever Had,5,11,NA,NA,NA,NA
7,1,Christina Aguilera,Genie In A Bottle,6,16,NA,NA,NA,NA
8,8,Whitney Houston,My Love Is Your Love,9,7,NA,NA,NA,NA
9,7,Sugar Ray,Someday,7,16,NA,NA,NA,NA
10,8,Marc Anthony,I Need To Know ,8,6,NA,NA,NA,NA
11,9,Red Hot Chili Peppers,Scar Tissue,10,20,NA,NA,NA,NA
12,12,R. Kelly,If I Could Turn Back The Hands Of Time,17,8,NA,NA,NA,NA
13,13,Deborah Cox With R.L.,We Can't Be Friends,13,6,NA,NA,NA,NA
14,4,702,Where My Girls At?,14,25,NA,NA,NA,NA
15,4,Smash Mouth,All Star,12,22,NA,NA,NA,NA
16,1,Enrique Iglesias,Bailamos,11,15,NA,NA,NA,NA
17,17,Len,Steal My Sunshine,18,10,NA,NA,NA,NA
18,13,98 Degrees,I Do (Cherish You),15,11,NA,NA,NA,NA
19,16,Goo Goo Dolls,Black Balloon,16,15,NA,NA,NA,NA
20,14,Tal Bachman,She's So High,20,18,NA,NA,NA,NA
21,21,Brian McKnight,Back At One,24,8,NA,NA,NA,NA
22,22,Juvenile Featuring Mannie Fresh & Lil' Wayne,Back That Thang Up,22,15,NA,NA,NA,NA
23,6,Backstreet Boys,I Want It That Way,21,26,NA,NA,NA,NA
24,24,Britney Spears, (You Drive Me) Crazy,29,5,NA,NA,NA,NA
25,5,Garth Brooks as Chris Gaines,Lost In You,23,6,NA,NA,NA,NA
26,21,Eric Benet Featuring Tamia,Spend My Life With You,25,16,NA,NA,NA,NA
27,27, Q-Tip,Vivrant Thing,31,14,NA,NA,NA,NA
28,28,Warren G Featuring Mack 10,I Want It All,30,5,NA,NA,NA,NA
29,29,Martina McBride,I Love You,35,8,NA,NA,NA,NA
30,30,Backstreet Boys,Larger Than Life,34,5,NA,NA,NA,NA
31,28,Tim McGraw,Something Like That,28,10,NA,NA,NA,NA
32,16, Ginuwine,So Anxious,26,14,NA,NA,NA,NA
33,33,Ideal,Get Gone,37,9,NA,NA,NA,NA
34,34,Shania Twain,Man! I Feel Like A Woman!,40,23,NA,NA,NA,NA
35,1,Destiny's Child,"Bills, Bills, Bills",27,18,NA,NA,NA,NA
36,36,Eve,Gotta Man,44,5,NA,NA,NA,NA
37,3,LFO,Summer Girls,19,14,NA,NA,NA,NA
38,38,Sixpence None The Richer,There She Goes,38,6,NA,NA,NA,NA
39,39,Dixie Chicks, Ready To Run,39,13,NA,NA,NA,NA
40,40,Destiny's Child,Bug A Boo,46,4,NA,NA,NA,NA
41,1,Jennifer Lopez,If You Had My Love,32,23,NA,NA,NA,NA
42,20,Fastball,Out Of My Head,33,16,NA,NA,NA,NA
43,43,Puff Daddy Featuring R. Kelly,Satisfy You,63,4,NA,NA,NA,NA
44,44,Donell Jones,U Know What's Up ,48,4,NA,NA,NA,NA
45,45,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",Bling Bling,45,5,NA,NA,NA,NA
46,2,Pearl Jam,Last Kiss,42,21,NA,NA,NA,NA
47,17, Faith Evans,Never Gonna Let You Go,36,15,NA,NA,NA,NA
48,48,George Strait,What Do You Say To That,54,7,NA,NA,NA,NA
49,49,Steve Wariner,I'm Already Taken,58,6,NA,NA,NA,NA
50,24,Lonestar,Amazed,43,20,NA,NA,NA,NA
51,51,Melissa Etheridge,Angels Would Fall,51,5,NA,NA,NA,NA
52,52,JAY-Z,Girls' Best Friend,55,8,NA,NA,NA,NA
53,29,EVE & Nokio,What Ya Want,52,16,NA,NA,NA,NA
54,54,Lenny Kravitz,American Woman,62,14,NA,NA,NA,NA
55,28,Jo Dee Messina,Lesson In Leavin',53,20,NA,NA,NA,NA
56,NA,Jennifer Lopez,Waiting For Tonight,NA,NA,NA,NA,NA,NA
57,57,Montgomery Gentry,Lonely And Gone,66,12,NA,NA,NA,NA
58,58,Creed,Higher,61,6,NA,NA,NA,NA
59,59,Blink-182,What's My Age Again?,60,14,NA,NA,NA,NA
60,34,Kenny Chesney,You Had Me From Hello,50,15,NA,NA,NA,NA
61,61,IMx,Stay The Night,84,2,NA,NA,NA,NA
62,62,John Michael Montgomery, Home To You,74,3,NA,NA,NA,NA
63,63,Mark Wills,She's In Love,71,6,NA,NA,NA,NA
64,18,Tracie Spencer,It's All About You (Not About Me),64,10,NA,NA,NA,NA
65,65,Mandy Moore,Candy,65,6,NA,NA,NA,NA
66,33,Blessid Union Of Souls,Hey Leonardo (She Likes Me For Me),59,19,NA,NA,NA,NA
67,67,Train,Meet Virginia,76,2,NA,NA,NA,NA
68,39,Alan Jackson ,Little Man,49,15,NA,NA,NA,NA
69,NA,Jessica Simpson,I Wanna Love You Forever,NA,NA,NA,NA,NA,NA
70,65,Trisha Yearwood,I'll Still Love You More,67,11,NA,NA,NA,NA
71,NA,LeAnn Rimes,Big Deal,NA,NA,NA,NA,NA,NA
72,28,JAY-Z,Jigga My N****,57,17,NA,NA,NA,NA
73,73, Andy Griggs,I'll Go Crazy,77,3,NA,NA,NA,NA
74,37,Edwin McCain,I Could Not Ask For More,68,17,NA,NA,NA,NA
75,NA,Clint Black,When I Said I Do,NA,NA,NA,NA,NA,NA
76,62,Silk,Meeting In My Bedroom,73,9,NA,NA,NA,NA
77,21, Phil Collins,You'll Be In My Heart,72,16,NA,NA,NA,NA
78,78,Bush,The Chemicals Between Us,80,3,NA,NA,NA,NA
79,44,Mary J. Blige,All That I Can Say,69,13,NA,NA,NA,NA
80,NA,Foo Fighters,Learn To Fly,NA,NA,NA,NA,NA,NA
81,81,Snoop Dogg Featuring Xzibit & Nate Dogg,B-Please,81,2,NA,NA,NA,NA
82,NA,Brooks & Dunn,Missing You,NA,NA,NA,NA,NA,NA
83,83,Yankee Grey,All Things Considered,87,5,NA,NA,NA,NA
84,NA,Live,The Dolphin's Cry,NA,NA,NA,NA,NA,NA
85,85,Marc Nelson,15 Minutes,85,3,NA,NA,NA,NA
86,64,"Missy ""Misdemeanor"" Elliott Featuring Big Boi & Nicole ",All N My Grill,86,13,NA,NA,NA,NA
87,70,"Lil' Troy Featuring Yungsta, Fat Pat, Lil' Will, Hawk, Big T",Wanna Be A Baller,70,10,NA,NA,NA,NA
