rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,The Notorious B.I.G.,Hypnotize,NA,NA,2,NA,2WEEKS AT NO. 1,3WEEKS ON CHART
2,2,Jewel,Foolish Games/You Were Meant For Me,3,24,NA,NA,NA,NA
3,1,Puff Daddy (Featuring Mase),Can't Nobody Hold Me Down,2,16,NA,NA,NA,NA
4,4,Savage Garden,I Want You,5,11,NA,NA,NA,NA
5,4,Monica,"For You I Will (From ""Space Jam"")",4,9,NA,NA,NA,NA
6,6,Hanson,MMMBop,16,2,NA,NA,NA,NA
7,7,Mark Morrison,Return Of The Mack,7,11,NA,NA,NA,NA
8,8,Paula Cole,Where Have All The Cowboys Gone?,9,5,NA,NA,NA,NA
9,8,Az Yet Featuring Peter Cetera,Hard To Say I'm Sorry,8,12,NA,NA,NA,NA
10,1,Spice Girls,Wannabe,6,16,NA,NA,NA,NA
11,10,B-Rock & The Bizz,My Baby Daddy,10,4,NA,NA,NA,NA
12,12,Rome,I Belong To You (Every Time I See Your Face),15,9,NA,NA,NA,NA
13,13,112,Cupid,20,11,NA,NA,NA,NA
14,14,The Verve Pipe,The Freshmen,31,12,NA,NA,NA,NA
15,7,Foxy Brown Featuring Jay-Z,I'll Be,12,13,NA,NA,NA,NA
16,16,Duncan Sheik,Barely Breathing,19,24,NA,NA,NA,NA
17,4,Celine Dion,All By Myself,11,7,NA,NA,NA,NA
18,18,Freak Nasty,Da' Dip,25,19,NA,NA,NA,NA
19,6,Babyface,Every Time I Close My Eyes,13,15,NA,NA,NA,NA
20,1,Toni Braxton,Un-Break My Heart,14,29,NA,NA,NA,NA
21,4,Dru Hill,In My Bed,17,18,NA,NA,NA,NA
22,22, Bruce Springsteen,Secret Garden,22,15,NA,NA,NA,NA
23,11,Sheryl Crow,Everyday Is A Winding Road,18,7,NA,NA,NA,NA
24,2,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",21,22,NA,NA,NA,NA
25,25, Toni Braxton,I Love Me Some Him/I Don't Want To,28,7,NA,NA,NA,NA
26,26,U2,Staring At The Sun,30,3,NA,NA,NA,NA
27,23,White Town,Your Woman,23,7,NA,NA,NA,NA
28,NA,Changing Faces,G.H.E.T.T.O.U.T. ,NA,NA,NA,NA,NA,NA
29,18,Hev-D,Big Daddy,26,10,NA,NA,NA,NA
30,20,Warren G,I Shot The Sheriff,24,8,NA,NA,NA,NA
31,2,En Vogue,Don't Let Go (Love),29,27,NA,NA,NA,NA
32,10,702, Get It Together,27,13,NA,NA,NA,NA
33,27,Real McCoy,One More Time,33,7,NA,NA,NA,NA
34,34,Joe,"Don't Wanna Be A Player (From ""Booty Call"")",45,2,NA,NA,NA,NA
35,12,Gina G,Ooh Aah... Just A Little Bit,35,24,NA,NA,NA,NA
36,36,Luscious Jackson,Naked Eye,37,21,NA,NA,NA,NA
37,37,Meredith Brooks,Bitch,50,3,NA,NA,NA,NA
38,32,Mint Condition,You Don't Have To Hurt No More,32,7,NA,NA,NA,NA
39,21,Montell Jordan,What's On Tonight,34,13,NA,NA,NA,NA
40,40,Kenny Lattimore,For You,40,7,NA,NA,NA,NA
41,41,Jon Secada,"Too Late, Too Soon",41,9,NA,NA,NA,NA
42,NA,Michael Jackson ,Blood On The Dance Floor,NA,NA,NA,NA,NA,NA
43,30,DJ Kool ,Let Me Clear My Throat,36,15,NA,NA,NA,NA
44,NA,Tony Toni Tone,Thinking Of You,NA,NA,NA,NA,NA,NA
