rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,'N Sync,It's Gonna Be Me,NA,NA,NA,4,4LAST WEEK,13WEEKS ON CHART
2,1,matchbox twenty,Bent,1,14,NA,NA,NA,NA
3,1,Vertical Horizon,Everything You Want,2,28,NA,NA,NA,NA
4,1,Aaliyah,Try Again,3,20,NA,NA,NA,NA
5,4,Joe,I Wanna Know,5,31,NA,NA,NA,NA
6,6,Nine Days,Absolutely (Story Of A Girl),6,13,NA,NA,NA,NA
7,7,Creed,Higher,7,39,NA,NA,NA,NA
8,8,Destiny's Child,"Jumpin', Jumpin'",13,12,NA,NA,NA,NA
9,7,P!nk,There You Go,8,22,NA,NA,NA,NA
10,2,Toni Braxton,He Wasn't Man Enough,12,20,NA,NA,NA,NA
11,11,Jagged Edge,Let's Get Married,15,13,NA,NA,NA,NA
12,12,Ruff Endz,No More,17,5,NA,NA,NA,NA
13,13,BBMak, Back Here,18,14,NA,NA,NA,NA
14,1,Enrique Iglesias,Be With You,11,18,NA,NA,NA,NA
15,15,Janet,Doesn't Really Matter,22,7,NA,NA,NA,NA
16,4,Eminem,The Real Slim Shady,9,13,NA,NA,NA,NA
17,3,Christina Aguilera,I Turn To You,10,16,NA,NA,NA,NA
18,2,Faith Hill,Breathe,14,39,NA,NA,NA,NA
19,19,Sting Featuring Cheb Mami,Desert Rose,19,12,NA,NA,NA,NA
20,2, Marc Anthony,You Sang To Me,16,23,NA,NA,NA,NA
21,21,Nelly,(Hot S**t) Country Grammar,23,14,NA,NA,NA,NA
22,22,3 Doors Down,Kryptonite,28,17,NA,NA,NA,NA
23,23,Dr. Dre Featuring Snoop Dogg,The Next Episode,26,10,NA,NA,NA,NA
24,22,Next,Wifey,25,10,NA,NA,NA,NA
25,25,Jessica Simpson,I Think I'm In Love With You,29,5,NA,NA,NA,NA
26,18,Jay-Z Featuring UGK,Big Pimpin',20,15,NA,NA,NA,NA
27,5,Macy Gray,I Try,21,24,NA,NA,NA,NA
28,28,Da Brat Featuring Tyrese,What'Chu Like,33,9,NA,NA,NA,NA
29,23,Avant,Separated,27,14,NA,NA,NA,NA
30,30,Son By Four,Purest Of Pain (A Puro Dolor),32,17,NA,NA,NA,NA
31,31,Mandy Moore,I Wanna Be With You,42,7,NA,NA,NA,NA
32,32,Lee Ann Womack,I Hope You Dance,35,12,NA,NA,NA,NA
33,20,Westlife,Swear It Again,30,18,NA,NA,NA,NA
34,29,Donell Jones,Where I Wanna Be,34,15,NA,NA,NA,NA
35,9,Britney Spears,Oops!...I Did It Again,24,15,NA,NA,NA,NA
36,36,Lucy Pearl,Dance Tonight,40,11,NA,NA,NA,NA
37,37,Everclear,Wonderful,53,4,NA,NA,NA,NA
38,38,No Doubt,Simple Kind Of Life,38,5,NA,NA,NA,NA
39,39,Lonestar, What About Now,47,8,NA,NA,NA,NA
40,40,Lara Fabian,I Will Love Again,45,8,NA,NA,NA,NA
41,1,Santana Featuring Rob Thomas,Smooth,41,53,NA,NA,NA,NA
42,1,Lonestar,Amazed,37,52,NA,NA,NA,NA
43,3,Sisqo,Thong Song,31,27,NA,NA,NA,NA
44,44,Jo Dee Messina,That's The Way,50,6,NA,NA,NA,NA
45,22,Chad Brock,Yes!,39,17,NA,NA,NA,NA
46,46,Rascal Flatts,Prayin' For Daylight,46,13,NA,NA,NA,NA
47,1,Destiny's Child,Say My Name,43,32,NA,NA,NA,NA
48,1,Santana Featuring The Product G&B,Maria Maria,36,25,NA,NA,NA,NA
49,49, Alan Jackson,It Must Be Love,57,6,NA,NA,NA,NA
50,50,LeAnn Rimes,I Need You,51,10,NA,NA,NA,NA
51,51,Reba McEntire,I'll Be,52,12,NA,NA,NA,NA
52,20,Carl Thomas,I Wish,44,19,NA,NA,NA,NA
53,53,Eric Heatherly,Flowers On The Wall,60,14,NA,NA,NA,NA
54,54,Ideal Featuring Lil' Mo,Whatever,54,8,NA,NA,NA,NA
55,55,Sisqo,Incomplete,61,6,NA,NA,NA,NA
56,56,Billy Gilman,One Voice,56,7,NA,NA,NA,NA
57,24,Goo Goo Dolls,Broadway,48,15,NA,NA,NA,NA
58,24,Savage Garden,Crash And Burn,49,17,NA,NA,NA,NA
59,58,Tim McGraw ,Some Things Never Change,58,12,NA,NA,NA,NA
60,59,Whitney Houston & Enrique Iglesias,Could I Have This Kiss Forever,59,7,NA,NA,NA,NA
61,30,Backstreet Boys,The One,55,10,NA,NA,NA,NA
62,62, Don Henley,Taking You Home,66,6,NA,NA,NA,NA
63,49,Clay Davidson,Unconditional,62,19,NA,NA,NA,NA
64,64,SoulDecision Featuring Thrust,Faded,81,4,NA,NA,NA,NA
65,27, Alice Deejay,Better Off Alone,63,17,NA,NA,NA,NA
66,66,Sister Hazel,Change Your Mind,67,3,NA,NA,NA,NA
67,67,Lil' Kim,No Matter What They Say,72,3,NA,NA,NA,NA
68,68,Dixie Chicks ,Cold Day In July,68,6,NA,NA,NA,NA
69,69,Kelly Price,As We Lay,69,3,NA,NA,NA,NA
70,70,SHeDAISY,I Will...But,74,3,NA,NA,NA,NA
71,62,Splender,I Think God Can Explain,65,8,NA,NA,NA,NA
72,NA,Red Hot Chili Peppers,Californication,NA,NA,NA,NA,NA,NA
73,73,Keith Urban,Your Everything,80,3,NA,NA,NA,NA
74,74,Brooks & Dunn,You'll Always Be Loved By Me,82,8,NA,NA,NA,NA
75,NA,Papa Roach,Last Resort,NA,NA,NA,NA,NA,NA
76,NA,Toni Braxton,Just Be A Man About It,NA,NA,NA,NA,NA,NA
77,70,Whitney Houston & Deborah Cox,"Same Script, Different Cast",75,7,NA,NA,NA,NA
78,78,Stone Temple Pilots,Sour Girl,79,4,NA,NA,NA,NA
79,68,Creed,With Arms Wide Open,70,12,NA,NA,NA,NA
80,80,Darryl Worley,When You Need My Love,84,8,NA,NA,NA,NA
81,40,Clay Walker,The Chain Of Love,71,16,NA,NA,NA,NA
82,76,Metallica,I Disappear,83,12,NA,NA,NA,NA
83,NA,Lil' Zane Featuring 112,Callin' Me,NA,NA,NA,NA,NA,NA
84,28,Mary Mary,Shackles (Praise You),76,19,NA,NA,NA,NA
85,17,504 Boyz,Wobble Wobble,78,16,NA,NA,NA,NA
86,86,DMX Featuring Sisqo,What You Want ,87,5,NA,NA,NA,NA
87,86,"Torrey Carter Featuring Missy ""Misdemeanor"" Elliott",Take That,89,6,NA,NA,NA,NA
88,88,Eve & Jadakiss,Got It All,88,3,NA,NA,NA,NA
89,43,Collin Raye, Couldn't Last A Moment,73,20,NA,NA,NA,NA
90,28,Mariah Carey Featuring Snoop Dogg,Crybaby,77,6,NA,NA,NA,NA
91,NA,Debelah Morgan,Dance With Me,NA,NA,NA,NA,NA,NA
92,92,Baha Men,Who Let The Dogs Out,99,2,NA,NA,NA,NA
93,93,Madison Avenue,Don't Call Me Baby,93,4,NA,NA,NA,NA
94,50,Mya Featuring Jadakiss,Best Of Me,86,16,NA,NA,NA,NA
95,95,A*Teens,Dancing Queen,96,4,NA,NA,NA,NA
96,62,M2M,Mirror Mirror,90,18,NA,NA,NA,NA
97,83,"Trick Daddy Featuring Duece Poppito, Trina, Co",Shut Up,92,11,NA,NA,NA,NA
98,89,Nu Flavor,3 Little Words,97,9,NA,NA,NA,NA
99,49,Elton John,Someday Out Of The Blue,94,15,NA,NA,NA,NA
100,75,Big Punisher Featuring Donell Jones,It's So Hard,98,15,NA,NA,NA,NA
