rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Color Me Badd,I Adore Mi Amor,NA,NA,NA,2,2LAST WEEK,9WEEKS ON CHART
2,2,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,Good Vibrations,6,10,NA,NA,NA,NA
3,3, Boyz II Men,Motownphilly,4,15,NA,NA,NA,NA
4,4,C+C Music Factory,Things That Make You Go Hmmmm. . .,5,10,NA,NA,NA,NA
5,1,Paula Abdul,The Promise Of A New Day,1,10,NA,NA,NA,NA
6,1,Bryan Adams,(Everything I Do) I Do It For You,3,13,NA,NA,NA,NA
7,7,Michael Bolton,"Time, Love And Tenderness",7,11,NA,NA,NA,NA
8,8,Cathy Dennis,Too Many Walls,9,12,NA,NA,NA,NA
9,9,Firehouse,Love Of A Lifetime,12,13,NA,NA,NA,NA
10,10,Rod Stewart,The Motown Song,11,12,NA,NA,NA,NA
11,11,Mariah Carey,Emotions,17,4,NA,NA,NA,NA
12,12,Heavy D & The Boyz,Now That We Found Love,14,13,NA,NA,NA,NA
13,13,R.E.M. ,Shiny Happy People,16,9,NA,NA,NA,NA
14,14,Bonnie Raitt,Something To Talk About,19,10,NA,NA,NA,NA
15,8,Hi-Five,I Can't Wait Another Minute,13,14,NA,NA,NA,NA
16,16, Natural Selection,Do Anything,22,7,NA,NA,NA,NA
17,7,Seal,Crazy,8,14,NA,NA,NA,NA
18,18,Extreme,Hole Hearted,25,8,NA,NA,NA,NA
19,19,Karyn White,Romantic,23,6,NA,NA,NA,NA
20,4,Scorpions,Wind Of Change,15,17,NA,NA,NA,NA
21,5,The KLF,3 A.M. Eternal,10,14,NA,NA,NA,NA
22,22,Aaron Neville,Everybody Plays The Fool,26,10,NA,NA,NA,NA
23,21,Huey Lewis & The News,It Hit Me Like A Hammer,21,10,NA,NA,NA,NA
24,2,Amy Grant,Every Heartbeat,18,15,NA,NA,NA,NA
25,25,Martika, Love. . .Thy Will Be Done,32,7,NA,NA,NA,NA
26,26,Metallica,Enter Sandman,29,5,NA,NA,NA,NA
27,14,Natalie Cole,Unforgettable,20,11,NA,NA,NA,NA
28,2,Roxette,Fading Like A Flower (Every Time You Leave),24,15,NA,NA,NA,NA
29,29,Chesney Hawkes,The One And Only,37,8,NA,NA,NA,NA
30,30,Jesus Jones,Real Real Real,39,5,NA,NA,NA,NA
31,31,Tami Show,The Truth,34,8,NA,NA,NA,NA
32,32,Bob Seger & The Silver Bullet Band,The Real Love,38,5,NA,NA,NA,NA
33,8,The Escape Club,I'll Be There,31,18,NA,NA,NA,NA
34,34,Luther Vandross,Don't Want To Be A Fool,40,8,NA,NA,NA,NA
35,4,D.J. Jazzy Jeff & The Fresh Prince,Summertime,27,15,NA,NA,NA,NA
36,33,38 Special,The Sound Of Your Voice,33,11,NA,NA,NA,NA
37,2,Lenny Kravitz,It Ain't Over 'til It's Over,28,16,NA,NA,NA,NA
38,38,Vanessa Williams,Running Back To You,41,7,NA,NA,NA,NA
39,39,Siouxsie & The Banshees,Kiss Them For Me,43,6,NA,NA,NA,NA
40,40,Bryan Adams,Can't Stop This Thing We Started,50,2,NA,NA,NA,NA
41,41,Prince And The N.P.G.,Gett Off,47,6,NA,NA,NA,NA
42,42,Naughty By Nature,O.P.P.,61,3,NA,NA,NA,NA
43,43,Bad Company,Walk Through Fire,45,5,NA,NA,NA,NA
44,44,Tony Terry,With You,46,13,NA,NA,NA,NA
45,29,3rd Bass,Pop Goes The Weasel,36,11,NA,NA,NA,NA
46,46,Rhythm Syndicate,Hey Donna,55,3,NA,NA,NA,NA
47,47,PC Quest,After The Summer's Gone,49,6,NA,NA,NA,NA
48,48,Billy Falcon,Power Windows,53,6,NA,NA,NA,NA
49,49,RTZ, Face The Music,52,6,NA,NA,NA,NA
50,29,Guns N' Roses,You Could Be Mine,44,11,NA,NA,NA,NA
51,51,Henry Lee Summer,Till Somebody Loves You,51,7,NA,NA,NA,NA
52,52,Jasmine Guy,Just Want To Hold You ,54,8,NA,NA,NA,NA
53,53,Bad English,Straight To Your Heart,57,4,NA,NA,NA,NA
54,54,Salt-N-Pepa,Let's Talk About Sex,60,5,NA,NA,NA,NA
55,55,DJ Quik,Tonite,56,5,NA,NA,NA,NA
56,20,Whitney Houston,My Name Is Not Susan,30,9,NA,NA,NA,NA
57,6,Corina,Temptation,35,19,NA,NA,NA,NA
58,58, Or-N-More (Featuring Father M.C.),Everyotherday,67,4,NA,NA,NA,NA
59,54,Latin Alliance Featuring War,Low Rider (On The Boulevard),59,7,NA,NA,NA,NA
60,60,Curtis Stigers,I Wonder Why,81,3,NA,NA,NA,NA
61,61,K.M.C. KRU,The Devil Came Up To Michigan,65,4,NA,NA,NA,NA
62,40,Jomanda,Got A Love For You,48,12,NA,NA,NA,NA
63,63,Hi-C,I'm Not Your Puppet,66,6,NA,NA,NA,NA
64,25, Robbie Nevil,Just Like You,42,12,NA,NA,NA,NA
65,65,Steelheart,She's Gone (Lady),76,4,NA,NA,NA,NA
66,66,Stevie Nicks,Sometimes (It's A Bitch),74,3,NA,NA,NA,NA
67,67,M.C. Breed & D.F.C., Ain't No Future In Yo' Fronting,70,2,NA,NA,NA,NA
68,68,The Brand New Heavies Featuring N'Dea Davenport,Never Stop,88,3,NA,NA,NA,NA
69,63,Marc Cohn,Silver Thunderbird,63,7,NA,NA,NA,NA
70,70,TKA ,Louder Than Love,78,7,NA,NA,NA,NA
71,NA,Motley Crue,Primal Scream,NA,NA,NA,NA,NA,NA
72,72,B.G. The Prince Of Rap,This Beat Is Hot,75,6,NA,NA,NA,NA
73,NA,Roberta Flack With Maxi Priest,Set The Night To Music,NA,NA,NA,NA,NA,NA
74,74,Lisa Fischer,Save Me,85,3,NA,NA,NA,NA
75,75,Eddie Money,Heaven In The Back Seat,92,2,NA,NA,NA,NA
76,NA,Guns N' Roses,Don't Cry,NA,NA,NA,NA,NA,NA
77,NA,Boyz II Men,It's So Hard To Say Goodbye To Yesterday,NA,NA,NA,NA,NA,NA
78,37,Lisa Lisa And Cult Jam,Let The Beat Hit 'Em,73,14,NA,NA,NA,NA
79,79,Lonnie Gordon,"Gonna Catch You (From ""Cool As Ice"")",82,4,NA,NA,NA,NA
80,80,Michael W. Smith,For You,87,2,NA,NA,NA,NA
81,81,Russ Irwin,My Heart Belongs To You,91,2,NA,NA,NA,NA
82,2,Rhythm Syndicate,P.A.S.S.I.O.N.,58,17,NA,NA,NA,NA
83,2,Jesus Jones,"Right Here, Right Now",62,24,NA,NA,NA,NA
84,84,Ex-Girlfriend,Why Can't You Come Home,89,3,NA,NA,NA,NA
85,52,Peabo Bryson,Can You Stop The Rain,80,14,NA,NA,NA,NA
86,83,Erasure,Chorus,86,7,NA,NA,NA,NA
87,54,Coro,My Fallen Angel,71,11,NA,NA,NA,NA
88,59,Lighter Shade Of Brown Featuring Teardrop & Shiro,Latin Active,72,10,NA,NA,NA,NA
89,28,Tom Petty And The Heartbreakers,Learning To Fly,68,13,NA,NA,NA,NA
90,NA,Big Audio,Rush,NA,NA,NA,NA,NA,NA
91,6,Michael W. Smith,Place In This World,79,21,NA,NA,NA,NA
92,28,Nelson,Only Time Will Tell,77,14,NA,NA,NA,NA
93,17, Cher,Love And Understanding,83,15,NA,NA,NA,NA
94,49,The La's,There She Goes,64,10,NA,NA,NA,NA
95,95,Riff,If You're Serious,96,2,NA,NA,NA,NA
96,26,The Black Crowes,Hard To Handle,69,14,NA,NA,NA,NA
97,NA,Pretty In Pink,All About You,NA,NA,NA,NA,NA,NA
98,NA,Ziggy Marley And The Melody Makers,Good Time,NA,NA,NA,NA,NA,NA
99,97,Jinny,Keep Warm,97,2,NA,NA,NA,NA
100,95,LL Cool J,6 Minutes Of Pleasure,95,2,NA,NA,NA,NA
