rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Christina Aguilera,What A Girl Wants,NA,NA,NA,11,11LAST WEEK ,8WEEKS ON CHART
2,1,Santana Featuring Rob Thomas,Smooth,1,25,NA,NA,NA,NA
3,2,Brian McKnight,Back At One,2,21,NA,NA,NA,NA
4,4,Savage Garden,I Knew I Loved You,6,13,NA,NA,NA,NA
5,3,Jessica Simpson,I Wanna Love You Forever,3,14,NA,NA,NA,NA
6,4,Whitney Houston,My Love Is Your Love,4,20,NA,NA,NA,NA
7,5," Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",Hot Boyz,5,8,NA,NA,NA,NA
8,7,Kenny G,Auld Lang Syne,7,4,NA,NA,NA,NA
9,3,Marc Anthony,I Need To Know,8,19,NA,NA,NA,NA
10,9,Blaque,Bring It All To Me,9,13,NA,NA,NA,NA
11,11,Eiffel 65,Blue (Da Ba Dee),13,6,NA,NA,NA,NA
12,10,LFO,Girl On TV,12,9,NA,NA,NA,NA
13,7,Donell Jones,U Know What's Up,10,17,NA,NA,NA,NA
14,14,Celine Dion,That's The Way It Is,17,10,NA,NA,NA,NA
15,14,Smash Mouth,Then The Morning Comes,16,12,NA,NA,NA,NA
16,10,Kevon Edmonds,24/7,14,11,NA,NA,NA,NA
17,8,Jennifer Lopez ,Waiting For Tonight,19,14,NA,NA,NA,NA
18,15,Jagged Edge,He Can't Love U,15,6,NA,NA,NA,NA
19,19,Montell Jordan,Get It On Tonite,20,13,NA,NA,NA,NA
20,20,Foo Fighters,Learn To Fly,26,14,NA,NA,NA,NA
21,21,Train,Meet Virginia,24,15,NA,NA,NA,NA
22,9,Len,Steal My Sunshine,27,23,NA,NA,NA,NA
23,23,Lonestar,Amazed,45,24,NA,NA,NA,NA
24,19,Juvenile Featuring Mannie Fresh & Lil' Wayne,Back That Thang Up,29,28,NA,NA,NA,NA
25,1,TLC,Unpretty,25,30,NA,NA,NA,NA
26,4,702,Where My Girls At?,28,38,NA,NA,NA,NA
27,7,Sugar Ray,Someday,31,29,NA,NA,NA,NA
28,23,LeAnn Rimes,Big Deal,30,14,NA,NA,NA,NA
29,29,Counting Crows,Hanginaround,32,11,NA,NA,NA,NA
30,26,Faith Hill ,Breathe,43,11,NA,NA,NA,NA
31,31,Filter,Take A Picture,34,8,NA,NA,NA,NA
32,3,Lou Bega,Mambo No. 5 (A Little Bit Of...),35,21,NA,NA,NA,NA
33,33,Enrique Iglesias,Rhythm Divine,39,7,NA,NA,NA,NA
34,16,Goo Goo Dolls,Black Balloon,37,28,NA,NA,NA,NA
35,35,Ice Cube Featuring Mack 10 & Ms. Toi,You Can Do It,40,7,NA,NA,NA,NA
36,19, Guy,Dancin',22,5,NA,NA,NA,NA
37,37,Mariah Carey Featuring Joe & 98 Degrees,Thank God I Found You,41,6,NA,NA,NA,NA
38,38,Destiny's Child,Say My Name,44,4,NA,NA,NA,NA
39,39,Dixie Chicks,Cowboy Take Me Away,52,8,NA,NA,NA,NA
40,33,Ol' Dirty Bastard Featuring Kelis,Got Your Money,38,13,NA,NA,NA,NA
41,23,IMx,Stay The Night,23,15,NA,NA,NA,NA
42,30,Brad Paisley,He Didn't Have To Be,50,13,NA,NA,NA,NA
43,43,Reba,What Do You Say,53,12,NA,NA,NA,NA
44,13,Ideal,Get Gone,36,22,NA,NA,NA,NA
45,30,Mint Condition,If You Love Me,42,11,NA,NA,NA,NA
46,46,Tim McGraw,My Best Friend,55,8,NA,NA,NA,NA
47,39,Ricky Martin,Shake Your Bon-Bon,46,9,NA,NA,NA,NA
48,21,Sole Featuring JT Money & Kandi,"4, 5, 6",33,12,NA,NA,NA,NA
49,48,Sisqo Featuring Make It Hot,Got To Get It,48,9,NA,NA,NA,NA
50,50,Blink-182,All The Small Things,51,7,NA,NA,NA,NA
51,2,Puff Daddy Featuring R. Kelly,Satisfy You,47,17,NA,NA,NA,NA
52,52,Alan Jackson,Pop A Top,63,10,NA,NA,NA,NA
53,31,Clint Black,When I Said I Do,56,14,NA,NA,NA,NA
54,54,Robbie Williams,Angels,64,9,NA,NA,NA,NA
55,55,Backstreet Boys,Show Me The Meaning Of Being Lonely,62,3,NA,NA,NA,NA
56,54,Kelis,Caught Out There,54,7,NA,NA,NA,NA
57,25,Will Smith Featuring K-Ci,Will 2K,58,12,NA,NA,NA,NA
58,58,Amber,Sexual (Li Da Di),59,23,NA,NA,NA,NA
59,36,"B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",Bling Bling,68,18,NA,NA,NA,NA
60,52,Creed,Higher,57,19,NA,NA,NA,NA
61,1,Mariah Carey Featuring Jay-Z,Heartbreaker,66,20,NA,NA,NA,NA
62,62,R.E.M.,The Great Beyond,70,4,NA,NA,NA,NA
63,60,Ginuwine,None Of Ur Friends Business,60,6,NA,NA,NA,NA
64,21,M2M,Don't Say You Love Me,21,9,NA,NA,NA,NA
65,65, Lonestar,Smile,80,5,NA,NA,NA,NA
66,66,Angie Stone,No More Rain (In This Cloud),74,4,NA,NA,NA,NA
67,64,Mary J. Blige,Deep Inside,65,10,NA,NA,NA,NA
68,55, Yankee Grey,All Things Considered,76,18,NA,NA,NA,NA
69,69,Joe,I Wanna Know,86,3,NA,NA,NA,NA
70,NA,Sugar Ray,Falls Apart,NA,NA,NA,NA,NA,NA
71,45,John Michael Montgomery ,Home To You,90,16,NA,NA,NA,NA
72,32,Sixpence None The Richer,There She Goes,84,19,NA,NA,NA,NA
73,10,Britney Spears,(You Drive Me) Crazy,89,18,NA,NA,NA,NA
74,69,J-Shin Featuring LaTocha Scott,One Night Stand,69,4,NA,NA,NA,NA
75,67,Bush, The Chemicals Between Us,79,16,NA,NA,NA,NA
76,76,Fatboy Slim,The Rockafeller Skank,92,26,NA,NA,NA,NA
77,77,Snoop Dogg Presents Tha Eastsidaz,G'd Up,77,2,NA,NA,NA,NA
78,27,Marc Nelson,15 Minutes,67,16,NA,NA,NA,NA
79,49, 98 Degrees,This Gift,49,3,NA,NA,NA,NA
80,8,Deborah Cox With R.L.,We Can't Be Friends,81,19,NA,NA,NA,NA
81,72,Lil' Wayne Featuring Juvenile & B.G.,Tha Block Is Hot,72,7,NA,NA,NA,NA
82,82,Clay Walker,"Live, Laugh, Love ",95,7,NA,NA,NA,NA
83,69,Rage Against The Machine,Guerrilla Radio,78,12,NA,NA,NA,NA
84,73,Limp Bizkit Featuring Method Man,N 2 Gether Now,73,7,NA,NA,NA,NA
85,74,Kenny Chesney ,She Thinks My Tractor's Sexy,93,9,NA,NA,NA,NA
86,33,Destiny's Child,Bug A Boo,88,17,NA,NA,NA,NA
87,25,Backstreet Boys,Larger Than Life,96,18,NA,NA,NA,NA
88,82,The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim,Notorious B.I.G.,82,6,NA,NA,NA,NA
89,NA,Mark Wills,Back At One,NA,NA,NA,NA,NA,NA
90,90,Beth Hart,L.A. Song,98,8,NA,NA,NA,NA
91,91,Eve Featuring Faith Evans,Love Is Blind,94,2,NA,NA,NA,NA
