rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Mariah Carey,I Don't Wanna Cry,NA,NA,NA,8,8LAST WEEK,8WEEKS ON CHART
2,2,Cathy Dennis,Touch Me (All Night Long),2,13,NA,NA,NA,NA
3,3,Extreme,More Than Words,9,10,NA,NA,NA,NA
4,1,Hi-Five,I Like The Way (The Kissing Game),1,14,NA,NA,NA,NA
5,5,Rod Stewart,Rhythm Of My Heart,5,11,NA,NA,NA,NA
6,4,Divinyls,I Touch Myself,4,12,NA,NA,NA,NA
7,3,C+C Music Factory/F. Williams,Here We Go,3,13,NA,NA,NA,NA
8,8,Color Me Badd ,"I Wanna Sex You Up (From ""New Jack City"")",10,8,NA,NA,NA,NA
9,9,Michael Bolton,Love Is A Wonderful Thing,12,6,NA,NA,NA,NA
10,10,Queensryche,Silent Lucidity,11,10,NA,NA,NA,NA
11,11,R.E.M.,Losing My Religion,13,8,NA,NA,NA,NA
12,1,Amy Grant,Baby Baby,7,14,NA,NA,NA,NA
13,13,Paula Abdul ,Rush Rush,23,3,NA,NA,NA,NA
14,14,The Triplets,You Don't Have To Go Home Tonight,14,11,NA,NA,NA,NA
15,1,Roxette,Joyride,6,13,NA,NA,NA,NA
16,16,Whitney Houston,Miracle,17,7,NA,NA,NA,NA
17,17,EMF,Unbelievable,25,7,NA,NA,NA,NA
18,18,The Rude Boys,Written All Over Your Face,18,12,NA,NA,NA,NA
19,19,Sheena Easton,What Comes Naturally,20,9,NA,NA,NA,NA
20,20,Firehouse,Don't Treat Me Bad,22,12,NA,NA,NA,NA
21,21,Black Box,Strike It Up,24,8,NA,NA,NA,NA
22,15, Keedy,Save Some Love,16,11,NA,NA,NA,NA
23,23,Luther Vandross,Power Of Love/Love Power,26,5,NA,NA,NA,NA
24,24,Huey Lewis & The News,Couple Days Off,30,5,NA,NA,NA,NA
25,25,Riff,My Heart Is Failing Me,27,10,NA,NA,NA,NA
26,14,Nelson,More Than Ever,15,12,NA,NA,NA,NA
27,11,Voices That Care,Voices That Care,19,11,NA,NA,NA,NA
28,28,Another Bad Creation,Playground,38,5,NA,NA,NA,NA
29,29,LL Cool J,Mama Said Knock You Out,33,7,NA,NA,NA,NA
30,7,Rick Astley,Cry For Help,21,15,NA,NA,NA,NA
31,30,The Black Crowes,She Talks To Angels,31,11,NA,NA,NA,NA
32,32,UB40,Here I Am (Come And Take Me) ,39,10,NA,NA,NA,NA
33,33,Salt-N-Pepa,Do You Want Me,35,10,NA,NA,NA,NA
34,26,Monie Love Featuring True Image,It's A Shame (My Sister),29,11,NA,NA,NA,NA
35,35, LaTour,People Are Still Having Sex,36,8,NA,NA,NA,NA
36,36,Styx,Love At First Sight,40,8,NA,NA,NA,NA
37,37,Jesus Jones,"Right Here, Right Now",44,7,NA,NA,NA,NA
38,38,Marc Cohn,Walking In Memphis,42,9,NA,NA,NA,NA
39,39,Gerardo,We Want The Funk,46,4,NA,NA,NA,NA
40,1,Wilson Phillips,You're In Love,28,16,NA,NA,NA,NA
41,41,Celine Dion,(If There Was) Any Other Way,43,8,NA,NA,NA,NA
42,42,Lisa Fischer,How Can I Ease The Pain,45,7,NA,NA,NA,NA
43,35,The Fixx,How Much Is Enough,37,9,NA,NA,NA,NA
44,1,Londonbeat,I've Been Thinking About You,32,16,NA,NA,NA,NA
45,3,Tara Kemp,Hold You Tight,34,19,NA,NA,NA,NA
46,46,Surface ,Never Gonna Let You Down,50,5,NA,NA,NA,NA
47,47,Michael W. Smith,Place In This World,56,4,NA,NA,NA,NA
48,48,Tony Toni Tone,Whatever You Want,48,7,NA,NA,NA,NA
49,49,Steelheart,I'll Never Let You Go,52,11,NA,NA,NA,NA
50,50,Crystal Waters,Gypsy Woman (She's Homeless),57,4,NA,NA,NA,NA
51,9,Another Bad Creation,Iesha,41,20,NA,NA,NA,NA
52,52,Londonbeat,A Better Love,65,3,NA,NA,NA,NA
53,53,The Rebel Pebbles,Dream Lover,61,6,NA,NA,NA,NA
54,54,B Angie B ,I Don't Want To Lose Your Love,59,5,NA,NA,NA,NA
55,55,Damn Yankees,Come Again,55,6,NA,NA,NA,NA
56,56,Kane Roberts,Does Anybody Really Fall In Love Anymore?,63,5,NA,NA,NA,NA
57,12,Tevin Campbell,Round And Round,53,25,NA,NA,NA,NA
58,58,Aftershock,Going Through The Motions ,64,9,NA,NA,NA,NA
59,59,Tara Kemp,Piece Of My Heart,73,3,NA,NA,NA,NA
60,14,The Rembrandts,"Just The Way It Is, Baby",47,16,NA,NA,NA,NA
61,61,Glenn Frey,"Part Of Me, Part Of You",72,3,NA,NA,NA,NA
62,46,INXS,Bitter Tears,49,8,NA,NA,NA,NA
63,63,Poison,Life Goes On,76,4,NA,NA,NA,NA
64,8,Tesla,Signs,54,21,NA,NA,NA,NA
65,5,Enigma,Sadeness Part 1,51,16,NA,NA,NA,NA
66,66,Cartouche,Feel The Groove,71,7,NA,NA,NA,NA
67,53,Gloria Estefan,Seal Our Fate,58,6,NA,NA,NA,NA
68,68,David A. Stewart Introducing Candy Dulfer,Lily Was Here,91,2,NA,NA,NA,NA
69,1,Timmy T.,One More Try,60,23,NA,NA,NA,NA
70,70,Timmy T. ,Over And Over,81,3,NA,NA,NA,NA
71,71,Simple Minds,See The Lights,82,2,NA,NA,NA,NA
72,16,Robert Palmer,Mercy Mercy Me (The Ecology)/I Want You,66,15,NA,NA,NA,NA
73,67,Ice-T,"New Jack Hustler (Nino's Theme) (From ""New Jack City"")",67,5,NA,NA,NA,NA
74,74,Brandon,Kisses In The Night,80,3,NA,NA,NA,NA
75,7,Gerardo,Rico Suave,62,17,NA,NA,NA,NA
76,76,Tracie Spencer,This Time Make It Funky,89,2,NA,NA,NA,NA
77,41,Guy,Let's Chill,69,14,NA,NA,NA,NA
78,NA,After 7,"Nights Like This (From ""The Five Heartbeats"")",NA,NA,NA,NA,NA,NA
79,35,Lisette Melendez ,Together Forever,68,17,NA,NA,NA,NA
80,1,Gloria Estefan,Coming Out Of The Dark,75,18,NA,NA,NA,NA
81,31,Michel'le,Something In My Heart,70,20,NA,NA,NA,NA
82,82, Corina,Temptation,94,2,NA,NA,NA,NA
83,1,Mariah Carey,Someday,74,19,NA,NA,NA,NA
84,84,PC Quest,Can I Call You My Girl,85,4,NA,NA,NA,NA
85,73,Daisy Dee,Crazy,77,9,NA,NA,NA,NA
86,86,Damian Dame,Exclusivity,97,2,NA,NA,NA,NA
87,NA,Yo-Yo Featuring Ice Cube,You Can't Play With My Yo-Yo,NA,NA,NA,NA,NA,NA
88,NA,Keith Washington,Kissing You,NA,NA,NA,NA,NA,NA
89,89,Christopher Williams,"I'm Dreamin' (From ""New Jack City"")",90,3,NA,NA,NA,NA
90,NA,Pet Shop Boys,Where The Streets Have No Name,NA,NA,NA,NA,NA,NA
91,NA,The Escape Club,I'll Be There,NA,NA,NA,NA,NA,NA
92,NA,David Hallyday,Ooh La La,NA,NA,NA,NA,NA,NA
93,3,Tracie Spencer,This House,79,23,NA,NA,NA,NA
94,NA,The Rembrandts,Someone,NA,NA,NA,NA,NA,NA
95,95,Chubb Rock,Treat 'Em Right,95,2,NA,NA,NA,NA
96,78,Warrant,Uncle Tom's Cabin,78,6,NA,NA,NA,NA
97,44,Cinderella,Heartbreak Station,84,11,NA,NA,NA,NA
98,66,Jasmine Guy, Another Like My Lover,83,10,NA,NA,NA,NA
99,73,Pebbles (With Salt-N-Pepa),Backyard,88,7,NA,NA,NA,NA
100,1,Whitney Houston,All The Man That I Need,92,23,NA,NA,NA,NA
