rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Puff Daddy (Featuring Mase),Can't Nobody Hold Me Down,NA,NA,3,NA,3WEEKS AT NO. 1,11WEEKS ON CHART
2,1,Spice Girls,Wannabe,2,11,NA,NA,NA,NA
3,3,Jewel,Foolish Games/You Were Meant For Me,3,19,NA,NA,NA,NA
4,4,Celine Dion,All By Myself,7,2,NA,NA,NA,NA
5,4,Dru Hill,In My Bed,4,13,NA,NA,NA,NA
6,6,Babyface,Every Time I Close My Eyes,6,10,NA,NA,NA,NA
7,1,Toni Braxton,Un-Break My Heart,5,24,NA,NA,NA,NA
8,8,Foxy Brown Featuring Jay-Z ,I'll Be,9,8,NA,NA,NA,NA
9,8,Monica,"For You I Will (From ""Space Jam"")",8,4,NA,NA,NA,NA
10,2,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",10,17,NA,NA,NA,NA
11,11,Sheryl Crow,Everyday Is A Winding Road,13,2,NA,NA,NA,NA
12,10,702,Get It Together,11,8,NA,NA,NA,NA
13,13,Savage Garden,I Want You,15,6,NA,NA,NA,NA
14,2,En Vogue,Don't Let Go (Love),12,22,NA,NA,NA,NA
15,12,Az Yet Featuring Peter Cetera,Hard To Say I'm Sorry,14,7,NA,NA,NA,NA
16,16,Da Brat Featuring T-Boz,Ghetto Love,16,3,NA,NA,NA,NA
17,15,Whitney Houston,"Step By Step (From ""The Preacher's Wife"")",17,4,NA,NA,NA,NA
18,18,Hev-D,Big Daddy,18,5,NA,NA,NA,NA
19,18,Duncan Sheik,Barely Breathing,19,19,NA,NA,NA,NA
20,20,Mark Morrison,Return Of The Mack,24,6,NA,NA,NA,NA
21,21,Montell Jordan,What's On Tonight,23,8,NA,NA,NA,NA
22,19,Freak Nasty,Da' Dip,22,14,NA,NA,NA,NA
23,23,Warren G,I Shot The Sheriff,28,3,NA,NA,NA,NA
24,3,Keith Sweat Featuring Athena Cage,Nobody,20,27,NA,NA,NA,NA
25,25,Ray J,"Let It Go (From ""Set It Off"")",25,5,NA,NA,NA,NA
26,12,Gina G,Ooh Aah... Just A Little Bit,21,19,NA,NA,NA,NA
27,27,112,Cupid,29,6,NA,NA,NA,NA
28,21,No Mercy,Please Don't Go,27,9,NA,NA,NA,NA
29,29, Real McCoy,One More Time,33,2,NA,NA,NA,NA
