rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Enrique Iglesias,Be With You,NA,NA,3,NA,3WEEKS AT NO. 1,15WEEKS ON CHART
2,1,Aaliyah,Try Again,2,17,NA,NA,NA,NA
3,3,Christina Aguilera,I Turn To You,3,13,NA,NA,NA,NA
4,4,Eminem,The Real Slim Shady,5,10,NA,NA,NA,NA
5,4,Joe,I Wanna Know ,4,28,NA,NA,NA,NA
6,3,Vertical Horizon,Everything You Want,6,25,NA,NA,NA,NA
7,7,'N Sync,It's Gonna Be Me,7,10,NA,NA,NA,NA
8,8,matchbox twenty,Bent,12,11,NA,NA,NA,NA
9,9,Creed,Higher,11,36,NA,NA,NA,NA
10,7,P!nk,There You Go,10,19,NA,NA,NA,NA
11,2,Faith Hill,Breathe,8,36,NA,NA,NA,NA
12,2,Marc Anthony,You Sang To Me,9,20,NA,NA,NA,NA
13,13,Nine Days,Absolutely (Story Of A Girl),17,10,NA,NA,NA,NA
14,2,Toni Braxton,He Wasn't Man Enough,15,17,NA,NA,NA,NA
15,9,Britney Spears,Oops!...I Did It Again,14,12,NA,NA,NA,NA
16,5,Macy Gray,I Try,16,21,NA,NA,NA,NA
17,3,Sisqo,Thong Song,13,24,NA,NA,NA,NA
18,18, Jay-Z Featuring UGK,Big Pimpin',21,12,NA,NA,NA,NA
19,18,BBMak,Back Here,18,11,NA,NA,NA,NA
20,20,Westlife,Swear It Again,20,15,NA,NA,NA,NA
21,1,Santana Featuring The Product G&B,Maria Maria,19,22,NA,NA,NA,NA
22,22,Destiny's Child,"Jumpin', Jumpin'",37,9,NA,NA,NA,NA
23,23,Avant,Separated,25,11,NA,NA,NA,NA
24,24,Sting Featuring Cheb Mami,Desert Rose,35,9,NA,NA,NA,NA
25,25,Next,Wifey,31,7,NA,NA,NA,NA
26,26,Jagged Edge ,Let's Get Married,28,10,NA,NA,NA,NA
27,22,Chad Brock,Yes!,22,14,NA,NA,NA,NA
28,20,Carl Thomas,I Wish,27,16,NA,NA,NA,NA
29,29,Donell Jones,Where I Wanna Be,33,12,NA,NA,NA,NA
30,30,Janet,Doesn't Really Matter,43,4,NA,NA,NA,NA
31,1,Lonestar,Amazed,26,49,NA,NA,NA,NA
32,32,Dr. Dre Featuring Snoop Dogg ,The Next Episode,41,7,NA,NA,NA,NA
33,24,Goo Goo Dolls,Broadway,24,12,NA,NA,NA,NA
34,1,Destiny's Child,Say My Name,23,29,NA,NA,NA,NA
35,35,Lee Ann Womack,I Hope You Dance,38,9,NA,NA,NA,NA
36,1,Santana Featuring Rob Thomas,Smooth,32,50,NA,NA,NA,NA
37,24,Nelly,(Hot S**t) Country Grammar,36,11,NA,NA,NA,NA
38,38,Ruff Endz,No More,76,2,NA,NA,NA,NA
