rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Elton John,Candle In The Wind 1997/Something About The Way You Look Tonight,NA,NA,13,NA,13WEEKS AT NO. 1,13WEEKS ON CHART
2,2,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),Been Around The World,5,5,NA,NA,NA,NA
3,2,LeAnn Rimes,How Do I Live,2,29,NA,NA,NA,NA
4,4,Janet,Together Again,4,3,NA,NA,NA,NA
5,4,LSG,My Body,6,10,NA,NA,NA,NA
6,2,Usher,You Make Me Wanna...,3,20,NA,NA,NA,NA
7,7,Savage Garden,Truly Madly Deeply,9,5,NA,NA,NA,NA
8,5,Mase,Feel So Good,7,10,NA,NA,NA,NA
9,9,Boyz II Men,A Song For Mama,12,4,NA,NA,NA,NA
10,7,Robyn, Show Me Love,8,8,NA,NA,NA,NA
11,9,Hanson,I Will Come To You,13,6,NA,NA,NA,NA
12,4,Somethin' For The People Featuring Trina & Tamara,My Love Is The Shhh!,10,19,NA,NA,NA,NA
13,6, Chumbawamba,Tubthumping,11,17,NA,NA,NA,NA
14,14,Dru Hill,We're Not Making Love No More,16,4,NA,NA,NA,NA
15,15,Uncle Sam,I Don't Ever Want To See You Again,20,9,NA,NA,NA,NA
16,9,Aaliyah,The One I Gave My Heart To ,15,14,NA,NA,NA,NA
17,12,Paula Cole,I Don't Want To Wait,14,10,NA,NA,NA,NA
18,16,Next,Butta Love,19,18,NA,NA,NA,NA
19,18,Spice Girls,Spice Up Your Life,18,9,NA,NA,NA,NA
20,12,"Missy ""Misdemeanor"" Elliott Featuring Da Brat",Sock It 2 Me,21,12,NA,NA,NA,NA
21,4,Allure Featuring 112,All Cried Out,17,19,NA,NA,NA,NA
22,22,Lisa Loeb,I Do,23,10,NA,NA,NA,NA
23,23,Third Eye Blind,How's It Going To Be,27,5,NA,NA,NA,NA
24,24,Aqua,Lollipop (Candyman),29,4,NA,NA,NA,NA
25,1,Boyz II Men,4 Seasons Of Loneliness,24,15,NA,NA,NA,NA
26,2,Jewel,Foolish Games/You Were Meant For Me,22,58,NA,NA,NA,NA
27,16,Total,What About Us,28,19,NA,NA,NA,NA
28,4,Third Eye Blind,Semi-Charmed Life,25,27,NA,NA,NA,NA
29,2,Backstreet Boys ,Quit Playing Games (With My Heart),26,28,NA,NA,NA,NA
30,30,Destiny's Child,"No, No, No",35,6,NA,NA,NA,NA
31,21,Fiona Apple,Criminal,31,14,NA,NA,NA,NA
32,32,The Notorious B.I.G.,Going Back To Cali,37,5,NA,NA,NA,NA
33,33,Nu Flavor,Heaven,33,13,NA,NA,NA,NA
34,1,The Notorious B.I.G. Featuring Puff Daddy & Mase,Mo Money Mo Problems,30,23,NA,NA,NA,NA
35,11,Sister Hazel,All For You,34,26,NA,NA,NA,NA
36,32,She Moves, Breaking All The Rules,32,9,NA,NA,NA,NA
37,27,Bone Thugs-N-Harmony,If I Could Teach The World,39,12,NA,NA,NA,NA
38,28,Metallica,The Memory Remains,43,6,NA,NA,NA,NA
39,13, Sarah McLachlan,Building A Mystery,36,18,NA,NA,NA,NA
40,1,Mariah Carey,Honey,41,17,NA,NA,NA,NA
41,1,Puff Daddy & Faith Evans Featuring 112,I'll Be Missing You,40,30,NA,NA,NA,NA
42,42,Los Umbrellos,No Tengo Dinero,42,19,NA,NA,NA,NA
43,43,Shania Twain,Don't Be Stupid (You Know I Love You),48,5,NA,NA,NA,NA
44,35,H-Town,They Like It Slow,38,13,NA,NA,NA,NA
45,45, Billie Myers,Kiss The Rain,52,9,NA,NA,NA,NA
46,4,Spice Girls,2 Become 1,45,21,NA,NA,NA,NA
47,12,98 Degrees,Invisible Man,44,26,NA,NA,NA,NA
48,48,Richard Marx & Donna Lewis,At The Beginning,51,9,NA,NA,NA,NA
49,7,Shawn Colvin,Sunny Came Home,46,26,NA,NA,NA,NA
50,23,Milestone,I Care 'Bout You,49,19,NA,NA,NA,NA
51,34, LeAnn Rimes,You Light Up My Life,59,17,NA,NA,NA,NA
52,24,Mary J. Blige,Everything,47,15,NA,NA,NA,NA
53,53,Alana Davis,32 Flavors,56,5,NA,NA,NA,NA
54,25,Shania Twain,Love Gets Me Every Time ,53,13,NA,NA,NA,NA
55,55,Reba McEntire,What If,63,4,NA,NA,NA,NA
56,36,Imani Coppola,Legend Of A Cowgirl,54,17,NA,NA,NA,NA
57,57,Bee Gees,Still Waters (Run Deep),57,4,NA,NA,NA,NA
58,58,WC From Westside Connection,Just Clownin',58,4,NA,NA,NA,NA
59,44,Gary Barlow,So Help Me Girl,50,12,NA,NA,NA,NA
60,60,Sting & The Police,Roxanne `97 - Puff Daddy Remix,65,2,NA,NA,NA,NA
61,25,Master P Featuring Pimp C And The Shocker,I Miss My Homies,55,18,NA,NA,NA,NA
62,62,Kimberly Scott,Tuck Me In,68,4,NA,NA,NA,NA
63,56,Olive,You're Not Alone ,64,11,NA,NA,NA,NA
64,57,Big Punisher,I'm Not A Player,62,10,NA,NA,NA,NA
65,60,Davina,So Good,60,10,NA,NA,NA,NA
66,66,David Bowie,I'm Afraid Of Americans,66,7,NA,NA,NA,NA
67,67,Insane Clown Posse ,Santa's A Fat Bitch,67,2,NA,NA,NA,NA
68,37,Mack 10,Backyard Boogie,61,19,NA,NA,NA,NA
69,17,Brian McKnight Featuring Mase,You Should Be Mine (Don't Waste Your Time),69,18,NA,NA,NA,NA
70,70,KAI,Say You'll Stay,78,3,NA,NA,NA,NA
71,71,K.P. & Envyi,Swing My Way,86,2,NA,NA,NA,NA
72,46,K-Ci & JoJo,Last Night's Letter,70,14,NA,NA,NA,NA
73,73,Playa,Don't Stop The Music,73,8,NA,NA,NA,NA
74,69,Amber,One More Night,72,12,NA,NA,NA,NA
75,61,Daft Punk,Around The World,81,19,NA,NA,NA,NA
76,76,Clint Black,Something That We Do,76,3,NA,NA,NA,NA
77,67,2Pac,I Wonder If Heaven Got A Ghetto,79,4,NA,NA,NA,NA
78,78,Lord Tariq & Peter Gunz,Deja Vu [Uptown Baby],80,4,NA,NA,NA,NA
79,33,En Vogue,"Too Gone, Too Long",82,13,NA,NA,NA,NA
80,71,Diana King ,L-L-Lies,71,7,NA,NA,NA,NA
81,51,Naughty By Nature,Mourn You Til I Join You,77,8,NA,NA,NA,NA
82,50,Martina McBride With Jim Brickman,Valentine,74,14,NA,NA,NA,NA
83,83,BeBe Winans,In Harm's Way,83,7,NA,NA,NA,NA
84,70,Trace Adkins,The Rest Of Mine,84,12,NA,NA,NA,NA
85,85,Deana Carter,Did I Shave My Legs For This?,91,4,NA,NA,NA,NA
86,75,"LL Cool J Featuring Method Man, Redman, DMX, Canibus And Master P","4, 3, 2, 1",75,2,NA,NA,NA,NA
87,87,Sammy Kershaw,Love Of My Life,92,2,NA,NA,NA,NA
88,NA,Enya,Only If...,NA,NA,NA,NA,NA,NA
89,81,Gang Starr,You Know My Steez,88,5,NA,NA,NA,NA
90,65,Changing Faces (Featuring Jay-Z),All Of My Days,87,9,NA,NA,NA,NA
91,NA,Lutricia McNeal,Ain't That Just The Way,NA,NA,NA,NA,NA,NA
92,46,4.0,Have A Little Mercy,85,20,NA,NA,NA,NA
93,NA,Anita Cochran (Duet With Steve Wariner),What If I Said,NA,NA,NA,NA,NA,NA
94,89,Queen Pen Featuring Teddy Riley,Man Behind The Music,89,4,NA,NA,NA,NA
95,84,Toby Keith With Sting,I'm So Happy I Can't Stop Crying,97,5,NA,NA,NA,NA
96,90,The Prodigy,Smack My Bitch Up,90,3,NA,NA,NA,NA
97,62,Le Click Featuring Kayo,Don't Go,94,15,NA,NA,NA,NA
98,92,Billy Lawrence,Up & Down,99,4,NA,NA,NA,NA
99,96,Sublime,Doin' Time,96,3,NA,NA,NA,NA
100,92,Barenaked Ladies ,Brian Wilson,100,7,NA,NA,NA,NA
