rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Janet Jackson,That's The Way Love Goes,NA,NA,5,NA,5WEEKS AT NO. 1,7WEEKS ON CHART
2,1,Silk,Freak Me,2,17,NA,NA,NA,NA
3,3,H-Town,Knockin' Da Boots,3,10,NA,NA,NA,NA
4,4,SWV,Weak,4,8,NA,NA,NA,NA
5,5,Robin S.,Show Me Love,8,11,NA,NA,NA,NA
6,6,P.M. Dawn,Looking Through Patient Eyes,7,13,NA,NA,NA,NA
7,6,SWV,I'm So Into You,6,19,NA,NA,NA,NA
8,8,Inner Circle,"Bad Boys (Theme From ""Cops"")",10,7,NA,NA,NA,NA
9,9,Rod Stewart,Have I Told You Lately,9,8,NA,NA,NA,NA
10,10,Duran Duran,Come Undone,11,9,NA,NA,NA,NA
11,3,Vanessa Williams/Brian McKnight,"Love Is (From ""Beverly Hills, 90210"")",5,21,NA,NA,NA,NA
12,12,Dr. Dre,Dre Day,17,5,NA,NA,NA,NA
13,13,Expose,I'll Never Get Over You (Getting Over Me),15,12,NA,NA,NA,NA
14,2,Dr. Dre,"Nuthin' But A ""G"" Thang",12,20,NA,NA,NA,NA
15,4,Jade,Don't Walk Away,13,26,NA,NA,NA,NA
16,10,Paperboy,Ditty,14,26,NA,NA,NA,NA
17,17, Green Jelly,Three Little Pigs,20,12,NA,NA,NA,NA
18,18,Aerosmith,Livin' On The Edge,18,10,NA,NA,NA,NA
19,19,Captain Hollywood Project,More And More,25,7,NA,NA,NA,NA
20,20,Stereo MC's ,Connected,22,12,NA,NA,NA,NA
21,21,Duice,Dazzey Duks,26,23,NA,NA,NA,NA
22,22,Tag Team ,Whoomp! (There It Is),43,3,NA,NA,NA,NA
23,7,Spin Doctors,Two Princes,19,20,NA,NA,NA,NA
24,24,Snow,"Girl, I've Been Hurt",33,5,NA,NA,NA,NA
25,25,UB40,"Can't Help Falling In Love (From ""Sliver"")",37,5,NA,NA,NA,NA
26,4,Whitney Houston,I Have Nothing,16,16,NA,NA,NA,NA
27,27,Bon Jovi,In These Arms,30,6,NA,NA,NA,NA
28,15,Ice Cube ,It Was A Good Day,29,15,NA,NA,NA,NA
29,29,Jeremy Jordan,Wannagirl,36,7,NA,NA,NA,NA
30,19,Joey Lawrence,Nothin' My Love Can't Fix,24,15,NA,NA,NA,NA
31,1, Snow,Informer,23,23,NA,NA,NA,NA
32,14,Michael Jackson,Who Is It,21,10,NA,NA,NA,NA
33,8,Naughty By Nature,Hip Hop Hooray,31,20,NA,NA,NA,NA
34,34,4 Non Blondes,What's Up,39,8,NA,NA,NA,NA
35,35,New Order,Regret,38,7,NA,NA,NA,NA
36,32,Tasmin Archer,Sleeping Satellite,32,9,NA,NA,NA,NA
37,10,Shai,Comforter,28,21,NA,NA,NA,NA
38,30,George Michael & Queen,Somebody To Love,34,5,NA,NA,NA,NA
39,18,Jon Secada,Angel,27,20,NA,NA,NA,NA
40,40,Geto Boys,Six Feet Deep,48,6,NA,NA,NA,NA
41,31, R. Kelly & Public Announcement,Dedicated,35,16,NA,NA,NA,NA
42,42,Kenny G With Peabo Bryson,By The Time This Night Is Over,46,4,NA,NA,NA,NA
43,43,Taylor Dayne,Can't Get Enough Of Your Love,62,2,NA,NA,NA,NA
44,NA,Jodeci,Lately,NA,NA,NA,NA,NA,NA
45,4,Whitney Houston,"I'm Every Woman (From ""The Bodyguard"")",44,23,NA,NA,NA,NA
46,21,Run-D.M.C.,Down With The King,40,13,NA,NA,NA,NA
47,47,Bizarre Inc,I'm Gonna Get You,51,21,NA,NA,NA,NA
48,48,Mary J. Blige,Love No Limit,55,5,NA,NA,NA,NA
49,49,Onyx,Slam,63,3,NA,NA,NA,NA
50,50,95 South,"Whoot, There It Is",61,7,NA,NA,NA,NA
51,36,En Vogue,Love Don't Love You,50,12,NA,NA,NA,NA
52,52,Big Mountain,Touch My Light,59,10,NA,NA,NA,NA
53,53,David Crosby & Phil Collins,Hero,53,6,NA,NA,NA,NA
54,54,The Pharcyde,Passin' Me By,54,7,NA,NA,NA,NA
55,6,Ugly Kid Joe,Cat's In The Cradle,45,18,NA,NA,NA,NA
56,52,Regina Belle,If I Could,52,11,NA,NA,NA,NA
57,57,Johnny Gill,The Floor,57,4,NA,NA,NA,NA
58,15,Boy George,"The Crying Game (From ""The Crying Game"")",47,14,NA,NA,NA,NA
59,31,Men At Large,So Alone,56,17,NA,NA,NA,NA
60,60,John Michael Montgomery,I Love The Way You Love Me,77,6,NA,NA,NA,NA
61,17,Sting,If I Ever Lose My Faith In You,42,17,NA,NA,NA,NA
62,62, Luther Vandross,Little Miracles (Happen Every Day),69,4,NA,NA,NA,NA
63,63,II D Extreme,Cry No More,78,5,NA,NA,NA,NA
64,64,Prince Markie Dee And The Soul Convention,Typical Reasons (Swing My Way),70,11,NA,NA,NA,NA
65,65, Boss,Deeper,75,8,NA,NA,NA,NA
66,66,Tina Turner,"I Don't Wanna Fight (From ""What's Love Got To Do With It"")",66,3,NA,NA,NA,NA
67,67,Boy Krazy,Good Times With Bad Boys,86,3,NA,NA,NA,NA
68,68, Shai,Baby I'm Yours,96,2,NA,NA,NA,NA
69,69,Sting,Fields Of Gold,85,2,NA,NA,NA,NA
