rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Kris Kross,Jump,NA,NA,5,NA,5WEEKS AT NO. 1,8WEEKS ON CHART
2,2,En Vogue,My Lovin' (You're Never Gonna Get It),2,10,NA,NA,NA,NA
3,3,Red Hot Chili Peppers,Under The Bridge,6,8,NA,NA,NA,NA
4,4,Joe Public,Live And Learn,5,11,NA,NA,NA,NA
5,2,Queen,Bohemian Rhapsody,3,34,NA,NA,NA,NA
6,2,Eric Clapton,Tears In Heaven,7,16,NA,NA,NA,NA
7,1,Vanessa Williams,Save The Best For Last ,4,17,NA,NA,NA,NA
8,6,TLC,Ain't 2 Proud 2 Beg,8,14,NA,NA,NA,NA
9,9,Ugly Kid Joe,Everything About You,9,8,NA,NA,NA,NA
10,10,Michael Jackson,In The Closet,12,5,NA,NA,NA,NA
11,10,U2,One,10,11,NA,NA,NA,NA
12,12,Sir Mix-A-Lot,Baby Got Back,17,7,NA,NA,NA,NA
13,13,Bryan Adams,Thought I'd Died And Gone To Heaven,13,11,NA,NA,NA,NA
14,14,Sophie B. Hawkins,Damn I Wish I Was Your Lover,16,6,NA,NA,NA,NA
15,5,Mariah Carey,Make It Happen,11,14,NA,NA,NA,NA
16,9,Richard Marx,Hazard,14,15,NA,NA,NA,NA
17,15,Def Leppard,Let's Get Rocked,15,7,NA,NA,NA,NA
18,18,Celine Dion,If You Asked Me To,22,5,NA,NA,NA,NA
19,19,Genesis,Hold On My Heart,31,4,NA,NA,NA,NA
20,20,Arrested Development,Tennessee,26,7,NA,NA,NA,NA
21,19,Paula Abdul,Will You Marry Me?,20,8,NA,NA,NA,NA
22,22,Mr. Big,Just Take My Heart,27,7,NA,NA,NA,NA
23,19,Jody Watley,I'm The One You Need,19,12,NA,NA,NA,NA
24,24,Billy Ray Cyrus,Achy Breaky Heart,47,3,NA,NA,NA,NA
25,23,Prince And The N.P.G.,Money Don't Matter 2 Night,23,9,NA,NA,NA,NA
26,26,Lidell Townsell,Nu Nu,28,13,NA,NA,NA,NA
27,3,Atlantic Starr,Masterpiece,18,17,NA,NA,NA,NA
28,14, Kathy Troccoli,Everything Changes,21,14,NA,NA,NA,NA
29,29,Amy Grant,I Will Remember You,36,5,NA,NA,NA,NA
30,30,Wilson Phillips,You Won't See Me Cry,45,3,NA,NA,NA,NA
31,31,Shanice,Silent Prayer,40,5,NA,NA,NA,NA
32,32,Jodeci,Come & Talk To Me,44,8,NA,NA,NA,NA
33,6,Mint Condition,Breakin' My Heart (Pretty Brown Eyes) ,24,21,NA,NA,NA,NA
34,34,Lionel Richie,Do It To Me,41,4,NA,NA,NA,NA
35,35,Howard Jones,Lift Me Up,42,7,NA,NA,NA,NA
36,29,Chris Walker,Take Time,29,11,NA,NA,NA,NA
37,37,Color Me Badd,Slow Motion,51,3,NA,NA,NA,NA
38,9,Celine Dion And Peabo Bryson,Beauty And The Beast,25,19,NA,NA,NA,NA
39,39,Bonnie Raitt,Not The Only One,43,6,NA,NA,NA,NA
40,40,Jon Secada,Just Another Day,52,6,NA,NA,NA,NA
41,7,Genesis,I Can't Dance,32,17,NA,NA,NA,NA
42,35,"""Weird Al"" Yankovic",Smells Like Nirvana,35,5,NA,NA,NA,NA
43,1,Mr. Big,To Be With You,33,23,NA,NA,NA,NA
44,44,Linear,T.L.C.,57,3,NA,NA,NA,NA
45,3,Michael Jackson,Remember The Time,34,18,NA,NA,NA,NA
46,38,Cause And Effect,You Think You Know Her,38,13,NA,NA,NA,NA
47,16,Bruce Springsteen,Human Touch/Better Days,30,10,NA,NA,NA,NA
48,8,Amy Grant, Good For Me,39,19,NA,NA,NA,NA
49,42,The Cure,High,49,8,NA,NA,NA,NA
50,46,Keith Sweat,Why Me Baby?,46,7,NA,NA,NA,NA
51,32,Nirvana,Come As You Are,37,10,NA,NA,NA,NA
52,20,CeCe Peniston, We Got A Love Thang,54,17,NA,NA,NA,NA
53,48,Tracie Spencer,Love Me,56,9,NA,NA,NA,NA
54,54,Rod Stewart,Your Song,65,5,NA,NA,NA,NA
55,52, Redhead Kingpin & The F.B.I.,3-2-1 Pump,63,9,NA,NA,NA,NA
56,56,Lisa Stansfield,All Woman,59,12,NA,NA,NA,NA
57,57,Black Sheep,The Choice Is Yours,64,13,NA,NA,NA,NA
58,34,Metallica,Nothing Else Matters,53,9,NA,NA,NA,NA
59,44,Aaron Hall,Don't Be Afraid,58,11,NA,NA,NA,NA
60,49,Boyz II Men,Please Don't Go,61,8,NA,NA,NA,NA
61,61,Tom Cochrane,Life Is A Highway,83,2,NA,NA,NA,NA
62,16,Color Me Badd,Thinkin' Back,55,17,NA,NA,NA,NA
63,63,Das EFX,They Want EFX,77,3,NA,NA,NA,NA
64,47,Giggles,What Goes Around Comes Around,60,18,NA,NA,NA,NA
65,65,Mitch Malloy,Anything At All,71,4,NA,NA,NA,NA
66,66,Colourhaus,Innocent Child,79,4,NA,NA,NA,NA
67,67,Brotherhood Creed,Helluva,74,6,NA,NA,NA,NA
68,68,Chaka Khan,Love You All My Lifetime,72,5,NA,NA,NA,NA
69,64,2nd II None,If You Want It,66,8,NA,NA,NA,NA
70,70,TKA,Maria,92,8,NA,NA,NA,NA
71,71,Laura Enea,This Is The Last Time,73,9,NA,NA,NA,NA
72,72,The Outfield,Closer To Me,84,2,NA,NA,NA,NA
73,53,Naughty By Nature,Everything's Gonna Be Alright,62,16,NA,NA,NA,NA
74,37,Gerald Levert (Duet With Eddie Levert),Baby Hold On To Me,76,15,NA,NA,NA,NA
75,75,Good 2 Go ,Never Satisfied,86,3,NA,NA,NA,NA
76,61,MC Luscious,Boom! I Got Your Boyfriend,80,16,NA,NA,NA,NA
77,12,Michael Bolton,Missing You Now,69,18,NA,NA,NA,NA
78,76,Right Said Fred,Don't Talk Just Kiss,78,6,NA,NA,NA,NA
79,11, The KLF Featuring Tammy Wynette,Justified And Ancient,75,17,NA,NA,NA,NA
80,73,Luke,I Wanna Rock,82,10,NA,NA,NA,NA
81,81,Eddie Money,Fall In Love Again,93,2,NA,NA,NA,NA
82,28,Ozzy Osbourne,"Mama, I'm Coming Home",68,15,NA,NA,NA,NA
83,59,R. Kelly & Public Announcement,She's Got That Vibe,70,11,NA,NA,NA,NA
84,47,Salt-N-Pepa,You Showed Me,67,17,NA,NA,NA,NA
85,85,Tevin Campbell,Goodbye,85,7,NA,NA,NA,NA
