rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Jennifer Lopez,If You Had My Love,NA,NA,4,NA,4WEEKS AT NO. 1,8WEEKS ON CHART
2,1,Ricky Martin,Livin' La Vida Loca,3,12,NA,NA,NA,NA
3,2,Pearl Jam,Last Kiss,2,6,NA,NA,NA,NA
4,4,Whitney Houston, It's Not Right But It's Okay,11,9,NA,NA,NA,NA
5,5,98 Degrees,The Hardest Thing,7,15,NA,NA,NA,NA
6,6,Backstreet Boys,I Want It That Way,6,11,NA,NA,NA,NA
7,4, Maxwell,Fortunate,8,13,NA,NA,NA,NA
8,1,TLC,No Scrubs,4,20,NA,NA,NA,NA
9,4,702,Where My Girls At?,5,10,NA,NA,NA,NA
10,2,Sixpence None The Richer,Kiss Me,9,22,NA,NA,NA,NA
11,11,Destiny's Child,"Bills, Bills, Bills",52,3,NA,NA,NA,NA
12,12,Sporty Thievz Featuring Mr. Woods,No Pigeons,16,8,NA,NA,NA,NA
13,13,Will Smith Featuring Dru Hill & Kool Mo Dee,Wild Wild West,13,7,NA,NA,NA,NA
14,7,Shania Twain,That Don't Impress Me Much,10,22,NA,NA,NA,NA
15,15,Case,Happily Ever After,15,5,NA,NA,NA,NA
16,8,Blaque,808,12,12,NA,NA,NA,NA
17,16,Brandy,Almost Doesn't Count,17,11,NA,NA,NA,NA
18,10,Chante Moore,Chante's Got A Man,14,8,NA,NA,NA,NA
19,19,Smash Mouth,All Star,21,7,NA,NA,NA,NA
20,3,Sugar Ray,Every Morning ,19,26,NA,NA,NA,NA
21,5,JT Money Featuring Sole,Who Dat,18,11,NA,NA,NA,NA
22,10,Jordan Knight,Give It To You,20,14,NA,NA,NA,NA
23,15, 112 Featuring Lil'z,Anywhere,22,16,NA,NA,NA,NA
24,24,Sarah McLachlan,I Will Remember You (Live),28,27,NA,NA,NA,NA
25,10,Tim McGraw,Please Remember Me,24,14,NA,NA,NA,NA
26,8,Goo Goo Dolls,Slide,23,31,NA,NA,NA,NA
27,27,Britney Spears, Sometimes,27,7,NA,NA,NA,NA
28,13,Everlast,What It's Like,25,29,NA,NA,NA,NA
29,29,Madonna,Beautiful Stranger,38,4,NA,NA,NA,NA
30,27, George Strait,Write This Down,30,11,NA,NA,NA,NA
31,31,K-Ci & JoJo,Tell Me It's Real,31,6,NA,NA,NA,NA
32,1,Cher,Believe,26,29,NA,NA,NA,NA
33,33,Alabama Featuring 'N Sync,God Must Have Spent A Little More Time On You,33,6,NA,NA,NA,NA
34,NA,Phil Collins,You'll Be In My Heart,NA,NA,NA,NA,NA,NA
35,35,Ja Rule,Holla Holla,35,14,NA,NA,NA,NA
36,27,R. Kelly,Did You Ever Think,32,6,NA,NA,NA,NA
37,37,Martina McBride,Whatever You Say,37,10,NA,NA,NA,NA
38,38,Lonestar,Amazed,39,5,NA,NA,NA,NA
39,39,Jo Dee Messina,Lesson In Leavin',42,5,NA,NA,NA,NA
40,40,Citizen King,Better Days (And The Bottom Drops Out),45,6,NA,NA,NA,NA
41,41,Lila McCann,With You,41,14,NA,NA,NA,NA
42,12,Tyrese,Sweet Lady,29,24,NA,NA,NA,NA
43,12,Lenny Kravitz,Fly Away,36,31,NA,NA,NA,NA
44,2,Whitney Houston Feat. Faith Evans & Kelly Price,Heartbreak Hotel,34,28,NA,NA,NA,NA
45,24,matchbox 20,Back 2 Good,40,28,NA,NA,NA,NA
46,46,Dixie Chicks,Tonight The Heartache's On Me,47,8,NA,NA,NA,NA
47,47,Joe Diffie,A Night To Remember,50,8,NA,NA,NA,NA
48,48,Blessid Union Of Souls,Hey Leonardo (She Likes Me For Me),59,4,NA,NA,NA,NA
49,13,Silk,If You (Lovin' Me),46,17,NA,NA,NA,NA
50,50,Red Hot Chili Peppers,Scar Tissue,51,5,NA,NA,NA,NA
51,51,Lit ,My Own Worst Enemy,53,11,NA,NA,NA,NA
52,52,Edwin McCain,I Could Not Ask For More,63,2,NA,NA,NA,NA
53,53,Chely Wright,Single White Female,58,8,NA,NA,NA,NA
54,54,Reba,One Honest Heart,54,6,NA,NA,NA,NA
55,55,Ricky Martin,"The Cup Of Life (The Official Song Of The World Cup, France '98)",65,20,NA,NA,NA,NA
56,56,Tyrese,Lately,69,3,NA,NA,NA,NA
57,57,SHeDAISY,Little Good-Byes,61,9,NA,NA,NA,NA
58,58,Tal Bachman,She's So High,68,3,NA,NA,NA,NA
59,30,Steve Wariner,Two Teardrops,44,14,NA,NA,NA,NA
60,36,Fatboy Slim,Praise You,48,17,NA,NA,NA,NA
61,NA,Christina Aguilera,Genie In A Bottle,NA,NA,NA,NA,NA,NA
62,57,Cher,Strong Enough,57,7,NA,NA,NA,NA
63,63,Lauryn Hill,Everything Is Everything,66,3,NA,NA,NA,NA
64,NA,Fastball,Out Of My Head,NA,NA,NA,NA,NA,NA
65,65,TLC,Unpretty,76,2,NA,NA,NA,NA
66,NA,Sugar Ray ,Someday,NA,NA,NA,NA,NA,NA
67,67,B*Witched,Rollercoaster,67,3,NA,NA,NA,NA
68,28,Andy Griggs,You Won't Ever Be Lonely ,55,15,NA,NA,NA,NA
69,69,Dwight Yoakam,Crazy Little Thing Called Love,70,3,NA,NA,NA,NA
70,56,Orgy,Blue Monday,62,19,NA,NA,NA,NA
71,3,Busta Rhymes Featuring Janet,What's It Gonna Be?!,56,17,NA,NA,NA,NA
72,34,Shania Twain,Man! I Feel Like A Woman!,60,12,NA,NA,NA,NA
73,73,Faith Hill,The Secret Of Life,80,2,NA,NA,NA,NA
74,NA, EVE & Nokio,What Ya Want,NA,NA,NA,NA,NA,NA
75,75,Brad Paisley,Who Needs Pictures,78,3,NA,NA,NA,NA
76,76,JAY-Z,Jigga My N****,82,2,NA,NA,NA,NA
77,10,Jesse Powell,You,64,20,NA,NA,NA,NA
78,74,Clay Walker, She's Always Right,74,4,NA,NA,NA,NA
79,NA,Naughty By Nature Featuring Zhane,Jamboree,NA,NA,NA,NA,NA,NA
80,71,John Michael Montgomery,Hello L.O.V.E.,71,5,NA,NA,NA,NA
81,34,Mark Wills,Wish You Were Here,75,18,NA,NA,NA,NA
82,NA,Eric Benet Featuring Tamia,Spend My Life With You,NA,NA,NA,NA,NA,NA
83,37,Collin Raye,Anyone Else,73,17,NA,NA,NA,NA
84,84,Dru Hill,You Are Everything,84,3,NA,NA,NA,NA
85,85,Shane Minor,Slave To The Habit,85,3,NA,NA,NA,NA
86,39,Dave Hollister,My Favorite Girl,81,13,NA,NA,NA,NA
87,62,Trick Daddy Featuring Trina,Nann,83,17,NA,NA,NA,NA
88,42,Total,Sitting Home,86,13,NA,NA,NA,NA
89,89,The Beatnuts Featuring Yellaklaw,Watch Out Now,94,2,NA,NA,NA,NA
90,38,Lee Ann Womack,I'll Think Of A Reason Later,88,19,NA,NA,NA,NA
91,70,Creed,One,90,19,NA,NA,NA,NA
92,73,Collective Soul,Heavy,95,18,NA,NA,NA,NA
93,49,Sheryl Crow,Anything But Down,89,13,NA,NA,NA,NA
94,94,T.W.D.Y. Featuring Too Short & Mac Mall,Players Holiday,100,9,NA,NA,NA,NA
95,60,K-Ci & JoJo,Life,92,16,NA,NA,NA,NA
96,74,The Offspring,Why Don't You Get A Job?,98,13,NA,NA,NA,NA
97,NA,Tanto Metro & Devonte,Everyone Falls In Love,NA,NA,NA,NA,NA,NA
98,18,Silkk The Shocker Featuring Mystikal,It Ain't My Fault 1 & 2,91,18,NA,NA,NA,NA
99,99,Cam'ron,Let Me Know,99,2,NA,NA,NA,NA
100,67, 'N Sync,I Drive Myself Crazy,87,11,NA,NA,NA,NA
