rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Boyz II Men,"End Of The Road (From ""Boomerang"")",NA,NA,8,NA,8WEEKS AT NO. 1,12WEEKS ON CHART
2,2,Patty Smyth With Don Henley,Sometimes Love Just Ain't Enough,2,8,NA,NA,NA,NA
3,3,Bobby Brown,Humpin' Around,4,9,NA,NA,NA,NA
4,2, TLC,Baby-Baby-Baby,3,18,NA,NA,NA,NA
5,5,House Of Pain,Jump Around,7,15,NA,NA,NA,NA
6,6,Hi-Five,She's Playing Hard To Get,9,10,NA,NA,NA,NA
7,3,Guns N' Roses,November Rain,5,15,NA,NA,NA,NA
8,8,K.W.S.,Please Don't Go,10,16,NA,NA,NA,NA
9,5,Jon Secada,Just Another Day,8,25,NA,NA,NA,NA
10,4,Shakespear's Sister ,Stay,6,14,NA,NA,NA,NA
11,11,Bryan Adams,Do I Have To Say The Words?,12,10,NA,NA,NA,NA
12,9,Elton John,The One,11,15,NA,NA,NA,NA
13,13,Arrested Development,People Everyday ,14,8,NA,NA,NA,NA
14,14,Def Leppard,Have You Ever Needed Someone So Bad,18,7,NA,NA,NA,NA
15,15,Firehouse,When I Look Into Your Eyes,20,8,NA,NA,NA,NA
16,16,Jade,"I Wanna Love You (From ""Class Act"")",21,13,NA,NA,NA,NA
17,15,Toad The Wet Sprocket,All I Want,16,15,NA,NA,NA,NA
18,6,En Vogue,Giving Him Something He Can Feel,13,18,NA,NA,NA,NA
19,19,P.M. Dawn,"I'd Die Without You (From ""Boomerang"")",29,4,NA,NA,NA,NA
20,20,En Vogue,Free Your Mind,25,4,NA,NA,NA,NA
21,6, Technotronic Featuring Ya Kid K,Move This,15,17,NA,NA,NA,NA
22,22,Snap!,Rhythm Is A Dancer,34,8,NA,NA,NA,NA
23,23,Color Me Badd,"Forever Love (From ""Mo' Money"")",24,2,NA,NA,NA,NA
24,24,Charles & Eddie,Would I Lie To You?,28,7,NA,NA,NA,NA
25,6,Tom Cochrane,Life Is A Highway,19,21,NA,NA,NA,NA
26,26,N2Deep,Back To The Hotel,26,13,NA,NA,NA,NA
27,1,Sir Mix-A-Lot,Baby Got Back,17,26,NA,NA,NA,NA
28,28,Mary J. Blige,Real Love,37,6,NA,NA,NA,NA
29,29, Celine Dion,Nothing Broken But My Heart,31,10,NA,NA,NA,NA
