rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Madonna,Vogue,NA,NA,2,NA,2WEEKS AT NO. 1,7WEEKS ON CHART
2,2,Heart,All I Wanna Do Is Make Love To You,3,9,NA,NA,NA,NA
3,1,Sinead O'Connor,Nothing Compares 2 U,2,11,NA,NA,NA,NA
4,4,Wilson Phillips,Hold On,4,11,NA,NA,NA,NA
5,5,Janet Jackson,Alright,6,8,NA,NA,NA,NA
6,6,Bell Biv DeVoe,Poison,8,8,NA,NA,NA,NA
7,5,Linear,Sending All My Love,5,15,NA,NA,NA,NA
8,8,Roxette,"It Must Have Been Love (From ""Pretty Woman"")",9,8,NA,NA,NA,NA
9,9,M.C. Hammer,U Can't Touch This ,15,5,NA,NA,NA,NA
10,10,Rod Stewart With Ronald Isley,This Old Heart Of Mine,11,10,NA,NA,NA,NA
11,11,Perfect Gentlemen,Ooh La La (I Can't Get Over You),16,7,NA,NA,NA,NA
12,12,Digital Underground,The Humpty Dance,14,11,NA,NA,NA,NA
13,2,Calloway,I Wanna Be Rich,7,16,NA,NA,NA,NA
14,13,Sweet Sensation,Love Child,13,11,NA,NA,NA,NA
15,15,After 7,Ready Or Not,20,9,NA,NA,NA,NA
16,16,Partners In Kryme,Turtle Power,22,6,NA,NA,NA,NA
17,17,Expose,Your Baby Never Looked Good In Blue,18,9,NA,NA,NA,NA
18,18,En Vogue,Hold On,24,4,NA,NA,NA,NA
19,3,Michael Bolton,How Can We Be Lovers,12,13,NA,NA,NA,NA
20,9,Aerosmith,What It Takes,10,11,NA,NA,NA,NA
21,21,Phil Collins,Do You Remember?,25,5,NA,NA,NA,NA
22,22,Jude Cole,"Baby, It's Tonight",27,7,NA,NA,NA,NA
23,2,Jane Child,Don't Wanna Fall In Love,19,16,NA,NA,NA,NA
24,24,Richard Marx,Children Of The Night,29,5,NA,NA,NA,NA
25,25,Taylor Dayne,I'll Be Your Shelter,34,4,NA,NA,NA,NA
26,26,Giant,I'll See You In My Dreams,30,10,NA,NA,NA,NA
27,NA,New Kids On The Block,Step By Step,NA,NA,NA,NA,NA,NA
28,17,Adam Ant ,Room At The Top,17,12,NA,NA,NA,NA
29,26,Salt-N-Pepa,Expression,26,12,NA,NA,NA,NA
30,3,Lisa Stansfield,All Around The World,23,17,NA,NA,NA,NA
31,31,Basia,Cruising For Bruising,35,8,NA,NA,NA,NA
32,6,Babyface,Whip Appeal,21,14,NA,NA,NA,NA
33,28,Faster Pussycat,House Of Pain,28,14,NA,NA,NA,NA
34,34,Depeche Mode,Enjoy The Silence,42,7,NA,NA,NA,NA
35,35,Johnny Gill,Rub You The Right Way,44,3,NA,NA,NA,NA
36,36,The B-52s,Deadbeat Club,40,6,NA,NA,NA,NA
37,37,Louie Louie,Sittin' In The Lap Of Luxury,45,5,NA,NA,NA,NA
38,38,Glenn Medeiros Featuring Bobby Brown,She Ain't Worth It,50,2,NA,NA,NA,NA
39,38, Electronic,Getting Away With It,38,9,NA,NA,NA,NA
40,40,Michel'le,Nicety,43,7,NA,NA,NA,NA
41,39,Whistle,Always And Forever,39,8,NA,NA,NA,NA
42,42, Slaughter,Up All Night,49,5,NA,NA,NA,NA
43,8,Motley Crue,Without You,32,14,NA,NA,NA,NA
44,1,Tommy Page,I'll Be Your Everything,31,15,NA,NA,NA,NA
45,45,Nikki,Notice Me,51,5,NA,NA,NA,NA
46,46, Tyler Collins,Girls Nite Out,58,5,NA,NA,NA,NA
47,47,Billy Idol,"Cradle Of Love (From ""Ford Fairlane"")",62,4,NA,NA,NA,NA
48,48,Brent Bourgeois,Dare To Fall In Love,52,5,NA,NA,NA,NA
49,33,Fleetwood Mac,Save Me,33,8,NA,NA,NA,NA
50,50, Snap!,The Power,75,3,NA,NA,NA,NA
51,1,Alannah Myles,Black Velvet,41,21,NA,NA,NA,NA
52,6,Luther Vandross,Here And Now,36,23,NA,NA,NA,NA
53,53,Michael Penn ,This & That,63,5,NA,NA,NA,NA
54,21,Don Henley,The Heart Of The Matter,46,15,NA,NA,NA,NA
55,55,Elton John,Club At The End Of The Street,65,5,NA,NA,NA,NA
56,56,Alannah Myles,Love Is,61,4,NA,NA,NA,NA
57,57, L.A. Guns,The Ballad Of Jayne,67,8,NA,NA,NA,NA
58,9,Biz Markie,Just A Friend,48,19,NA,NA,NA,NA
59,59,D-Mob With Cathy Dennis,That's The Way Of The World,59,5,NA,NA,NA,NA
60,60,Young And Restless,"""B"" Girls",68,4,NA,NA,NA,NA
61,61,Mellow Man Ace,Mentirosa,72,3,NA,NA,NA,NA
62,62,Billy Joel,"The Downeaster ""Alexa""",66,4,NA,NA,NA,NA
63,60,Damn Yankees,Coming Of Age,60,6,NA,NA,NA,NA
64,40,Timmy T.,Time After Time,53,12,NA,NA,NA,NA
65,65,Tommy Page,When I Dream Of You,69,3,NA,NA,NA,NA
66,49,The Cover Girls,All That Glitters Isn't Gold,57,8,NA,NA,NA,NA
67,1,Taylor Dayne,Love Will Lead You Back,47,18,NA,NA,NA,NA
68,13,Seduction,Heartbeat,37,14,NA,NA,NA,NA
69,24,The U-Krew,If U Were Mine,54,18,NA,NA,NA,NA
70,70,George LaMond,Bad Of The Heart,73,3,NA,NA,NA,NA
71,54,Soul II Soul,Get A Life,64,7,NA,NA,NA,NA
72,7,Technotronic, Get Up! (Before The Night Is Over),55,18,NA,NA,NA,NA
73,73,Del Amitri,Kiss This Thing Goodbye,79,2,NA,NA,NA,NA
74,NA,Michael Bolton,When I'm Back On My Feet Again,NA,NA,NA,NA,NA,NA
75,71,The Cure,Pictures Of You,71,6,NA,NA,NA,NA
76,76,ZZ Top,"Doubleback (From ""Back To The Future Part III"")",86,2,NA,NA,NA,NA
77,77, Andrew Ridgeley,Shake,78,3,NA,NA,NA,NA
78,78,Go West,"King Of Wishful Thinking (From ""Pretty Woman"")",96,2,NA,NA,NA,NA
79,9,A'me Lorain,"Whole Wide World (From ""True Love"")",56,19,NA,NA,NA,NA
80,80,Ana,Got To Tell Me Something,93,2,NA,NA,NA,NA
81,NA, Lisa Stansfield,You Can't Deny It,NA,NA,NA,NA,NA,NA
82,82,The Black Crowes,Jealous Again,83,3,NA,NA,NA,NA
83,7,Michel'le,No More Lies,70,28,NA,NA,NA,NA
84,NA,Howard Hewett,Show Me,NA,NA,NA,NA,NA,NA
85,85,Linda Ronstadt (Featuring Aaron Neville),When Something Is Wrong With My Baby,88,3,NA,NA,NA,NA
86,86,Lightning Seeds,Pure,87,2,NA,NA,NA,NA
87,31,Quincy Jones,The Secret Garden,77,12,NA,NA,NA,NA
88,NA,Quincy Jones With Tevin Campbell,"Tomorrow (A Better You, Better Me)",NA,NA,NA,NA,NA,NA
89,89,Joey Kid,Counting The Days,92,4,NA,NA,NA,NA
90,8,KISS,Forever,74,17,NA,NA,NA,NA
91,81,Gorky Park,Try To Find Me,81,5,NA,NA,NA,NA
92,92,Bonnie Raitt,Nick Of Time,94,2,NA,NA,NA,NA
93,66,Bad English,Heaven Is A 4 Letter Word,80,7,NA,NA,NA,NA
94,46,Robert Plant,Hurting Kind (I've Got My Eyes On You),91,10,NA,NA,NA,NA
95,NA,Alisha,Bounce Back,NA,NA,NA,NA,NA,NA
96,69,Hi Tek 3 Featuring Ya Kid K,Spin That Wheel,89,7,NA,NA,NA,NA
97,37,Corey Hart,A Little Love,90,11,NA,NA,NA,NA
98,55,Tesla,The Way It Is,97,12,NA,NA,NA,NA
99,59,Laura Branigan,Moonlight On Water,82,9,NA,NA,NA,NA
100,3,Phil Collins,I Wish It Would Rain Down,76,17,NA,NA,NA,NA
