rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Brandy & Monica,The Boy Is Mine,NA,NA,8,NA,8WEEKS AT NO. 1,9WEEKS ON CHART
2,2,Shania Twain,You're Still The One,2,24,NA,NA,NA,NA
3,3,Usher,My Way,3,6,NA,NA,NA,NA
4,4,Puff Daddy Featuring Jimmy Page,Come With Me,6,5,NA,NA,NA,NA
5,5,Sarah McLachlan, Adia,5,9,NA,NA,NA,NA
6,1,Next,Too Close,4,24,NA,NA,NA,NA
7,7,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",Make It Hot,8,5,NA,NA,NA,NA
8,5,Madonna,Ray Of Light,7,3,NA,NA,NA,NA
9,1,Mariah Carey,My All,9,12,NA,NA,NA,NA
10,10,Voices Of Theory,Say It,12,17,NA,NA,NA,NA
11,4,Backstreet Boys,Everybody [Backstreet's Back],10,15,NA,NA,NA,NA
12,1,K-Ci & JoJo,All My Life,13,18,NA,NA,NA,NA
13,NA,All Saints,Never Ever,NA,NA,NA,NA,NA,NA
14,7,Jon B,They Don't Know,11,26,NA,NA,NA,NA
15,15,Five ,When The Lights Go Out,15,8,NA,NA,NA,NA
16,16,Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,Ghetto Supastar (That Is What You Are),16,5,NA,NA,NA,NA
17,17,Kelly Price,Friend Of Mine,22,2,NA,NA,NA,NA
18,1,Savage Garden, Truly Madly Deeply,14,34,NA,NA,NA,NA
19,8,Marcy Playground,Sex And Candy,17,16,NA,NA,NA,NA
20,20,Nate Dogg Featuring Warren G,Nobody Does It Better,24,3,NA,NA,NA,NA
21,16,Spice Girls ,Stop,18,6,NA,NA,NA,NA
22,22,Jennifer Paige,Crush,33,4,NA,NA,NA,NA
23,23,Link,Whatcha Gone Do?,23,8,NA,NA,NA,NA
24,18,LeAnn Rimes,Looking Through Your Eyes,19,15,NA,NA,NA,NA
25,16,Master P Featuring Sons Of Funk,I Got The Hook Up!,20,16,NA,NA,NA,NA
