rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Bryan Adams,Have You Ever Really Loved A Woman?,NA,NA,3,NA,3WEEKS AT NO. 1,10WEEKS ON CHART
2,2,Boyz II Men,Water Runs Dry,4,8,NA,NA,NA,NA
3,3,Nicki French,Total Eclipse Of The Heart,3,12,NA,NA,NA,NA
4,4,Monica,Don't Take It Personal (Just One Of Dem Days),5,8,NA,NA,NA,NA
5,NA,Michael Jackson & Janet Jackson,Scream/Childhood,NA,NA,NA,NA,NA,NA
6,1,Montell Jordan,This Is How We Do It,2,17,NA,NA,NA,NA
7,3,Method Man Featuring Mary J. Blige,I'll Be There For You/You're All I Need To Get By,6,7,NA,NA,NA,NA
8,2,Adina Howard,Freak Like Me,7,19,NA,NA,NA,NA
9,8,Blessid Union Of Souls,I Believe,8,18,NA,NA,NA,NA
10,10,Hootie & The Blowfish,Let Her Cry,10,15,NA,NA,NA,NA
11,4,Dionne Farris,I Know,9,21,NA,NA,NA,NA
12,12,TLC,Waterfalls,39,2,NA,NA,NA,NA
13,13,Total Featuring The Notorious B.I.G.,"Can't You See (From ""New Jersey Drive"")",13,11,NA,NA,NA,NA
14,2,TLC,Red Light Special,11,16,NA,NA,NA,NA
15,10,Dr. Dre,"Keep Their Heads Ringin' (From ""Friday"")",12,14,NA,NA,NA,NA
16,16,Diana King," Shy Guy (From ""Bad Boys"")",16,12,NA,NA,NA,NA
17,17,Blues Traveler,Run-Around,18,13,NA,NA,NA,NA
18,18,Jon B. Featuring Babyface,Someone To Love,22,8,NA,NA,NA,NA
19,19,Soul For Real,Every Little Thing I Do,19,7,NA,NA,NA,NA
20,NA,Jodeci,Freek'n You,NA,NA,NA,NA,NA,NA
21,9,2Pac,Dear Mama/Old School,14,15,NA,NA,NA,NA
22,16,Jamie Walters,Hold On,17,21,NA,NA,NA,NA
23,14,Martin Page,In The House Of Stone And Light,20,27,NA,NA,NA,NA
24,3,Real McCoy,Run Away,15,15,NA,NA,NA,NA
25,23,Annie Lennox,"No More ""I Love You's""",23,15,NA,NA,NA,NA
26,13,Elton John,Believe,21,15,NA,NA,NA,NA
27,NA,All-4-One,I Can Love You Like That,NA,NA,NA,NA,NA,NA
28,10,Hootie & The Blowfish,Hold My Hand,26,37,NA,NA,NA,NA
29,19,Raphael Saadiq,"Ask Of You (From ""Higher Learning"")",24,13,NA,NA,NA,NA
30,30, Bon Jovi,This Ain't A Love Song,34,2,NA,NA,NA,NA
31,1,Madonna,Take A Bow,27,27,NA,NA,NA,NA
32,26,Da Brat,Give It 2 You,28,10,NA,NA,NA,NA
33,33,Collective Soul,December,33,6,NA,NA,NA,NA
34,34,Kut Klose,I Like,37,10,NA,NA,NA,NA
35,2,Soul For Real,Candy Rain,25,24,NA,NA,NA,NA
36,NA,Paula Abdul,My Love Is For Real,NA,NA,NA,NA,NA,NA
37,3, Real McCoy,Another Night,38,43,NA,NA,NA,NA
38,29,Stevie B,Dream About You/Funky Melody,29,19,NA,NA,NA,NA
39,39,Shaggy,Boombastic/In The Summertime,49,5,NA,NA,NA,NA
40,5,Sheryl Crow,Strong Enough,31,25,NA,NA,NA,NA
41,30,Van Halen,Can't Stop Lovin' You,30,13,NA,NA,NA,NA
42,42,Real McCoy,Come And Get Your Love,46,2,NA,NA,NA,NA
43,5,Des'ree,You Gotta Be,35,42,NA,NA,NA,NA
44,44,Naughty By Nature,Feel Me Flow,61,2,NA,NA,NA,NA
45,25,Rednex,Cotton Eye Joe,32,15,NA,NA,NA,NA
46,6, The Notorious B.I.G.,Big Poppa/Warning,36,23,NA,NA,NA,NA
47,39,Adam Ant,Wonderful,41,12,NA,NA,NA,NA
48,48,Brian McKnight,"Crazy Love (From ""Jason's Lyric"")",48,10,NA,NA,NA,NA
49,49,Brandy,Best Friend,52,3,NA,NA,NA,NA
50,1,TLC,Creep,42,32,NA,NA,NA,NA
51,4,Brandy,Baby,40,20,NA,NA,NA,NA
52,52,Rod Stewart,Leave Virginia Alone,55,3,NA,NA,NA,NA
53,53,Alison Krauss + Union Station,When You Say Nothing At All,53,6,NA,NA,NA,NA
54,16,Melissa Etheridge,Like The Way I Do/If I Wanted To,43,18,NA,NA,NA,NA
55,26,Firehouse,I Live My Life For You,45,17,NA,NA,NA,NA
56,47,R.E.M., Strange Currencies,47,8,NA,NA,NA,NA
57,15,Subway (Featuring 702),This Lil' Game We Play,54,20,NA,NA,NA,NA
58,46,Fun Factory,Close To You,50,14,NA,NA,NA,NA
59,45,Various Artists,"Freedom (From ""Panther"")",51,9,NA,NA,NA,NA
60,60,Corona,Baby Baby,60,6,NA,NA,NA,NA
61,49,Brownstone,Grapevyne,59,8,NA,NA,NA,NA
62,62,Luniz,I Got 5 On It,62,2,NA,NA,NA,NA
63,44,IV Xample,I'd Rather Be Alone,56,15,NA,NA,NA,NA
64,51,H-Town,Emotions,57,9,NA,NA,NA,NA
65,65,Yaki-Da,I Saw You Dancing,73,3,NA,NA,NA,NA
66,58,Matthew Sweet,Sick Of Myself,58,4,NA,NA,NA,NA
67,53,Elastica,Connection,64,13,NA,NA,NA,NA
68,39,Rappin' 4-Tay Featuring The Spinners,I'll Be Around,69,13,NA,NA,NA,NA
69,69,U.N.V.,So In Love With You,70,3,NA,NA,NA,NA
70,70,Shania Twain, Any Man Of Mine/Whose Bed Have Your Boots Been Under?,74,4,NA,NA,NA,NA
71,21,Boyz II Men,Thank You,63,17,NA,NA,NA,NA
72,72,Jill Sobule,I Kissed A Girl,72,4,NA,NA,NA,NA
73,22,Mary J. Blige,I'm Goin' Down,65,11,NA,NA,NA,NA
74,54,K7,Move It Like This,68,19,NA,NA,NA,NA
75,75,Tony Thompson,I Wanna Love Like That,82,4,NA,NA,NA,NA
76,42,Foreigner, Until The End Of Time,66,14,NA,NA,NA,NA
77,77,"Dis `N' Dat Feat. 95 South,69 Boyz & K-Nock",Freak Me Baby,80,7,NA,NA,NA,NA
78,78,Nuttin' Nyce,Froggy Style,78,4,NA,NA,NA,NA
79,65,Skee-Lo,I Wish,79,8,NA,NA,NA,NA
80,58,Usher,Think Of You,71,18,NA,NA,NA,NA
81,81,Chris Isaak,Somebody's Crying,90,2,NA,NA,NA,NA
82,43,BLACKstreet,Joy,75,12,NA,NA,NA,NA
83,NA,Amy Grant,Big Yellow Taxi,NA,NA,NA,NA,NA,NA
84,72,Roula,Lick It,86,13,NA,NA,NA,NA
85,73,Masta Ace Incorporated,The I.N.C. Ride,88,8,NA,NA,NA,NA
86,NA,Mary J. Blige,I Love You/You Bring Me Joy,NA,NA,NA,NA,NA,NA
87,42,Gillette ,Mr. Personality,81,16,NA,NA,NA,NA
88,68,Tom Petty,It's Good To Be King,76,8,NA,NA,NA,NA
89,89,SF Spanish Fly,Crimson And Clover,91,2,NA,NA,NA,NA
90,67,Vanessa Williams,The Way That You Love,67,7,NA,NA,NA,NA
91,69,Max-A-Million,Fat Boy,87,20,NA,NA,NA,NA
92,NA,Mobb Deep,Survival Of The Fittest,NA,NA,NA,NA,NA,NA
93,NA,MoKenStef,He's Mine,NA,NA,NA,NA,NA,NA
94,91,Grand Puba,I Like It (I Wanna Be Where You Are),99,3,NA,NA,NA,NA
95,91,Lost Boyz,Lifestyles Of The Rich And Shameless,93,6,NA,NA,NA,NA
96,56,Letters To Cleo,Here & Now,84,13,NA,NA,NA,NA
97,53,Keith Martin,Never Find Someone Like You,85,16,NA,NA,NA,NA
98,96,Sophie B. Hawkins,As I Lay Me Down,96,3,NA,NA,NA,NA
99,51,Naughty By Nature,Craziest,83,10,NA,NA,NA,NA
100,80,Ol' Dirty Bastard,Shimmy Shimmy Ya,100,5,NA,NA,NA,NA
