rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Lonestar,Amazed,NA,NA,NA,3,3LAST WEEK ,31WEEKS ON CHART
2,1,Savage Garden,I Knew I Loved You,1,20,NA,NA,NA,NA
3,3,Faith Hill,Breathe,5,18,NA,NA,NA,NA
4,1,Mariah Carey Featuring Joe & 98 Degrees,Thank God I Found You,2,13,NA,NA,NA,NA
5,5,Santana Featuring The Product G&B,Maria Maria,6,4,NA,NA,NA,NA
6,6,Celine Dion,That's The Way It Is,11,17,NA,NA,NA,NA
7,7,'N Sync,Bye Bye Bye,13,6,NA,NA,NA,NA
8,6,Blink-182,All The Small Things,8,14,NA,NA,NA,NA
9,9,Backstreet Boys,Show Me The Meaning Of Being Lonely,12,10,NA,NA,NA,NA
10,4,Montell Jordan,Get It On Tonite,7,20,NA,NA,NA,NA
11,5,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",Hot Boyz,10,15,NA,NA,NA,NA
12,1,Christina Aguilera,What A Girl Wants,4,15,NA,NA,NA,NA
13,1,Santana Featuring Rob Thomas,Smooth,9,32,NA,NA,NA,NA
14,14,Britney Spears,From The Bottom Of My Broken Heart,14,6,NA,NA,NA,NA
15,5,Blaque,Bring It All To Me,15,20,NA,NA,NA,NA
16,16,Sonique,It Feels So Good,17,7,NA,NA,NA,NA
17,13,Destiny's Child,Say My Name,18,11,NA,NA,NA,NA
18,2,Brian McKnight,Back At One,16,28,NA,NA,NA,NA
19,12,Filter,Take A Picture,20,15,NA,NA,NA,NA
20,3,Marc Anthony,I Need To Know,21,26,NA,NA,NA,NA
21,6,Eiffel 65,Blue (Da Ba Dee),19,13,NA,NA,NA,NA
22,22,Third Eye Blind,Never Let You Go,22,7,NA,NA,NA,NA
23,23,Sisqo,Thong Song,26,6,NA,NA,NA,NA
24,11,Smash Mouth,Then The Morning Comes,23,19,NA,NA,NA,NA
25,NA,P!nk,There You Go,NA,NA,NA,NA,NA,NA
26,15,Jagged Edge ,He Can't Love U,24,13,NA,NA,NA,NA
27,27,Joe,I Wanna Know,28,10,NA,NA,NA,NA
28,25,D'Angelo,Untitled (How Does It Feel),25,7,NA,NA,NA,NA
29,29,Madonna,American Pie,35,3,NA,NA,NA,NA
30,30,Dr. Dre Featuring Eminem, Forgot About Dre,30,7,NA,NA,NA,NA
31,31,Vertical Horizon,Everything You Want,33,7,NA,NA,NA,NA
32,29, Sugar Ray,Falls Apart,29,8,NA,NA,NA,NA
33,33,Sammie,I Like It,40,6,NA,NA,NA,NA
34,4,Whitney Houston,My Love Is Your Love,27,27,NA,NA,NA,NA
35,35,Aaliyah ,I Don't Wanna,38,6,NA,NA,NA,NA
36,29,Tim McGraw,My Best Friend,31,15,NA,NA,NA,NA
37,20,Train,Meet Virginia,32,22,NA,NA,NA,NA
38,34,J-Shin Featuring LaTocha Scott,One Night Stand,34,11,NA,NA,NA,NA
39,36, Mark Wills,Back At One,36,8,NA,NA,NA,NA
40,27,Dixie Chicks,Cowboy Take Me Away,37,15,NA,NA,NA,NA
41,39,Lonestar,Smile,43,12,NA,NA,NA,NA
42,34,Eve Featuring Faith Evans,Love Is Blind,39,9,NA,NA,NA,NA
43,43,Toby Keith,How Do You Like Me Now?!,45,6,NA,NA,NA,NA
44,44,George Strait,The Best Day,44,6,NA,NA,NA,NA
45,7,Donell Jones,U Know What's Up,41,24,NA,NA,NA,NA
46,46,Kid Rock,Only God Knows Why,47,3,NA,NA,NA,NA
47,47,Macy Gray,I Try,51,3,NA,NA,NA,NA
48,48,Tracy Lawrence,Lessons Learned,48,6,NA,NA,NA,NA
49,49,Hoku,Another Dumb Blonde,49,3,NA,NA,NA,NA
50,19,Foo Fighters,Learn To Fly,42,21,NA,NA,NA,NA
51,51,TLC,Dear Lie,52,4,NA,NA,NA,NA
52,52,Red Hot Chili Peppers,Otherside,65,4,NA,NA,NA,NA
53,53,Martina McBride,Love's The Only House,58,5,NA,NA,NA,NA
54,54,Marc Anthony, You Sang To Me,77,2,NA,NA,NA,NA
55,55,Jo Dee Messina,Because You Love Me,66,6,NA,NA,NA,NA
56,33,Ol' Dirty Bastard Featuring Kelis,Got Your Money,57,20,NA,NA,NA,NA
57,57,SHeDAISY,This Woman Needs,67,5,NA,NA,NA,NA
58,58,JAY-Z,Anything,72,2,NA,NA,NA,NA
59,28,Counting Crows,Hanginaround,56,18,NA,NA,NA,NA
60,57,R.E.M.,The Great Beyond,59,11,NA,NA,NA,NA
61,32,Enrique Iglesias,Rhythm Divine,61,14,NA,NA,NA,NA
62,62,Clint Black With Steve Wariner,Been There,73,3,NA,NA,NA,NA
63,56,Angie Stone,No More Rain (In This Cloud),69,11,NA,NA,NA,NA
