rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,TLC,Waterfalls,NA,NA,2,NA,2WEEKS AT NO. 1,6WEEKS ON CHART
2,2,The Notorious B.I.G.,One More Chance/Stay With Me,3,4,NA,NA,NA,NA
3,2,Monica ,Don't Take It Personal (Just One Of Dem Days),2,12,NA,NA,NA,NA
4,2,Boyz II Men,Water Runs Dry,6,12,NA,NA,NA,NA
5,2,Nicki French,Total Eclipse Of The Heart,5,16,NA,NA,NA,NA
6,5,Michael Jackson & Janet Jackson,Scream/Childhood,7,5,NA,NA,NA,NA
7,1,Bryan Adams,Have You Ever Really Loved A Woman?,4,14,NA,NA,NA,NA
8,8,All-4-One,I Can Love You Like That,8,5,NA,NA,NA,NA
9,9,Shaggy,Boombastic/In The Summertime,16,9,NA,NA,NA,NA
10,10,Blues Traveler,Run-Around,13,17,NA,NA,NA,NA
11,11,Jon B. Featuring Babyface,Someone To Love,14,12,NA,NA,NA,NA
12,9, Hootie & The Blowfish,Let Her Cry,9,19,NA,NA,NA,NA
13,13,Diana King,"Shy Guy (From ""Bad Boys"")",17,16,NA,NA,NA,NA
14,2,Adina Howard,Freak Like Me,11,23,NA,NA,NA,NA
15,3, Method Man Featuring Mary J. Blige,I'll Be There For You/You're All I Need To Get By,10,11,NA,NA,NA,NA
16,16,U2,"Hold Me, Thrill Me, Kiss Me, Kill Me",18,4,NA,NA,NA,NA
17,17,Naughty By Nature,Feel Me Flow,23,6,NA,NA,NA,NA
18,18,Soul For Real,Every Little Thing I Do,19,11,NA,NA,NA,NA
19,1,Montell Jordan,This Is How We Do It,12,21,NA,NA,NA,NA
20,20,Soul Asylum,Misery,22,3,NA,NA,NA,NA
21,21,Bon Jovi,This Ain't A Love Song,21,6,NA,NA,NA,NA
22,17,Jodeci,Freek'n You,24,5,NA,NA,NA,NA
23,8,Blessid Union Of Souls, I Believe,15,22,NA,NA,NA,NA
