rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,UB40,"Can't Help Falling In Love (From ""Sliver"")",NA,NA,7,NA,7 WEEKS AT NO. 1,17WEEKS ON CHART
2,2,Mariah Carey,Dreamlover,3,5,NA,NA,NA,NA
3,2,Tag Team,Whoomp! (There It Is),2,15,NA,NA,NA,NA
4,4,Jodeci ,Lately,4,13,NA,NA,NA,NA
5,5,Soul Asylum, Runaway Train,5,13,NA,NA,NA,NA
6,6,Janet Jackson,If,7,7,NA,NA,NA,NA
7,7,SWV,Right Here (Human Nature)/Downtown,11,8,NA,NA,NA,NA
8,8,Michael Jackson,Will You Be There,12,8,NA,NA,NA,NA
9,3,The Proclaimers,I'm Gonna Be (500 Miles),6,13,NA,NA,NA,NA
10,7,Tony Toni Tone,If I Had No Loot,9,13,NA,NA,NA,NA
11,11,Billy Joel,The River Of Dreams,14,6,NA,NA,NA,NA
12,4,Onyx,Slam,8,15,NA,NA,NA,NA
13,1,SWV,Weak,10,20,NA,NA,NA,NA
14,14,Shai,Baby I'm Yours,17,14,NA,NA,NA,NA
15,15,Brian McKnight,One Last Cry,16,13,NA,NA,NA,NA
16,9,Tina Turner,"I Don't Wanna Fight (From ""What's Love Got To Do With It"") ",13,15,NA,NA,NA,NA
17,17,Madonna,Rain,18,7,NA,NA,NA,NA
18,11,95 South,"Whoot, There It Is",15,19,NA,NA,NA,NA
19,19,Kris Kross Featuring Supercat,Alright,19,6,NA,NA,NA,NA
20,20,Cypress Hill,Insane In The Brain ,25,9,NA,NA,NA,NA
21,14,4 Non Blondes,What's Up,21,20,NA,NA,NA,NA
22,22,2Pac,I Get Around,29,10,NA,NA,NA,NA
23,23,Aerosmith,Cryin',31,6,NA,NA,NA,NA
24,12,Duice,Dazzey Duks,20,35,NA,NA,NA,NA
25,25,Toni Braxton,Another Sad Love Song,27,10,NA,NA,NA,NA
26,5,Robin S.,Show Me Love,22,23,NA,NA,NA,NA
27,20,Ice Cube Featuring Das EFX,Check Yo Self,23,6,NA,NA,NA,NA
28,8,Expose,I'll Never Get Over You (Getting Over Me),24,24,NA,NA,NA,NA
29,29,Jazzy Jeff & The Fresh Prince ,Boom! Shake The Room,33,5,NA,NA,NA,NA
30,30,Dino,Ooh Child,32,9,NA,NA,NA,NA
31,1,Janet Jackson,That's The Way Love Goes,26,19,NA,NA,NA,NA
32,3,H-Town,Knockin' Da Boots,28,22,NA,NA,NA,NA
33,33,Tears For Fears,Break It Down Again,37,8,NA,NA,NA,NA
34,34,Radiohead,Creep,39,11,NA,NA,NA,NA
35,5,Rod Stewart,Have I Told You Lately,30,20,NA,NA,NA,NA
36,36,Celine Dion And Clive Griffin,"When I Fall In Love (From ""Sleepless In Seattle"")",40,8,NA,NA,NA,NA
37,27,Jon Secada,I'm Free,36,11,NA,NA,NA,NA
38,38,"Big Daddy Kane Feat. Spinderella, L. Williams & K. Anderson",Very Special,44,9,NA,NA,NA,NA
39,23,Sting,Fields Of Gold,34,14,NA,NA,NA,NA
40,8,Dr. Dre,Dre Day,35,17,NA,NA,NA,NA
41,7,Duran Duran,Come Undone,42,21,NA,NA,NA,NA
42,29,U.N.V.,Something's Goin' On,41,14,NA,NA,NA,NA
43,43,MC Lyte,Ruffneck,46,8,NA,NA,NA,NA
44,44,Inner Circle,Sweat (A La La La La Long),49,5,NA,NA,NA,NA
45,22,Jade,One Woman,38,14,NA,NA,NA,NA
46,46,Gin Blossoms,Hey Jealousy,53,7,NA,NA,NA,NA
47,47,Rod Stewart,Reason To Believe,50,4,NA,NA,NA,NA
48,39,Fu-Schnickens W/ Shaquille O'Neal,What's Up Doc? (Can We Rock),45,10,NA,NA,NA,NA
49,31,Whitney Houston,Run To You,43,11,NA,NA,NA,NA
50,46,Alan Jackson,Chattahoochee,48,9,NA,NA,NA,NA
51,26,Silk,Girl U For Me/Lose Control,47,12,NA,NA,NA,NA
52,52,Joey Lawrence,Stay Forever,57,8,NA,NA,NA,NA
53,20,Taylor Dayne,Can't Get Enough Of Your Love,51,14,NA,NA,NA,NA
54,54,P.M. Dawn,The Ways Of The Wind,55,7,NA,NA,NA,NA
55,55,Lords Of The Underground,Chief Rocka,60,9,NA,NA,NA,NA
56,42,TLC," Get It Up (From ""Poetic Justice"")",52,10,NA,NA,NA,NA
57,57,Zapp & Roger,Mega Medley,62,5,NA,NA,NA,NA
58,58,Stereo MC's,Step It Up,58,9,NA,NA,NA,NA
59,48, II D Extreme,Cry No More,56,17,NA,NA,NA,NA
60,17,Captain Hollywood Project,More And More,54,19,NA,NA,NA,NA
61,61,Red Hot Chili Peppers,"Soul To Squeeze (From ""Coneheads"")",95,2,NA,NA,NA,NA
62,62,Robin S.,Love For Love,63,3,NA,NA,NA,NA
63,61,Lenny Kravitz,Believe,61,10,NA,NA,NA,NA
64,64,Bell Biv DeVoe,Something In Your Eyes,65,3,NA,NA,NA,NA
65,57,Shanice,"It's For You (From ""The Meteor Man"")",59,8,NA,NA,NA,NA
66,66,Zhane,Hey Mr. D.J.,79,2,NA,NA,NA,NA
67,56,Aaron Neville ,Don't Take Away My Heaven,64,16,NA,NA,NA,NA
68,68,"Earth, Wind & Fire",Sunday Morning,85,2,NA,NA,NA,NA
69,69,Haddaway,What Is Love,87,2,NA,NA,NA,NA
70,68, Legacy Of Sound Featuring Meja,Happy,68,7,NA,NA,NA,NA
71,68,Raven-Symone,That's What Little Girls Are Made Of,73,5,NA,NA,NA,NA
72,72,MC Eiht,"Streiht Up Menace (From ""Menace II Society"")",74,4,NA,NA,NA,NA
73,73,Shaggy,Oh Carolina,89,4,NA,NA,NA,NA
74,67,H-Town,Lick U Up,70,6,NA,NA,NA,NA
75,75,Blind Melon,No Rain,78,3,NA,NA,NA,NA
76,72,Yo-Yo,The Bonnie And Clyde Theme,72,6,NA,NA,NA,NA
77,25,Kenny G With Peabo Bryson,By The Time This Night Is Over,66,16,NA,NA,NA,NA
78,8,Inner Circle,"Bad Boys (Theme From ""Cops"")",71,19,NA,NA,NA,NA
79,79,Little Texas,What Might Have Been,80,5,NA,NA,NA,NA
80,44,David Crosby & Phil Collins,Hero,67,18,NA,NA,NA,NA
81,76,Billy Ray Cyrus,In The Heart Of A Woman,76,6,NA,NA,NA,NA
82,42,LL Cool J,Back Seat (Of My Jeep),69,12,NA,NA,NA,NA
83,83,Lisa Keith,Better Than You,94,3,NA,NA,NA,NA
84,NA,Rick Astley,Hopelessly,NA,NA,NA,NA,NA,NA
85,81,Babyface ,For The Cool In You,81,4,NA,NA,NA,NA
86,73,G-Wiz,Teddy Bear,75,10,NA,NA,NA,NA
87,87,Terence Trent D'Arby,Delicate,96,2,NA,NA,NA,NA
88,88,Joe,I'm In Luv,99,2,NA,NA,NA,NA
89,65,AC/DC,"Big Gun (From ""Last Action Hero"")",88,10,NA,NA,NA,NA
90,46,Levert,ABC-123,77,14,NA,NA,NA,NA
91,68,Peter Cetera,Even A Fool Can See,86,8,NA,NA,NA,NA
92,74,Naughty By Nature,It's On,82,11,NA,NA,NA,NA
