rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Boyz II Men,On Bended Knee,NA,NA,2,NA,2WEEKS AT NO. 1,4WEEKS ON CHART
2,2,Ini Kamoze,"Here Comes The Hotstepper (From ""Ready To Wear"")",2,13,NA,NA,NA,NA
3,3,Real McCoy,Another Night,3,16,NA,NA,NA,NA
4,4,Bon Jovi,Always,5,11,NA,NA,NA,NA
5,1,Boyz II Men,I'll Make Love To You,4,18,NA,NA,NA,NA
6,6,TLC,Creep,8,5,NA,NA,NA,NA
7,3,Madonna,Secret,6,10,NA,NA,NA,NA
8,2,Sheryl Crow,All I Wanna Do,7,19,NA,NA,NA,NA
9,7,Brandy,I Wanna Be Down,9,11,NA,NA,NA,NA
10,9,Janet Jackson,You Want This/70's Love Groove,10,8,NA,NA,NA,NA
11,11,Melissa Etheridge,I'm The Only One,11,19,NA,NA,NA,NA
12,12,69 Boyz,Tootsee Roll,13,23,NA,NA,NA,NA
13,13,BLACKstreet,Before I Let You Go,23,8,NA,NA,NA,NA
14,5,Immature,Never Lie,12,20,NA,NA,NA,NA
15,11,Crystal Waters,100% Pure Love,15,29,NA,NA,NA,NA
16,13,Gloria Estefan,"Turn The Beat Around (From ""The Specialist"")",14,12,NA,NA,NA,NA
17,17,4PM,Sukiyaki,25,13,NA,NA,NA,NA
18,18,Barry White,Practice What You Preach,19,10,NA,NA,NA,NA
19,16,Pretenders,I'll Stand By You,16,18,NA,NA,NA,NA
20,20,Ace Of Base,Living In Danger,20,8,NA,NA,NA,NA
21,14,The 4 Seasons,"December 1963 (Oh, What A Night)",17,18,NA,NA,NA,NA
22,21,R.E.M.,"What's The Frequency, Kenneth?",22,12,NA,NA,NA,NA
23,9,Craig Mack,Flava In Ya Ear,18,18,NA,NA,NA,NA
24,24,Des'ree,You Gotta Be,26,15,NA,NA,NA,NA
25,24,20 Fingers Featuring Gillette,Short Dick Man,24,14,NA,NA,NA,NA
26,4,Babyface,When Can I See You,21,26,NA,NA,NA,NA
27,27,Vanessa Williams,The Sweetest Days,42,5,NA,NA,NA,NA
28,3,John Mellencamp With Me'Shell Ndegeocello,Wild Night,27,29,NA,NA,NA,NA
29,29,Mary J. Blige,Be Happy,32,6,NA,NA,NA,NA
30,22,Bone Thugs-N-Harmony,Thuggish Ruggish Bone,28,13,NA,NA,NA,NA
31,31,Deadeye Dick,"New Age Girl (From ""Dumb And Dumber"")",40,16,NA,NA,NA,NA
32,32,Toni Braxton,I Belong To You/How Many Ways ,41,11,NA,NA,NA,NA
33,28,B.M.U. (Black Men United),"U Will Know (From ""Jason's Lyric"")",33,10,NA,NA,NA,NA
34,34,Zhane,"Shame (From ""A Low Down Dirty Shame"")",53,3,NA,NA,NA,NA
35,35,Jade,Every Day Of The Week,35,3,NA,NA,NA,NA
36,18,Candlebox,Far Behind,31,16,NA,NA,NA,NA
37,37,Da Brat,Fa All Y'all,39,9,NA,NA,NA,NA
38,38,Hootie & The Blowfish,Hold My Hand,46,10,NA,NA,NA,NA
39,6,Aaliyah,At Your Best (You Are Love),30,15,NA,NA,NA,NA
40,36,Rappin' 4-Tay,Playaz Club,37,12,NA,NA,NA,NA
41,41,Corona,The Rhythm Of The Night,54,5,NA,NA,NA,NA
42,29,Lucas,Lucas With The Lid Off,36,11,NA,NA,NA,NA
43,2,Luther Vandross & Mariah Carey,Endless Love,34,14,NA,NA,NA,NA
44,44,John Mellencamp,Dance Naked,45,7,NA,NA,NA,NA
45,3,Changing Faces,Stroke You Up,38,20,NA,NA,NA,NA
46,18,Elton John,"Circle Of Life (From ""The Lion King"")",43,16,NA,NA,NA,NA
47,46,Sting,When We Dance,49,7,NA,NA,NA,NA
48,25,Melissa Etheridge,Come To My Window,44,42,NA,NA,NA,NA
