rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Los Del Rio,Macarena (Bayside Boys Mix),NA,NA,7,NA,7WEEKS AT NO. 1,39WEEKS ON CHART
2,2,Donna Lewis,I Love You Always Forever,2,13,NA,NA,NA,NA
3,2,Keith Sweat,Twisted,3,13,NA,NA,NA,NA
4,3,LL Cool J,Loungin,4,11,NA,NA,NA,NA
5,5,Eric Clapton,Change The World,6,9,NA,NA,NA,NA
6,3,Quad City DJ's,C'mon N' Ride It (The Train),5,27,NA,NA,NA,NA
7,7,Celine Dion,It's All Coming Back To Me Now,12,5,NA,NA,NA,NA
8,1,Toni Braxton,You're Makin' Me High/Let It Flow,8,15,NA,NA,NA,NA
9,5,R. Kelly,I Can't Sleep Baby (If I),9,10,NA,NA,NA,NA
10,6,Alanis Morissette,You Learn/You Oughta Know,10,8,NA,NA,NA,NA
11,3,Tracy Chapman,Give Me One Reason,11,24,NA,NA,NA,NA
12,3,New Edition,Hit Me Off,7,3,NA,NA,NA,NA
13,13,No Mercy,Where Do You Go,16,11,NA,NA,NA,NA
14,14,112 Featuring The Notorious B.I.G.,Only You,15,16,NA,NA,NA,NA
15,11,Jewel,Who Will Save Your Soul,13,16,NA,NA,NA,NA
16,15,Dishwalla,Counting Blue Cars,18,24,NA,NA,NA,NA
17,1,2Pac Featuring K-Ci And JoJo,How Do U Want It/California Love,14,14,NA,NA,NA,NA
18,12,OutKast,Elevators (Me & You),17,8,NA,NA,NA,NA
19,19,Aaliyah,If Your Girl Only Knew,20,3,NA,NA,NA,NA
20,20,Az Yet,"Last Night (From ""The Nutty Professor"")",31,4,NA,NA,NA,NA
21,12,Jann Arden,"Insensitive (From ""Bed Of Roses"")",19,32,NA,NA,NA,NA
22,20,Maxi Priest Featuring Shaggy,That Girl,21,12,NA,NA,NA,NA
23,23,John Mellencamp,Key West Intermezzo (I Saw You First),33,3,NA,NA,NA,NA
24,24,SWV,Use Your Heart,24,5,NA,NA,NA,NA
25,25,Do Or Die (Featuring Twista),Po Pimp,39,7,NA,NA,NA,NA
26,13,La Bouche,Sweet Dreams,28,25,NA,NA,NA,NA
27,27,Garbage,Stupid Girl,27,8,NA,NA,NA,NA
28,23,Natalie Merchant ,Jealousy,23,14,NA,NA,NA,NA
29,1,Celine Dion,"Because You Loved Me (From ""Up Close & Personal"")",25,28,NA,NA,NA,NA
30,26,Whitney Houston,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",29,7,NA,NA,NA,NA
31,1, Mariah Carey,Always Be My Baby,26,24,NA,NA,NA,NA
32,9,Monica,Why I Love You So Much/Ain't Nobody,22,15,NA,NA,NA,NA
33,2,The Tony Rich Project,Nobody Knows,32,40,NA,NA,NA,NA
