rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Elton John,Candle In The Wind 1997/Something About The Way You Look Tonight,NA,NA,2,NA,2WEEKS AT NO. 1,2WEEKS ON CHART
2,1,Boyz II Men,4 Seasons Of Loneliness,2,4,NA,NA,NA,NA
3,3,Usher,You Make Me Wanna...,4,9,NA,NA,NA,NA
4,3,LeAnn Rimes,How Do I Live,3,18,NA,NA,NA,NA
5,1,Mariah Carey,Honey,5,6,NA,NA,NA,NA
6,2,Backstreet Boys,Quit Playing Games (With My Heart),6,17,NA,NA,NA,NA
7,7,Allure Featuring 112,All Cried Out,12,8,NA,NA,NA,NA
8,4,Third Eye Blind,Semi-Charmed Life,7,16,NA,NA,NA,NA
9,2,Jewel,Foolish Games/You Were Meant For Me,9,47,NA,NA,NA,NA
10,1,The Notorious B.I.G. Featuring Puff Daddy & Mase,Mo Money Mo Problems,8,12,NA,NA,NA,NA
11,4,Spice Girls,2 Become 1,10,10,NA,NA,NA,NA
12,12,Somethin' For The People Featuring Trina & Tamara,My Love Is The Shhh!,16,8,NA,NA,NA,NA
13,13,Sarah McLachlan,Building A Mystery,13,7,NA,NA,NA,NA
14,1,Puff Daddy & Faith Evans Featuring 112,I'll Be Missing You,11,19,NA,NA,NA,NA
15,12,98 Degrees,Invisible Man,15,15,NA,NA,NA,NA
16,11,Sister Hazel,All For You,14,15,NA,NA,NA,NA
17,17,Brian McKnight Featuring Mase,You Should Be Mine (Don't Waste Your Time),17,7,NA,NA,NA,NA
18,18,Aaliyah,The One I Gave My Heart To,18,3,NA,NA,NA,NA
19,19, Chumbawamba,Tubthumping,21,6,NA,NA,NA,NA
20,20,Total,What About Us,20,8,NA,NA,NA,NA
21,21,Next,Butta Love,26,7,NA,NA,NA,NA
22,12,Magoo And Timbaland,Up Jumps Da Boogie,19,14,NA,NA,NA,NA
23,23,Milestone,I Care 'Bout You,31,8,NA,NA,NA,NA
24,24,Mary J. Blige,Everything,24,4,NA,NA,NA,NA
25,6,"Lil' Kim Feat. Da Brat, Left Eye, Missy Elliott & Angie Mar",Not Tonight,22,15,NA,NA,NA,NA
26,7,Shawn Colvin,Sunny Came Home,23,15,NA,NA,NA,NA
27,25,Master P Featuring Pimp C And The Shocker,I Miss My Homies,30,7,NA,NA,NA,NA
28,28,Fiona Apple,Criminal ,28,3,NA,NA,NA,NA
29,7,Robyn,Do You Know (What It Takes),25,21,NA,NA,NA,NA
30,7,Dru Hill,Never Make A Promise,27,11,NA,NA,NA,NA
31,31,Shania Twain,Love Gets Me Every Time,63,2,NA,NA,NA,NA
32,16,Duncan Sheik,Barely Breathing,35,47,NA,NA,NA,NA
33,5,The Verve Pipe,The Freshmen,32,35,NA,NA,NA,NA
34,21,Mr. President,Coco Jamboo,38,12,NA,NA,NA,NA
35,35,Refugee Camp All Stars Featuring Pras (With Ky-mani),Avenues,37,5,NA,NA,NA,NA
36,2,Meredith Brooks,Bitch,33,26,NA,NA,NA,NA
37,37,Mack 10,Backyard Boogie,40,8,NA,NA,NA,NA
38,2,Mark Morrison,Return Of The Mack ,36,34,NA,NA,NA,NA
39,39,Peach Union,On My Own,39,5,NA,NA,NA,NA
40,34,LeAnn Rimes,You Light Up My Life,34,6,NA,NA,NA,NA
41,41,En Vogue,"Too Gone, Too Long",44,2,NA,NA,NA,NA
42,NA,Bone Thugs-N-Harmony,If I Could Teach The World,NA,NA,NA,NA,NA,NA
43,7,Aqua,Barbie Girl,29,7,NA,NA,NA,NA
44,31,Various Artists,ESPN Presents The Jock Jam,41,24,NA,NA,NA,NA
45,45,Imani Coppola,Legend Of A Cowgirl,47,6,NA,NA,NA,NA
46,46,4.0,Have A Little Mercy,54,9,NA,NA,NA,NA
47,31,Rome,Do You Like This,43,12,NA,NA,NA,NA
48,8,Changing Faces,G.H.E.T.T.O.U.T.,45,24,NA,NA,NA,NA
49,4,Monica,"For You I Will (From ""Space Jam"")",42,32,NA,NA,NA,NA
50,50,Los Umbrellos,No Tengo Dinero,56,8,NA,NA,NA,NA
51,9,R. Kelly,Gotham City,57,14,NA,NA,NA,NA
52,52,Lost Boyz,Me And My Crazy World,52,5,NA,NA,NA,NA
53,38,Diana King,I Say A Little Prayer,50,14,NA,NA,NA,NA
54,54,Nu Flavor ,Heaven,58,2,NA,NA,NA,NA
55,NA,"Missy ""Misdemeanor"" Elliott Featuring Da Brat",Sock It 2 Me,NA,NA,NA,NA,NA,NA
56,19,SWV (Featuring Puff Daddy),Someone,51,13,NA,NA,NA,NA
57,12,Coolio Featuring 40 Thevz,"C U When U Get There (From ""Nothing To Lose"")",55,16,NA,NA,NA,NA
58,51,Sam Salter,"After 12, Before 6",59,9,NA,NA,NA,NA
59,59,K-Ci & JoJo,Last Night's Letter,72,3,NA,NA,NA,NA
60,60,H-Town,They Like It Slow,70,2,NA,NA,NA,NA
61,61,Duran Duran,Electric Barbarella,65,2,NA,NA,NA,NA
62,62,Le Click Featuring Kayo,Don't Go,64,4,NA,NA,NA,NA
63,28,Mary J. Blige ,I Can Love You,60,13,NA,NA,NA,NA
64,53,Foxy Brown Featuring Dru Hill,"Big Bad Mamma (From ""Def Jam's How To Be A Player"")",62,10,NA,NA,NA,NA
65,65,Jagged Edge Featuring Da Brat & JD,The Way That You Talk,78,5,NA,NA,NA,NA
