rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Boyz II Men,"End Of The Road (From ""Boomerang"")",NA,NA,NA,4,4LAST WEEK,5WEEKS ON CHART
2,2,TLC,Baby-Baby-Baby,3,11,NA,NA,NA,NA
3,1,Madonna ,This Used To Be My Playground,1,7,NA,NA,NA,NA
4,1,Sir Mix-A-Lot,Baby Got Back,2,19,NA,NA,NA,NA
5,5,Guns N' Roses,November Rain,5,8,NA,NA,NA,NA
6,5,Jon Secada,Just Another Day,7,18,NA,NA,NA,NA
7,7, Tom Cochrane,Life Is A Highway,8,14,NA,NA,NA,NA
8,8,En Vogue,Giving Him Something He Can Feel,9,11,NA,NA,NA,NA
9,4,Billy Ray Cyrus,Achy Breaky Heart,6,15,NA,NA,NA,NA
10,10,Technotronic Featuring Ya Kid K ,Move This,14,10,NA,NA,NA,NA
11,11,Jodeci,Come & Talk To Me,12,20,NA,NA,NA,NA
12,12, Elton John,The One,17,8,NA,NA,NA,NA
13,13,Kris Kross,Warm It Up,13,11,NA,NA,NA,NA
14,14,Shakespear's Sister,Stay,22,7,NA,NA,NA,NA
15,15,Bobby Brown ,Humpin' Around,39,2,NA,NA,NA,NA
16,10,George Michael,Too Funky,10,10,NA,NA,NA,NA
17,17,CeCe Peniston,Keep On Walkin',21,13,NA,NA,NA,NA
18,9, The Cover Girls,Wishing On A Star,11,12,NA,NA,NA,NA
19,18,The Cure,Friday I'm In Love,18,10,NA,NA,NA,NA
20,10,Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,The Best Things In Life Are Free,19,12,NA,NA,NA,NA
21,4,Celine Dion,If You Asked Me To,15,17,NA,NA,NA,NA
22,22,Richard Marx,Take This Heart,23,10,NA,NA,NA,NA
23,2,Red Hot Chili Peppers,Under The Bridge,20,20,NA,NA,NA,NA
24,1,Mariah Carey,I'll Be There,16,12,NA,NA,NA,NA
25,25,Toad The Wet Sprocket,All I Want,28,8,NA,NA,NA,NA
26,26,Michael Jackson,Jam,26,6,NA,NA,NA,NA
27,27,House Of Pain ,Jump Around,32,8,NA,NA,NA,NA
28,6,Arrested Development,Tennessee,24,19,NA,NA,NA,NA
29,29,Mary J. Blige,"You Remind Me (From ""Strictly Business"")",34,9,NA,NA,NA,NA
30,30,K.W.S.,Please Don't Go,35,9,NA,NA,NA,NA
31,5,Sophie B. Hawkins,Damn I Wish I Was Your Lover,27,18,NA,NA,NA,NA
32,2,En Vogue,My Lovin' (You're Never Gonna Get It),25,22,NA,NA,NA,NA
33,28,The B-52s,Good Stuff,29,9,NA,NA,NA,NA
34,25,Das EFX,They Want EFX,30,15,NA,NA,NA,NA
35,35,Genesis,Jesus He Knows Me,43,3,NA,NA,NA,NA
36,36,U2,Even Better Than The Real Thing,40,6,NA,NA,NA,NA
37,12,Genesis,Hold On My Heart,33,16,NA,NA,NA,NA
38,38,Bryan Adams,Do I Have To Say The Words?,47,3,NA,NA,NA,NA
39,39,Hi-Five, She's Playing Hard To Get,53,3,NA,NA,NA,NA
40,37,Rozalla,Everybody's Free (To Feel Good),37,8,NA,NA,NA,NA
41,26,Vanessa Williams,Just For Tonight,31,13,NA,NA,NA,NA
42,1,Kris Kross,Jump,36,20,NA,NA,NA,NA
43,43,Jade,"I Wanna Love You (From ""Class Act"")",51,6,NA,NA,NA,NA
44,44,N2Deep,Back To The Hotel,44,6,NA,NA,NA,NA
45,18,Color Me Badd,Slow Motion,38,15,NA,NA,NA,NA
46,40,Shabba Ranks,"Mr. Loverman (From ""Deep Cover"")",41,10,NA,NA,NA,NA
47,47,Babyface (Featuring Toni Braxton),"Give U My Heart (From ""Boomerang"")",48,4,NA,NA,NA,NA
48,48,Peter Cetera,Restless Heart,50,6,NA,NA,NA,NA
49,49,2 Unlimited,Twilight Zone,49,10,NA,NA,NA,NA
50,50,EPMD,Crossover,55,4,NA,NA,NA,NA
51,20,Amy Grant,I Will Remember You,42,17,NA,NA,NA,NA
52,4,Queen,We Will Rock You/We Are The Champions,52,33,NA,NA,NA,NA
53,NA, Patty Smyth With Don Henley,Sometimes Love Just Ain't Enough,NA,NA,NA,NA,NA,NA
54,54,Ralph Tresvant,"Money Can't Buy You Love (From ""Mo' Money"")",59,5,NA,NA,NA,NA
55,39,R. Kelly & Public Announcement,Honey Love,46,13,NA,NA,NA,NA
56,56,A.L.T. And The Lost Civilization,Tequila,61,6,NA,NA,NA,NA
57,57,Joe Public,I Miss You,60,7,NA,NA,NA,NA
58,16,Mr. Big,Just Take My Heart,54,19,NA,NA,NA,NA
59,36,Def Leppard,Make Love Like A Man,45,8,NA,NA,NA,NA
60,21,Lionel Richie,Do It To Me,58,16,NA,NA,NA,NA
61,34,Annie Lennox,Why,56,14,NA,NA,NA,NA
62,44,Nice & Smooth,Sometimes I Rhyme Slow,57,15,NA,NA,NA,NA
63,58,Pete Rock & C.L. Smooth,They Reminisce Over You (T.R.O.Y.),62,8,NA,NA,NA,NA
64,64,Nirvana,Lithium,69,2,NA,NA,NA,NA
65,65,Celine Dion,Nothing Broken But My Heart,70,3,NA,NA,NA,NA
66,66,The Movement,Jump!,92,2,NA,NA,NA,NA
67,67,Brooks & Dunn,Boot Scootin' Boogie,67,4,NA,NA,NA,NA
68,57,A Tribe Called Quest,Scenario,64,11,NA,NA,NA,NA
69,69, Wilson Phillips,Give It Up,91,2,NA,NA,NA,NA
70,62,DJ Quik,Jus Lyke Compton,66,4,NA,NA,NA,NA
