rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Los Del Rio,Macarena (Bayside Boys Mix),NA,NA,8,NA,8WEEKS AT NO. 1,40WEEKS ON CHART
2,2,Donna Lewis,I Love You Always Forever,2,14,NA,NA,NA,NA
3,2,Keith Sweat,Twisted,3,14,NA,NA,NA,NA
4,4, Celine Dion,It's All Coming Back To Me Now,7,6,NA,NA,NA,NA
5,3,Quad City DJ's,C'mon N' Ride It (The Train),6,28,NA,NA,NA,NA
6,5,Eric Clapton,Change The World,5,10,NA,NA,NA,NA
7,3,LL Cool J ,Loungin,4,12,NA,NA,NA,NA
8,1,Toni Braxton,You're Makin' Me High/Let It Flow,8,16,NA,NA,NA,NA
9,6,Alanis Morissette,You Learn/You Oughta Know,10,9,NA,NA,NA,NA
10,5,R. Kelly,I Can't Sleep Baby (If I),9,11,NA,NA,NA,NA
11,3,Tracy Chapman,Give Me One Reason,11,25,NA,NA,NA,NA
12,12,No Mercy,Where Do You Go,13,12,NA,NA,NA,NA
13,13,112 Featuring The Notorious B.I.G.,Only You,14,17,NA,NA,NA,NA
14,11,Jewel,Who Will Save Your Soul,15,17,NA,NA,NA,NA
15,3,New Edition,Hit Me Off,12,4,NA,NA,NA,NA
16,15,Dishwalla,Counting Blue Cars,16,25,NA,NA,NA,NA
17,1,2Pac Featuring K-Ci And JoJo,How Do U Want It/California Love,17,15,NA,NA,NA,NA
18,18,Aaliyah,If Your Girl Only Knew,19,4,NA,NA,NA,NA
19,19,Az Yet,"Last Night (From ""The Nutty Professor"")",20,5,NA,NA,NA,NA
20,12,OutKast,Elevators (Me & You),18,9,NA,NA,NA,NA
21,21,John Mellencamp,Key West Intermezzo (I Saw You First),23,4,NA,NA,NA,NA
22,22,SWV,Use Your Heart,24,6,NA,NA,NA,NA
23,23,Los Del Rio,Macarena,36,12,NA,NA,NA,NA
24,24,Garbage,Stupid Girl,27,9,NA,NA,NA,NA
25,25,Do Or Die (Featuring Twista),Po Pimp,25,8,NA,NA,NA,NA
26,12,Jann Arden,"Insensitive (From ""Bed Of Roses"")",21,33,NA,NA,NA,NA
27,13,La Bouche,Sweet Dreams,26,26,NA,NA,NA,NA
28,1,Celine Dion,"Because You Loved Me (From ""Up Close & Personal"")",29,29,NA,NA,NA,NA
29,23,Natalie Merchant ,Jealousy,28,15,NA,NA,NA,NA
30,26,Whitney Houston,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",30,8,NA,NA,NA,NA
31,1,Mariah Carey,Always Be My Baby,31,25,NA,NA,NA,NA
32,20,Maxi Priest Featuring Shaggy,That Girl,22,13,NA,NA,NA,NA
33,9,Monica ,Why I Love You So Much/Ain't Nobody,32,16,NA,NA,NA,NA
34,34,"Brandy, Tamia, Gladys Knight & Chaka Khan","Missing You (From ""Set It Off"")",34,5,NA,NA,NA,NA
35,2,The Tony Rich Project,Nobody Knows,33,41,NA,NA,NA,NA
36,4,Alanis Morissette,Ironic,37,28,NA,NA,NA,NA
37,37,Bryan Adams,Let's Make A Night To Remember,45,4,NA,NA,NA,NA
38,38,Amber,This Is Your Night,43,15,NA,NA,NA,NA
39,39,Ghost Town DJ's,My Boo,42,12,NA,NA,NA,NA
40,12,Total,Kissin' You,35,21,NA,NA,NA,NA
41,38,Hootie & The Blowfish,Tucker's Town,40,11,NA,NA,NA,NA
42,21, Color Me Badd,"The Earth, The Sun, The Rain",38,21,NA,NA,NA,NA
43,9,Gin Blossoms,Follow You Down/Til I Hear It From You,39,33,NA,NA,NA,NA
44,NA,Sheryl Crow,If It Makes You Happy,NA,NA,NA,NA,NA,NA
45,45,Maxwell,Ascension (Don't Ever Wonder),46,6,NA,NA,NA,NA
46,41,Gina Thompson,The Things That You Do,41,11,NA,NA,NA,NA
47,47,Merril Bainbridge,Mouth,59,3,NA,NA,NA,NA
