rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Monica,The First Night,NA,NA,2,NA,2 WEEKS AT NO. 1,9WEEKS ON CHART
2,2,Barenaked Ladies,One Week,3,2,NA,NA,NA,NA
3,1,Aerosmith,I Don't Want To Miss A Thing,2,6,NA,NA,NA,NA
4,3, Jennifer Paige,Crush,4,15,NA,NA,NA,NA
5,5,Edwin McCain,I'll Be,5,3,NA,NA,NA,NA
6,NA,Dru Hill Featuring Redman,How Deep Is Your Love,NA,NA,NA,NA,NA,NA
7,7,Faith Hill,This Kiss,12,30,NA,NA,NA,NA
8,2,Usher,My Way,6,17,NA,NA,NA,NA
9,6,Inoj,Time After Time,7,8,NA,NA,NA,NA
10,10,Five,When The Lights Go Out,10,19,NA,NA,NA,NA
11,1,Brandy & Monica,The Boy Is Mine,8,20,NA,NA,NA,NA
12,6,Tatyana Ali,Daydreamin',9,10,NA,NA,NA,NA
13,1,Next,Too Close,11,35,NA,NA,NA,NA
14,14,Next,I Still Love You,14,10,NA,NA,NA,NA
15,15,Divine,Lately,20,5,NA,NA,NA,NA
16,4,All Saints,Never Ever,16,12,NA,NA,NA,NA
17,17,Monifah,Touch It,22,10,NA,NA,NA,NA
18,2,Shania Twain,You're Still The One,13,35,NA,NA,NA,NA
19,19,98 Degrees,Because Of You,26,2,NA,NA,NA,NA
20,NA,Will Smith,Just The Two Of Us,NA,NA,NA,NA,NA,NA
21,21,TQ,Westside,21,2,NA,NA,NA,NA
22,14,Montell Jordan,I Can Do That,17,9,NA,NA,NA,NA
23,12, Gerald Levert,Thinkin' Bout It,15,6,NA,NA,NA,NA
24,8,Mase Featuring Puff Daddy,Lookin' At Me,18,12,NA,NA,NA,NA
25,3,Sarah McLachlan,Adia,19,20,NA,NA,NA,NA
26,1,Savage Garden,Truly Madly Deeply,25,45,NA,NA,NA,NA
27,19,Snoop Dogg,Still A G Thang ,23,6,NA,NA,NA,NA
28,27,Pressha,Splackavellie,30,6,NA,NA,NA,NA
29,1,K-Ci & JoJo,All My Life,28,29,NA,NA,NA,NA
30,5,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",Make It Hot,27,16,NA,NA,NA,NA
31,30,Tamia,So Into You,31,13,NA,NA,NA,NA
32,12,Kelly Price,Friend Of Mine,29,13,NA,NA,NA,NA
33,10,Ace Of Base,Cruel Summer,24,13,NA,NA,NA,NA
34,34, Mya Featuring Silkk The Shocker,Movin' On,35,10,NA,NA,NA,NA
35,35,Deborah Cox,Nobody's Supposed To Be Here,52,2,NA,NA,NA,NA
36,10,Voices Of Theory,Say It,32,28,NA,NA,NA,NA
37,15,Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,Ghetto Supastar (That Is What You Are),33,16,NA,NA,NA,NA
38,28,Beastie Boys,Intergalactic,34,11,NA,NA,NA,NA
39,39,Noreaga,SuperThug (What What),40,5,NA,NA,NA,NA
40,24,Big Punisher Featuring Joe,Still Not A Player,37,18,NA,NA,NA,NA
41,36,Tyrese,Nobody Else,36,8,NA,NA,NA,NA
42,11,Paula Cole,I Don't Want To Wait,41,50,NA,NA,NA,NA
43,27,"Master P Featuring Silkk The Shocker, Sons Of Funk And Mo B. Dick",Goodbye To My Homies,38,9,NA,NA,NA,NA
44,44,P.M. Dawn,I Had No Right,50,3,NA,NA,NA,NA
45,2,LeAnn Rimes,How Do I Live,48,69,NA,NA,NA,NA
46,9,Third Eye Blind,How's It Going To Be,44,45,NA,NA,NA,NA
47,42,Fuel,Shimmer,42,5,NA,NA,NA,NA
48,4,Puff Daddy Featuring Jimmy Page,Come With Me,39,16,NA,NA,NA,NA
49,8,Marcy Playground,Sex And Candy,49,27,NA,NA,NA,NA
50,1,Janet,Together Again,45,43,NA,NA,NA,NA
51,51,Too $hort ,Invasion Of The Flat Booty B*****s,51,3,NA,NA,NA,NA
52,5,Madonna,Ray Of Light,43,14,NA,NA,NA,NA
53,NA,Sweetbox,Everything's Gonna Be Alright,NA,NA,NA,NA,NA,NA
54,54,Tori Amos,Jackie's Strength,54,2,NA,NA,NA,NA
55,39,Rod Stewart ,Ooh La La,53,15,NA,NA,NA,NA
