rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,R. Kelly & Celine Dion,I'm Your Angel,NA,NA,2,NA,2WEEKS AT NO. 1,2WEEKS ON CHART
2,2,Deborah Cox,Nobody's Supposed To Be Here,2,11,NA,NA,NA,NA
3,1,Divine,Lately,3,14,NA,NA,NA,NA
4,1,Lauryn Hill,Doo Wop (That Thing),4,5,NA,NA,NA,NA
5,5,Shania Twain,From This Moment On,5,2,NA,NA,NA,NA
6,3,98 Degrees,Because Of You,6,11,NA,NA,NA,NA
7,7,Faith Evans,Love Like This,10,5,NA,NA,NA,NA
8,8,Shawn Mullins,Lullaby,12,2,NA,NA,NA,NA
9,9,Britney Spears,...Baby One More Time,18,4,NA,NA,NA,NA
10,10,Brandy,Have You Ever?,15,2,NA,NA,NA,NA
11,1,Monica,The First Night,7,18,NA,NA,NA,NA
12,9,Goo Goo Dolls,Iris,9,2,NA,NA,NA,NA
13,7,Faith Hill,This Kiss,11,39,NA,NA,NA,NA
14,14,Total Featuring Missy Elliott,Trippin',20,6,NA,NA,NA,NA
15,3,Dru Hill Featuring Redman,How Deep Is Your Love,8,10,NA,NA,NA,NA
16,16,Third Eye Blind,Jumper,16,2,NA,NA,NA,NA
17,14,Eagle-Eye Cherry ,Save Tonight,14,2,NA,NA,NA,NA
18,18,Jewel,Hands,24,2,NA,NA,NA,NA
19,1,Barenaked Ladies,One Week,13,11,NA,NA,NA,NA
20,17,Alanis Morissette,Thank U,17,2,NA,NA,NA,NA
21,17,112 Featuring Mase,Love Me,19,8,NA,NA,NA,NA
22,22,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Can I Get A...,27,11,NA,NA,NA,NA
23,23,Sheryl Crow,My Favorite Mistake,23,2,NA,NA,NA,NA
24,24,Goo Goo Dolls,Slide,25,2,NA,NA,NA,NA
25,5,Edwin McCain,I'll Be,22,12,NA,NA,NA,NA
26,21,Aaliyah,Are You That Somebody?,21,2,NA,NA,NA,NA
27,9,Monifah,Touch It ,28,19,NA,NA,NA,NA
28,1,Next,Too Close,32,44,NA,NA,NA,NA
29,3,Jennifer Paige,Crush,26,24,NA,NA,NA,NA
30,11,Madonna,The Power Of Good-Bye,30,9,NA,NA,NA,NA
