rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Londonbeat,I've Been Thinking About You,NA,NA,NA,2,2LAST WEEK ,10WEEKS ON CHART
2,2,Wilson Phillips,You're In Love,3,10,NA,NA,NA,NA
3,3,Tara Kemp,Hold You Tight,4,13,NA,NA,NA,NA
4,4,Amy Grant,Baby Baby,7,8,NA,NA,NA,NA
5,5,Enigma,Sadeness Part 1,5,10,NA,NA,NA,NA
6,6,Roxette,Joyride,12,7,NA,NA,NA,NA
7,7,Gerardo,Rico Suave,11,11,NA,NA,NA,NA
8,1,Gloria Estefan,Coming Out Of The Dark,1,12,NA,NA,NA,NA
9,9,Another Bad Creation,Iesha,10,14,NA,NA,NA,NA
10,8,Tesla,Signs,8,15,NA,NA,NA,NA
11,11,Rick Astley,Cry For Help,16,9,NA,NA,NA,NA
12,12,Tevin Campbell, Round And Round,14,19,NA,NA,NA,NA
13,13,Hi-Five,I Like The Way (The Kissing Game),19,8,NA,NA,NA,NA
14,1,Timmy T.,One More Try,6,17,NA,NA,NA,NA
15,15,C+C Music Factory/F. Williams ,Here We Go,21,7,NA,NA,NA,NA
16,16,Cathy Dennis,Touch Me (All Night Long),20,7,NA,NA,NA,NA
17,17,Robert Palmer,Mercy Mercy Me (The Ecology)/I Want You,17,9,NA,NA,NA,NA
18,18,Divinyls,I Touch Myself,24,6,NA,NA,NA,NA
19,19,Voices That Care,Voices That Care,25,5,NA,NA,NA,NA
20,3,Tracie Spencer,This House,9,17,NA,NA,NA,NA
21,1,Mariah Carey,Someday,13,13,NA,NA,NA,NA
22,22,The Rembrandts,"Just The Way It Is, Baby",23,10,NA,NA,NA,NA
23,23,Rod Stewart,Rhythm Of My Heart,26,5,NA,NA,NA,NA
24,12,Stevie B,I'll Be By Your Side,15,11,NA,NA,NA,NA
25,25,Bingo Boys Featuring Princessa,How To Dance,27,9,NA,NA,NA,NA
26,26,The Rude Boys,Written All Over Your Face,33,6,NA,NA,NA,NA
27,27,Queensryche,Silent Lucidity,43,4,NA,NA,NA,NA
28,28,Nelson,More Than Ever,36,6,NA,NA,NA,NA
29,29,Keedy,Save Some Love,39,5,NA,NA,NA,NA
30,5,Oleta Adams,Get Here,18,18,NA,NA,NA,NA
31,31,Mariah Carey,I Don't Wanna Cry,50,2,NA,NA,NA,NA
32,20,Whitney Houston,The Star Spangled Banner ,22,6,NA,NA,NA,NA
33,33,The Triplets,You Don't Have To Go Home Tonight,40,5,NA,NA,NA,NA
34,34,Ralph Tresvant,Stone Cold Gentleman,38,8,NA,NA,NA,NA
35,3,Styx ,Show Me The Way,31,19,NA,NA,NA,NA
36,4,Celine Dion,Where Does My Heart Beat Now,30,19,NA,NA,NA,NA
37,37,Extreme,More Than Words,52,4,NA,NA,NA,NA
38,9,LL Cool J,Around The Way Girl,32,20,NA,NA,NA,NA
39,39,Harriet,Temple Of Love,41,9,NA,NA,NA,NA
40,1,Whitney Houston,All The Man That I Need,29,17,NA,NA,NA,NA
41,41,Guy,Let's Chill,44,8,NA,NA,NA,NA
42,35,Lisette Melendez,Together Forever,35,11,NA,NA,NA,NA
43,43,Alexander O'Neal,All True Man,49,8,NA,NA,NA,NA
44,1,C+C Music Factory,Gonna Make You Sweat (Everybody Dance Now),37,22,NA,NA,NA,NA
45,6,Chris Isaak ,Wicked Game,42,20,NA,NA,NA,NA
46,46,Monie Love Featuring True Image,It's A Shame (My Sister),53,5,NA,NA,NA,NA
47,44,The Escape Club,Call It Poison,48,8,NA,NA,NA,NA
48,31,Michel'le,Something In My Heart,47,14,NA,NA,NA,NA
49,49,Firehouse,Don't Treat Me Bad,56,6,NA,NA,NA,NA
50,50,The Black Crowes,She Talks To Angels,55,5,NA,NA,NA,NA
51,20,Father M.C., I'll Do 4 U,34,14,NA,NA,NA,NA
52,52,Sheena Easton,What Comes Naturally,61,3,NA,NA,NA,NA
53,53,Great White,Call It Rock N' Roll,54,6,NA,NA,NA,NA
