rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Madonna,Justify My Love,NA,NA,2,NA,2 WEEKS AT NO. 1,9WEEKS ON CHART
2,1,Stevie B,Because I Love You (The Postman Song),2,15,NA,NA,NA,NA
3,3,Damn Yankees,High Enough,4,17,NA,NA,NA,NA
4,4,Janet Jackson,Love Will Never Do (Without You),7,9,NA,NA,NA,NA
5,2,Bette Midler,From A Distance,3,15,NA,NA,NA,NA
6,5,DNA Featuring Suzanne Vega,Tom's Diner,5,15,NA,NA,NA,NA
7,7,Surface,The First Time,9,11,NA,NA,NA,NA
8,8,Ralph Tresvant,Sensitivity,8,11,NA,NA,NA,NA
9,4,Wilson Phillips,Impulsive,6,14,NA,NA,NA,NA
10,10,C+C Music Factory,Gonna Make You Sweat (Everybody Dance Now),11,9,NA,NA,NA,NA
11,11,Vanilla Ice,Play That Funky Music,14,6,NA,NA,NA,NA
12,12,Winger,Miles Away,13,14,NA,NA,NA,NA
13,1,Whitney Houston,I'm Your Baby Tonight,10,13,NA,NA,NA,NA
14,14,Nelson,After The Rain,16,11,NA,NA,NA,NA
15,6,UB40,The Way You Do The Things You Do,15,18,NA,NA,NA,NA
16,8, George Michael,Freedom,12,12,NA,NA,NA,NA
17,17,Will To Power,I'm Not In Love,20,9,NA,NA,NA,NA
18,4,Poison,Something To Believe In,17,15,NA,NA,NA,NA
19,19,Cathy Dennis,Just Another Dream,21,12,NA,NA,NA,NA
20,1,Mariah Carey,Love Takes Time,19,18,NA,NA,NA,NA
21,21,The Outfield,For You,24,11,NA,NA,NA,NA
22,12,Jon Bon Jovi,"Miracle (From ""Young Guns II"")",18,12,NA,NA,NA,NA
23,23,Phil Collins,Hang In Long Enough,25,10,NA,NA,NA,NA
24,4,Deee-Lite ,Groove Is In The Heart,23,18,NA,NA,NA,NA
25,18,Steve Winwood,One And Only Man,22,11,NA,NA,NA,NA
26,26,Debbie Gibson,Anything Is Possible,28,9,NA,NA,NA,NA
27,15,2 In A Room,Wiggle It,26,15,NA,NA,NA,NA
28,28,Keith Sweat,I'll Give All My Love To You,29,7,NA,NA,NA,NA
29,27,Elisa Fiorillo,On The Way Up,27,16,NA,NA,NA,NA
30,30,Robert Palmer,You're Amazing,30,9,NA,NA,NA,NA
31,31,INXS,Disappear,32,8,NA,NA,NA,NA
32,31,Dino,Gentle,31,10,NA,NA,NA,NA
33,33,Whitney Houston,All The Man That I Need,37,4,NA,NA,NA,NA
34,34,LL Cool J,Around The Way Girl,36,7,NA,NA,NA,NA
35,35,Warrant,I Saw Red,40,7,NA,NA,NA,NA
36,36,Celine Dion,Where Does My Heart Beat Now ,39,6,NA,NA,NA,NA
37,37,Breathe Featuring David Glasper,Does She Love That Man?,38,9,NA,NA,NA,NA
38,13,Heart,Stranded,35,17,NA,NA,NA,NA
39,9,Tony Toni Tone,Feels Good,33,20,NA,NA,NA,NA
40,40,Pebbles,Love Makes Things Happen,44,7,NA,NA,NA,NA
41,41,Cher,The Shoop Shoop Song (It's In His Kiss),46,8,NA,NA,NA,NA
42,2,Alias,More Than Words Can Say,34,19,NA,NA,NA,NA
43,43,Elton John,You Gotta Love Someone,43,8,NA,NA,NA,NA
44,42,Too $hort,The Ghetto,42,9,NA,NA,NA,NA
45,45,Black Box,I Don't Know Anybody Else,53,6,NA,NA,NA,NA
46,46,Iggy Pop With Kate Pierson,Candy,50,8,NA,NA,NA,NA
47,47,Chris Isaak,Wicked Game,49,7,NA,NA,NA,NA
48,48,After 7,Heat Of The Moment,48,20,NA,NA,NA,NA
49,19,The Righteous Brothers,Unchained Melody,41,15,NA,NA,NA,NA
50,28,Johnny Gill,Fairweather Friend,45,13,NA,NA,NA,NA
51,51,Bad Company,If You Needed Somebody,51,10,NA,NA,NA,NA
