rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Destiny's Child,"Bills, Bills, Bills",NA,NA,NA,2,2LAST WEEK ,5WEEKS ON CHART
2,1,Jennifer Lopez,If You Had My Love,1,10,NA,NA,NA,NA
3,2,Pearl Jam,Last Kiss,3,8,NA,NA,NA,NA
4,4,Christina Aguilera,Genie In A Bottle ,12,3,NA,NA,NA,NA
5,1,Ricky Martin,Livin' La Vida Loca,4,14,NA,NA,NA,NA
6,6,Backstreet Boys,I Want It That Way,6,13,NA,NA,NA,NA
7,4, Whitney Houston,It's Not Right But It's Okay,5,11,NA,NA,NA,NA
8,8,Will Smith Featuring Dru Hill & Kool Mo Dee,Wild Wild West,8,9,NA,NA,NA,NA
9,4,702,Where My Girls At?,7,12,NA,NA,NA,NA
10,10,Smash Mouth,All Star,13,9,NA,NA,NA,NA
11,4,Maxwell,Fortunate,9,15,NA,NA,NA,NA
12,5, 98 Degrees,The Hardest Thing,10,17,NA,NA,NA,NA
13,1,TLC,No Scrubs,11,22,NA,NA,NA,NA
14,12,Sporty Thievz Featuring Mr. Woods,No Pigeons,14,10,NA,NA,NA,NA
15,2,Sixpence None The Richer,Kiss Me,15,24,NA,NA,NA,NA
16,8,Blaque,808,17,14,NA,NA,NA,NA
17,7, Shania Twain,That Don't Impress Me Much,16,24,NA,NA,NA,NA
18,18,Sarah McLachlan,I Will Remember You (Live),21,29,NA,NA,NA,NA
19,10,Chante Moore,Chante's Got A Man,19,10,NA,NA,NA,NA
20,15,Case,Happily Ever After,18,7,NA,NA,NA,NA
21,21,Phil Collins,You'll Be In My Heart,24,3,NA,NA,NA,NA
22,22,Britney Spears,Sometimes,26,9,NA,NA,NA,NA
23,23, Madonna,Beautiful Stranger,23,6,NA,NA,NA,NA
24,16,Brandy,Almost Doesn't Count,20,13,NA,NA,NA,NA
25,15,112 Featuring Lil'z,Anywhere,22,18,NA,NA,NA,NA
26,26,K-Ci & JoJo,Tell Me It's Real,27,8,NA,NA,NA,NA
27,3,Sugar Ray,Every Morning,25,28,NA,NA,NA,NA
28,8,Goo Goo Dolls,Slide,29,33,NA,NA,NA,NA
29,29,Lonestar,Amazed,33,7,NA,NA,NA,NA
30,10, Tim McGraw,Please Remember Me,28,16,NA,NA,NA,NA
31,31,Jo Dee Messina,Lesson In Leavin',35,7,NA,NA,NA,NA
32,27,George Strait,Write This Down,30,13,NA,NA,NA,NA
33,33,Naughty By Nature Featuring Zhane,Jamboree,73,3,NA,NA,NA,NA
34,33,Alabama Featuring 'N Sync,God Must Have Spent A Little More Time On You,41,8,NA,NA,NA,NA
35,35,Ja Rule,Holla Holla,39,16,NA,NA,NA,NA
36,36,Citizen King,Better Days (And The Bottom Drops Out),40,8,NA,NA,NA,NA
37,13,Everlast,What It's Like,34,31,NA,NA,NA,NA
38,38,Sugar Ray,Someday,52,3,NA,NA,NA,NA
39,37,Martina McBride,Whatever You Say,37,12,NA,NA,NA,NA
40,27,R. Kelly,Did You Ever Think,36,8,NA,NA,NA,NA
41,1,Cher,Believe,38,31,NA,NA,NA,NA
42,42,Blessid Union Of Souls,Hey Leonardo (She Likes Me For Me),42,6,NA,NA,NA,NA
43,43,Joe Diffie,A Night To Remember,43,10,NA,NA,NA,NA
44,44,Tal Bachman,She's So High,49,5,NA,NA,NA,NA
45,45,Red Hot Chili Peppers,Scar Tissue,45,7,NA,NA,NA,NA
46,46,Edwin McCain,I Could Not Ask For More,46,4,NA,NA,NA,NA
47,47,Ricky Martin,"The Cup Of Life (The Official Song Of The World Cup, France '98)",47,22,NA,NA,NA,NA
48,5,JT Money Featuring Sole,Who Dat ,32,13,NA,NA,NA,NA
49,49,Lauryn Hill,Everything Is Everything,60,5,NA,NA,NA,NA
50,10,Jordan Knight,Give It To You,31,16,NA,NA,NA,NA
51,51,Enrique Iglesias,Bailamos,63,2,NA,NA,NA,NA
52,NA,LFO,Summer Girls,NA,NA,NA,NA,NA,NA
53,53,Chely Wright,Single White Female,53,10,NA,NA,NA,NA
54,54,Fastball,Out Of My Head,59,3,NA,NA,NA,NA
55,55,Goo Goo Dolls,Black Balloon,66,2,NA,NA,NA,NA
56,56,Tyrese,Lately,56,5,NA,NA,NA,NA
57,57,SHeDAISY,Little Good-Byes,57,11,NA,NA,NA,NA
58,58,Eric Benet Featuring Tamia,Spend My Life With You,62,3,NA,NA,NA,NA
59,54,Reba,One Honest Heart,54,8,NA,NA,NA,NA
60,46,Dixie Chicks,Tonight The Heartache's On Me,55,10,NA,NA,NA,NA
61,61,EVE & Nokio,What Ya Want,61,3,NA,NA,NA,NA
62,41,Lila McCann,With You,48,16,NA,NA,NA,NA
63,63,Faith Hill,The Secret Of Life,67,4,NA,NA,NA,NA
64,64,Dwight Yoakam,Crazy Little Thing Called Love,64,5,NA,NA,NA,NA
65,65,TLC,Unpretty,65,4,NA,NA,NA,NA
66,51,Lit,My Own Worst Enemy,51,13,NA,NA,NA,NA
67,67,Brad Paisley, Who Needs Pictures,68,5,NA,NA,NA,NA
68,NA,Ginuwine,So Anxious,NA,NA,NA,NA,NA,NA
69,69,Kenny Chesney,You Had Me From Hello,71,2,NA,NA,NA,NA
70,13,Silk,If You (Lovin' Me),58,19,NA,NA,NA,NA
71,71,Alan Jackson,Little Man,77,2,NA,NA,NA,NA
72,72,JAY-Z,Jigga My N****,74,4,NA,NA,NA,NA
73,30,Steve Wariner,Two Teardrops,69,16,NA,NA,NA,NA
74,28,Andy Griggs,You Won't Ever Be Lonely,72,17,NA,NA,NA,NA
75,75,Juvenile Featuring Mannie Fresh & Lil' Wayne,Back That Thang Up,78,2,NA,NA,NA,NA
76,57,Cher,Strong Enough,70,9,NA,NA,NA,NA
77,NA,Lenny Kravitz, American Woman,NA,NA,NA,NA,NA,NA
78,NA,Blink-182,What's My Age Again?,NA,NA,NA,NA,NA,NA
79,79, Faith Evans,Never Gonna Let You Go,79,2,NA,NA,NA,NA
80,NA,Shania Twain,You've Got A Way,NA,NA,NA,NA,NA,NA
81,34,Mark Wills,Wish You Were Here,82,20,NA,NA,NA,NA
82,82,Shane Minor,Slave To The Habit,83,5,NA,NA,NA,NA
83,36,Fatboy Slim,Praise You,76,19,NA,NA,NA,NA
84,84,The Beatnuts Featuring Yellaklaw,Watch Out Now,89,4,NA,NA,NA,NA
85,74,Clay Walker,She's Always Right,81,6,NA,NA,NA,NA
86,34, Shania Twain,Man! I Feel Like A Woman!,80,14,NA,NA,NA,NA
87,62,Trick Daddy Featuring Trina,Nann,87,19,NA,NA,NA,NA
88,37,Collin Raye,Anyone Else,88,19,NA,NA,NA,NA
89,3,Busta Rhymes Featuring Janet,What's It Gonna Be?!,86,19,NA,NA,NA,NA
90,84,Dru Hill,You Are Everything,84,5,NA,NA,NA,NA
91,67,B*Witched, Rollercoaster,85,5,NA,NA,NA,NA
92,92,Tanto Metro & Devonte,Everyone Falls In Love,94,3,NA,NA,NA,NA
93,39,Dave Hollister,My Favorite Girl,90,15,NA,NA,NA,NA
94,91,T.W.D.Y. Featuring Too Short & Mac Mall,Players Holiday,91,11,NA,NA,NA,NA
95,NA,Vitamin C Featuring Lady Saw,Smile,NA,NA,NA,NA,NA,NA
96,73,Collective Soul,Heavy,92,20,NA,NA,NA,NA
97,NA,Mary Chapin Carpenter,Almost Home,NA,NA,NA,NA,NA,NA
98,NA,Q-Tip,Vivrant Thing,NA,NA,NA,NA,NA,NA
99,NA,Amber,Sexual (Li Da Di),NA,NA,NA,NA,NA,NA
100,74,The Offspring,Why Don't You Get A Job?,98,15,NA,NA,NA,NA
