rank,peak,artist,title,last_week,weeks_on_chart,no_1_weeks_no_1,no_1_last_week,no_1_last_week_weeks_at_one,no_1_weeks_on_chart
1,1,Whitney Houston,I Will Always Love You,NA,NA,10,NA,10 WEEKS AT NO. 1,12WEEKS ON CHART
2,2,Shai,If I Ever Fall In Love,2,16,NA,NA,NA,NA
3,3,Boyz II Men,"In The Still Of The Nite (From ""The Jacksons"")",3,10,NA,NA,NA,NA
4,4,Shanice,"Saving Forever For You (From ""Beverly Hills, 90210"")",5,15,NA,NA,NA,NA
5,2, Wreckx-N-Effect,Rump Shaker,4,18,NA,NA,NA,NA
6,6,Peabo Bryson & Regina Belle,A Whole New World (Aladdin's Theme),9,7,NA,NA,NA,NA
7,7,Madonna,Deeper And Deeper,8,9,NA,NA,NA,NA
8,7,Bobby Brown,Good Enough,7,16,NA,NA,NA,NA
9,5,Snap!,Rhythm Is A Dancer,6,25,NA,NA,NA,NA
10,10,Prince And The New Power Generation,7,13,10,NA,NA,NA,NA
11,11,Restless Heart,When She Cries,11,12,NA,NA,NA,NA
12,3,P.M. Dawn,"I'd Die Without You (From ""Boomerang"")",10,21,NA,NA,NA,NA
13,13,Arrested Development,Mr. Wendal,17,7,NA,NA,NA,NA
14,14, Go West,Faithful,15,13,NA,NA,NA,NA
15,15,En Vogue,"Give It Up, Turn It Loose",18,9,NA,NA,NA,NA
16,7,Mary J. Blige,Real Love,12,23,NA,NA,NA,NA
17,17,Portrait ,Here We Go Again!,20,12,NA,NA,NA,NA
18,18,Toad The Wet Sprocket,Walk On The Ocean,22,12,NA,NA,NA,NA
19,13,Jon Secada,Do You Believe In Us,19,19,NA,NA,NA,NA
20,7,TLC,What About Your Friends,14,22,NA,NA,NA,NA
21,21,Duran Duran,Ordinary World,23,4,NA,NA,NA,NA
22,22, Whitney Houston,"I'm Every Woman (From ""The Bodyguard"")",32,4,NA,NA,NA,NA
23,23,Paperboy,Ditty,45,7,NA,NA,NA,NA
24,11,Michael Bolton,To Love Somebody,16,16,NA,NA,NA,NA
25,21,Genesis,Never A Time,21,13,NA,NA,NA,NA
26,26, Dan Baird,I Love You Period,26,9,NA,NA,NA,NA
27,27,Jade,Don't Walk Away,43,7,NA,NA,NA,NA
28,28,Sade,No Ordinary Love,28,13,NA,NA,NA,NA
29,28, Lo-Key?,I Got A Thang 4 Ya!,29,12,NA,NA,NA,NA
30,30,Digable Planets,Rebirth Of Slick (Cool Like Dat),50,3,NA,NA,NA,NA
31,31, Bobby Brown,Get Away,54,3,NA,NA,NA,NA
32,32,Peter Gabriel,Steam,36,7,NA,NA,NA,NA
33,1,Boyz II Men,"End Of The Road (From ""Boomerang"")",30,29,NA,NA,NA,NA
34,34,Def Leppard, Stand Up (Kick Love Into Motion),37,8,NA,NA,NA,NA
35,14,Annie Lennox,Walking On Broken Glass,24,22,NA,NA,NA,NA
36,36,Celine Dion,Love Can Move Mountains,39,11,NA,NA,NA,NA
37,17,Spin Doctors,Little Miss Can't Be Wrong,31,16,NA,NA,NA,NA
38,13,Charles & Eddie,Would I Lie To You?,27,24,NA,NA,NA,NA
39,34,The S.O.U.L. S.Y.S.T.E.M.,It's Gonna Be A Lovely Day,34,10,NA,NA,NA,NA
40,38,Hi-Five ,Quality Time,38,9,NA,NA,NA,NA
41,41,Patty Smyth,No Mistakes,52,6,NA,NA,NA,NA
42,23,Elton John,The Last Song,35,14,NA,NA,NA,NA
